month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-08	31.52	-0.39	
2015-09	30.33	-0.41	
2015-10	32.83	-0.36	
2015-11	34.99	-0.31	
2015-12	35.62	-0.29	
2016-01	31.59	-0.37	
2016-02	29.86	-0.4	
2016-03	31.44	-0.35	
2016-04	31.95	-0.33	
2016-05	31.7	-0.32	
2016-06	32.02	-0.3	
2016-07	32.32	-0.29	
2016-08	33.5	-0.25	
2016-09	34.75	-0.22	
2016-10	34.31	-0.23	
2016-11	35.46	-0.2	
2016-12	35.78	-0.19	
2017-01	35.84	-0.18	
2017-02	36.29	-0.17	
2017-03	36.16	-0.17	
2017-04	36.45	-0.17	
2017-05	40.81	-0.07	
2017-06	47.89	0.08	
2017-07	51.78	0.16	
2017-08	53.39	0.19	
2017-09	54.37	0.21	
2017-10	59.16	0.31	
2017-11	70.46	0.55	
2017-12	71.54	0.57	
2018-01	74.61	0.63	
2018-02	70.36	0.53	
2018-03	69.67	0.51	
2018-04	64.95	0.4	
2018-05	62.35	0.35	
2018-06	61.85	0.33	
2018-07	58.8	0.27	
2018-08	60	0.29	
2018-09	64.18	0.37	
2018-10	64.44	0.38	
2018-11	64.65	0.38	
2018-12	60.92	0.29	
2019-01	58.85	0.25	
2019-02	66.5	0.41	
2019-03	72.93	0.54	
2019-04	82.86	0.74	
2019-05	78.78	0.64	
2019-06	82.75	0.71	
2019-07	88.83	0.83	
2019-08	86.52	0.77	
2019-09	89.37	0.81	
2019-10	89.33	0.79	
2019-11	87.64	0.74	
2019-12	84.79	0.67	
2020-01	85.73	0.68	
2020-02	80.73	0.57	
2020-03	73.86	0.42	
2020-04	71.2	0.36	
2020-05	72.2	0.37	
2020-06	73.71	0.39	
2020-07	79.58	0.49	
2020-08	77.62	0.44	
2020-09	77.64	0.43	
2020-10	80.96	0.49	
2020-11	83.84	0.53	
2020-12	87.58	0.58	
2021-01	84.87	0.52	
2021-02	81.29	0.45	
2021-03	82.57	0.46	
2021-04	75.97	0.33	
2021-05	70.87	0.24	
2021-06	67.66	0.18	
2021-07	58.69	0.02	
2021-08	53.47	-0.07	
2021-09	50.12	-0.13	
2021-10	51.89	-0.1	
2021-11	49.79	-0.14	
2021-12	50.32	-0.14	
2022-01	51.93	-0.11	
2022-02	53.17	-0.09	
2022-03	48.62	-0.17	
2022-04	46.8	-0.2	
2022-05	43.91	-0.25	
2022-06	45.64	-0.22	
2022-07	44.22	-0.25	
2022-08	41.6	-0.29	
2022-09	43.4	-0.26	
2022-10	39.77	-0.33	
2022-11	40.75	-0.31	
2022-12	46.16	-0.22	
2023-01	50.62	-0.14	
2023-02	49.21	-0.17	
2023-03	46.77	-0.21	
2023-04	46.86	-0.21	
2023-05	51.16	-0.13	
2023-06	47.94	-0.18	
2023-07	48.3	-0.17	
2023-08	49.16	-0.15	
2023-09	49.61	-0.14	
2023-10	46.67	-0.18	
2023-11	43.2	-0.24	
2023-12	39.35	-0.31	
2024-01	39.27	-0.31	
2024-02	42.35	-0.26	
2024-03	42.07	-0.27	
2024-04	40	-0.3	
2024-05	43.49	-0.24	
2024-06	41.93	-0.27	
2024-07	42.03	-0.27	
2024-08	41.89	-0.28	
2024-09	45.19	-0.22	
2024-10	57.55	-0.01	
2024-11	55.98	-0.04	
2024-12	53.84	-0.08	
2025-01	49.66	-0.16	
