month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2010-09	5.36	23.69	
2010-10	6.12	65.68	
2010-11	6.77	82.99	
2010-12	7.67	94.37	
2011-01	8.41	97.68	
2011-02	8.45	92.08	
2011-03	7.7	71.39	
2011-04	7.26	48.46	
2011-05	6.71	21.52	
2011-06	6.79	12.08	
2011-07	6.71	6.34	
2011-08	5.29	-44.8	
2011-09	4.71	-63.99	
2011-10	5.04	-61.44	
2011-11	5.33	-64.37	
2011-12	4.85	-77.35	
2012-01	4.48	-86.96	
2012-02	4.79	-74.69	
2012-03	4.65	-80.44	
2012-04	4.7	-79.78	
2012-05	4.89	-48.09	
2012-06	4.75	-46.52	
2012-07	4.31	-84.54	
2012-08	4.22	-92.47	
2012-09	4.05	-93.04	
2012-10	4.25	-78.32	
2012-11	4.62	-34.98	
2012-12	4.93	5.19	
2013-01	4.97	18.84	
2013-02	4.94	26.79	
2013-03	4.48	-4.93	
2013-04	4.05	-47.02	
2013-05	4.22	-49.72	
2013-06	3.99	-64.13	
2013-07	3.7	-72.9	
2013-08	4.12	-48.82	
2013-09	4.08	-46.19	
2013-10	4.35	-34.57	
2013-11	5.04	25.6	
2013-12	5.18	48.95	
2014-01	4.54	29.8	
2014-02	4.34	-0.5	
2014-03	4.32	-15.64	
2014-04	4.5	13.9	
2014-05	4.33	-22.28	
2014-06	4.32	-34.02	
2014-07	4.82	33.81	
2014-08	5.15	71.47	
2014-09	5.25	83.26	
2014-10	5.53	87.57	
2014-12	6.38	91.07	
2015-01	11.62	95.13	
2015-02	11.79	91.55	
2015-03	13.9	96.33	
2015-04	29.27	99.11	
2015-05	30.39	94.64	
2015-06	22.73	83.48	
2015-07	17.38	66.15	
2015-08	13.94	40.09	
2015-09	13.37	23.44	
2015-10	14.18	19.96	
2015-11	14.36	15.22	
2015-12	13.16	-18.05	
2016-01	10.76	-41.92	
2016-02	9.9	-54.17	
2016-03	10.22	-57.61	
2016-04	9.98	-73.04	
2016-05	9.39	-86.28	
2016-06	9.22	-89.29	
2016-07	9.25	-83.38	
2016-08	9.2	-83.39	
2016-09	9.14	-85.04	
2016-10	9.34	-73.66	
2016-11	10.07	-28.65	
2016-12	10.21	-1.18	
2017-01	9.96	5.41	
2017-02	10.27	25.79	
2017-03	10.26	38.55	
2017-04	10.49	54.27	
2017-05	9.96	23.75	
2017-06	10.05	16.36	
2017-07	10.11	14.07	
2017-08	10	-17.62	
2017-09	9.85	-48.47	
2017-10	10.21	-36.56	
2017-11	11.17	51.1	
2017-12	11.58	90.48	
2018-01	12.23	93.63	
2018-02	10.75	61.37	
2018-03	10.35	22.08	
2018-04	9.69	-14.43	
2018-05	9.56	-31.62	
2018-06	8.32	-56.47	
2018-07	7.66	-63.6	
2018-08	8.37	-65.61	
2018-09	8.27	-76.46	
2018-10	8.27	-72.42	
2018-11	8.61	-42.17	
2018-12	9.11	-13.48	
2019-01	8.91	-9.62	
2019-02	9.03	1.13	
2019-03	9.31	26.87	
2019-04	9.17	36.05	
2019-05	8.03	-25.71	
2019-06	8.06	-42.06	
2019-07	7.94	-54.85	
2019-08	7.39	-72.65	
2019-09	7.53	-71.25	
2019-10	7.29	-92.46	
2019-11	7.04	-96.51	
2019-12	6.99	-90.95	
2020-01	7.06	-80.8	
2020-02	6.31	-95.09	
2020-03	6.47	-90.18	
2020-04	6.3	-94	
2020-05	6.06	-98.56	
2020-06	5.74	-99.33	
2020-07	6.01	-82.65	
2020-08	5.93	-82.78	
2020-09	5.62	-95.54	
2020-10	5.55	-96.21	
2020-11	5.55	-86.65	
2020-12	5.44	-89.48	
2021-01	6.49	-35.04	
2021-02	6.46	5.18	
2021-03	6.51	26.67	
2021-04	6.16	20.07	
2021-05	6.08	14.14	
2021-06	6.13	19.98	
2021-07	5.95	-10.27	
2021-08	6.11	-13.92	
2021-09	6.59	48.48	
2021-10	6.07	16.74	
2021-11	6	-15.46	
2021-12	6.13	-7.53	
2022-01	6.08	-13.11	
2022-02	5.95	-62.5	
2022-03	5.55	-82.38	
2022-04	5.23	-89.43	
2022-05	4.99	-93.75	
2022-06	5.14	-79.63	
2022-07	5.15	-78.15	
2022-08	4.99	-91.93	
2022-09	4.89	-92.52	
2022-10	4.75	-92.02	
2022-11	5.21	-54.3	
2022-12	5.22	-28.12	
2023-01	5.2	-14.9	
2023-02	5.53	24.6	
2023-03	6.1	55.63	
2023-04	6.77	78.62	
2023-05	6.64	79.2	
2023-06	6.51	74.64	
2023-07	6.58	76.36	
2023-08	6.31	60.33	
2023-09	5.9	13.66	
2023-10	5.49	-19.7	
2023-11	5.29	-44.64	
2023-12	5.18	-57.74	
2024-01	5.36	-50.61	
2024-02	5.96	-16.84	
2024-03	6.6	22.66	
2024-04	7.18	48.75	
2024-05	7.08	53.75	
2024-06	7.09	60.15	
2024-07	7.73	80.36	
2024-08	7.69	86.12	
2024-09	7.06	56.02	
2024-10	8.23	88.14	
2024-11	8.25	90.01	
2024-12	8.25	88.47	
2025-01	7.55	54.4	
