month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2006-02	5.67	-73.81	
2006-03	5.35	-78.07	
2006-04	5.71	-46.43	
2006-05	7.22	1.31	
2006-06	6.3	10.55	
2006-07	6.53	25.55	
2006-08	6.87	40.45	
2006-09	7.38	61.01	
2006-10	8.06	75.79	
2006-11	7.55	66.11	
2006-12	8.76	84.82	
2007-01	12.16	93.42	
2007-02	13.59	95.6	
2007-03	17.29	99.11	
2007-04	21.62	97.68	
2007-05	20.96	89.29	
2007-06	18.41	73.77	
2007-07	17.05	56.72	
2007-08	23.04	78.77	
2007-09	34.88	97.5	
2007-10	32.68	87.55	
2007-11	30.79	76.91	
2007-12	30.41	73.08	
2008-01	34.47	85.67	
2008-02	34.62	87.32	
2008-03	28.89	46.98	
2008-04	23.2	-3.15	
2008-05	26.39	-3.34	
2008-06	14.8	-47.32	
2008-07	14.25	-59.47	
2008-08	12.54	-83.59	
2008-09	10.79	-89.29	
2008-10	10.19	-89.78	
2008-11	8.51	-90.22	
2008-12	10.58	-73.29	
2009-01	11.98	-52.68	
2009-02	13.98	-24.42	
2009-03	14.24	-7.1	
2009-04	15.71	14.06	
2009-05	12.05	-23.11	
2009-06	12.44	-16.11	
2009-07	12.78	-15.64	
2009-08	12.3	-9.11	
2009-09	13.38	8.93	
2009-10	14.54	44.03	
2009-11	16.96	60.98	
2009-12	19.03	76.09	
2010-01	22.11	84.64	
2010-02	21.81	83.55	
2010-03	22.97	93.94	
2010-04	25.76	98.44	
2010-05	16.99	48.48	
2010-06	15.81	8.18	
2010-07	14.18	-22.77	
2010-08	15.14	-25.28	
2010-09	16.25	-18.23	
2010-10	16.13	-22.88	
2010-11	21.08	27.81	
2010-12	20.96	41.34	
2011-01	17.91	13.04	
2011-02	18.68	17.56	
2011-03	17.01	-13.32	
2011-04	15.36	-49.26	
2011-05	14.9	-62.03	
2011-06	13.92	-71.17	
2011-07	14.44	-61.22	
2011-08	15.33	-48.14	
2011-09	14.69	-54.72	
2011-10	13.18	-82.81	
2011-11	13.77	-81.98	
2011-12	11.98	-96.03	
2012-01	10.73	-99.46	
2012-02	11.47	-85.04	
2012-03	12.72	-62.05	
2012-04	13.07	-47.68	
2012-05	14.24	-7.47	
2012-06	13.94	9.6	
2012-07	13.09	-9.66	
2012-08	12.55	-33.62	
2012-09	12.32	-55.98	
2012-10	12.25	-59.87	
2012-11	10.5	-81.98	
2012-12	11.21	-75.89	
2013-01	12.35	-47.5	
2013-02	13.17	-3.99	
2013-03	11.82	-37.46	
2013-04	11.49	-70.44	
2013-05	13.29	-6.41	
