month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-12	14.24	1.11	
2017-01	14.08	1.05	
2017-02	15.4	1.19	
2017-03	17.12	1.38	
2017-04	18.22	1.48	
2017-05	19.47	1.59	
2017-06	22.52	1.91	
2017-07	23.69	1.98	
2017-08	22.65	1.78	
2017-09	23.5	1.8	
2017-10	25.44	1.95	
2017-11	24.14	1.73	
2017-12	23.76	1.62	
2018-01	26.15	1.81	
2018-02	25.35	1.66	
2018-03	27.44	1.81	
2018-04	24.87	1.49	
2018-05	23.99	1.36	
2018-06	21.46	1.07	
2018-07	17.89	0.71	
2018-08	17.03	0.61	
2018-09	16.02	0.49	
2018-10	13.61	0.26	
2018-11	15.54	0.42	
2018-12	15.7	0.42	
2019-01	15.95	0.43	
2019-02	19.04	0.68	
2019-03	22.26	0.94	
2019-04	22.5	0.93	
2019-05	21.86	0.85	
2019-06	22.93	0.92	
2019-07	25.41	1.09	
2019-08	24.18	0.96	
2019-09	23.68	0.89	
2019-10	24.61	0.93	
2019-11	26.92	1.08	
2019-12	26.84	1.04	
2020-01	30.21	1.25	
2020-02	32.12	1.34	
2020-03	36.13	1.57	
2020-04	41.67	1.89	
2020-05	41.97	1.84	
2020-06	44.52	1.93	
2020-07	56.03	2.56	
2020-08	61.86	2.79	
2020-09	63.32	2.74	
2020-10	61.8	2.54	
2020-11	62.28	2.45	
2020-12	60.28	2.24	
2021-01	79.78	3.11	
2021-02	86.87	3.3	
2021-03	80.57	2.84	
2021-04	91.33	3.18	
2021-05	96.22	3.23	
2021-06	96.7	3.09	
2021-07	88.19	2.6	
2021-08	89.56	2.53	
2021-09	76.67	1.94	
2021-10	75.69	1.83	
2021-11	68.77	1.51	
2021-12	79.04	1.81	
2022-01	84.13	1.91	
2022-02	83.37	1.81	
2022-03	71.38	1.36	
2022-04	75.61	1.45	
2022-05	75.85	1.4	
2022-06	79.2	1.45	
2022-07	74.77	1.27	
2022-08	60.36	0.8	
2022-09	48.8	0.44	
2022-10	42.2	0.23	
2022-11	50.89	0.47	
2022-12	57.11	0.62	
2023-01	62.43	0.75	
2023-02	60.29	0.66	
2023-03	57.33	0.56	
2023-04	55.12	0.48	
2023-05	46.7	0.24	
2023-06	48.33	0.28	
2023-07	46.53	0.22	
2023-08	49.8	0.29	
2023-09	47.92	0.23	
2023-10	41.76	0.07	
2023-11	39.37	0	
2023-12	33.13	-0.16	
2024-01	29.72	-0.25	
2024-02	28.07	-0.3	
2024-03	28.49	-0.29	
2024-04	24.71	-0.39	
2024-05	27.28	-0.32	
2024-06	24.24	-0.4	
2024-07	22.42	-0.45	
2024-08	19.99	-0.51	
2024-09	19.03	-0.53	
2024-10	25.5	-0.38	
2024-11	26.44	-0.36	
2024-12	25	-0.39	
2025-01	23.07	-0.44	
2025-02	22.23	-0.46	
