month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2010-09	4.67	47.32	
2010-10	4.9	65.4	
2010-11	5.56	87.42	
2010-12	6.04	92.97	
2011-01	5.8	80.89	
2011-02	5.88	83.45	
2011-03	5.74	70.19	
2011-04	5.31	38.16	
2011-05	4.9	3.49	
2011-06	4.93	-14.8	
2011-07	5.06	-12.58	
2011-08	4.55	-46.04	
2011-09	4.23	-66.41	
2011-10	3.63	-84.1	
2011-11	4.34	-68.99	
2011-12	3.89	-81.66	
2012-01	3.66	-92.44	
2012-02	3.67	-87.86	
2012-03	3.75	-74.8	
2012-04	3.51	-88.65	
2012-05	3.72	-74.47	
2012-06	4.23	-17.41	
2012-07	3.79	-28.94	
2012-08	3.84	-40.37	
2012-09	4.3	26.7	
2012-10	4.55	52.63	
2012-11	4.36	48.09	
2012-12	4.54	66.41	
2013-01	5.01	85.89	
2013-02	4.87	80.06	
2013-03	4.51	55.87	
2013-04	4.76	65.63	
2013-05	5.49	93.02	
2013-06	5.93	91.86	
2013-07	6.74	96.78	
2013-08	7.66	98.05	
2013-09	7.5	87.45	
2013-10	8.29	96.23	
2013-11	8.85	98.13	
2013-12	8.34	81.57	
2014-01	7.87	60.33	
2014-02	7.67	43.97	
2014-03	6.97	9.01	
2014-04	7.43	10.25	
2014-05	7.29	-8.48	
2014-06	7.78	21.74	
2014-07	7.96	46.62	
2014-08	8.32	61.57	
2014-09	8.38	64.92	
2014-10	8.77	72.27	
2014-11	8.94	76.16	
2014-12	10.9	88.28	
2015-01	11.68	94.24	
2015-02	12.17	94.88	
2015-03	12.54	94.48	
2015-04	14.1	96.51	
2015-05	15.25	90.53	
2015-06	18.31	92.09	
2015-07	14.09	67.43	
2015-08	13.94	54.25	
2015-09	11.34	6.03	
2015-10	12.06	-2.68	
2015-11	11.88	-16.07	
2015-12	12.85	-2.99	
2016-01	9.59	-47.77	
2016-02	8.95	-62.8	
2016-03	10.43	-63.43	
2016-04	10.96	-52.41	
2016-05	9.77	-77.25	
2016-06	10.46	-59.78	
2016-07	12.44	-0.85	
2016-08	13.81	42.12	
2016-09	15.47	61.61	
2016-10	15.14	61.77	
2016-11	14.38	61	
2016-12	14.24	59.42	
2017-01	14.08	45.44	
2017-02	15.4	75.6	
2017-03	17.12	91.85	
2017-04	18.22	95.83	
2017-05	19.47	98.35	
2017-06	22.52	98.74	
2017-07	23.69	96.47	
2017-08	22.65	78.8	
2017-09	23.5	82.91	
2017-10	25.44	95.48	
2017-11	24.14	80.97	
2017-12	23.76	60.63	
2018-01	26.15	89.49	
2018-02	25.35	82.38	
2018-03	27.44	92.98	
2018-04	24.87	64.19	
2018-05	23.99	28.29	
2018-06	21.46	-11.83	
2018-07	17.89	-46.59	
2018-08	17.03	-73.64	
2018-09	16.02	-89.75	
2018-10	13.61	-90.97	
2018-11	15.54	-75.45	
2018-12	15.7	-68.66	
2019-01	15.95	-66.84	
2019-02	19.04	-20.42	
2019-03	22.26	19.13	
2019-04	22.5	36.61	
2019-05	21.86	42.54	
2019-06	22.93	57.19	
2019-07	25.41	80.32	
2019-08	24.18	73.86	
2019-09	23.68	63.57	
2019-10	24.61	76.29	
2019-11	26.92	92.9	
2019-12	26.84	88.15	
2020-01	30.21	99.16	
2020-02	32.12	97.14	
2020-03	36.13	95.66	
2020-04	41.67	99.02	
2020-05	41.97	89.39	
2020-06	44.52	95.67	
2020-07	56.03	99.15	
2020-08	61.86	97.07	
2020-09	63.32	91.92	
2020-10	61.8	83.71	
2020-11	62.28	81.12	
2020-12	60.28	58.7	
2021-01	79.78	93.12	
2021-02	86.87	96.07	
2021-03	80.57	83.93	
2021-04	91.33	95.36	
2021-05	96.22	95.09	
2021-06	96.7	89.29	
2021-07	88.19	64.77	
2021-08	89.56	55.92	
2021-09	76.67	12.01	
2021-10	75.69	-8.59	
2021-11	68.77	-31.74	
2021-12	79.04	-15.72	
2022-01	84.13	11.47	
2022-02	83.37	21.09	
2022-03	71.38	-41.42	
2022-04	75.61	-43.94	
2022-05	75.85	-39.8	
2022-06	79.2	-2.72	
2022-07	74.77	-14.37	
2022-08	60.36	-85.25	
2022-09	48.8	-92.26	
2022-10	42.2	-96.99	
2022-11	50.89	-78.61	
2022-12	57.11	-58.6	
2023-01	62.43	-36.89	
2023-02	60.29	-31.92	
2023-03	57.33	-37.54	
2023-04	55.12	-38.96	
2023-05	46.7	-71.65	
2023-06	48.33	-71.61	
2023-07	46.53	-81.08	
2023-08	49.8	-60.83	
2023-09	47.92	-61.47	
2023-10	41.76	-83.24	
2023-11	39.37	-92.74	
2023-12	33.13	-97.19	
2024-01	29.72	-99.11	
2024-02	28.07	-94.01	
2024-03	28.49	-89.8	
2024-04	24.71	-98.12	
2024-05	27.28	-80.49	
2024-06	24.24	-92.72	
2024-07	22.42	-94.76	
2024-08	19.99	-98.7	
2024-09	19.03	-93.37	
2024-10	25.5	-50.69	
2024-11	26.44	-24.4	
2024-12	25	-20.05	
2025-01	23.07	-38.19	
2025-02	22.23	-58.93	
