month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2013-07	1.39	81.99	
2013-08	1.37	84.5	
2013-09	1.49	89.29	
2013-10	1.56	93.25	
2013-11	1.44	74.45	
2013-12	1.47	74.19	
2014-01	1.5	82.74	
2014-02	1.89	96.54	
2014-03	2.06	92.09	
2014-04	1.9	80.27	
2014-05	1.7	57.5	
2014-06	1.84	71.07	
2014-07	1.89	75.31	
2014-08	2	86.31	
2014-09	1.99	80.36	
2014-10	1.89	54.96	
2014-11	1.75	10.94	
2014-12	1.56	-24.85	
2015-01	1.55	-40.89	
2015-02	1.64	-52.62	
2015-03	2.06	14.29	
2015-04	2.31	47.11	
2015-05	2.62	75.18	
2015-06	2.74	86.86	
2015-07	2.07	54.04	
2015-08	2.24	56.04	
2015-09	2.12	27.01	
2015-10	2.5	63.34	
2015-11	2.63	73.94	
2015-12	2.47	65.88	
2016-01	2.2	27.23	
2016-02	2.05	-13.63	
2016-03	2.16	-18.71	
2016-04	2.36	4.02	
2016-05	2.35	13.22	
2016-06	2.35	23.44	
2016-07	2.41	54.68	
2016-08	2.32	34.9	
2016-09	2.25	-5.58	
2016-10	2.24	-34.77	
2016-11	2.19	-56.53	
2016-12	2.02	-77.03	
2017-01	1.95	-83.43	
2017-02	1.96	-83.28	
2017-03	1.97	-79.31	
2017-04	2.04	-63.54	
2017-05	1.93	-79.55	
2017-06	2.01	-55.2	
2017-07	1.98	-57.91	
2017-08	1.93	-81.75	
2017-09	2.27	-16.58	
2017-10	2.66	54.57	
2017-11	2.65	71.87	
2017-12	2.49	68.16	
2018-01	2.59	81.13	
2018-02	2.42	54.41	
2018-03	2.5	57.91	
2018-04	2.16	-2.08	
2018-05	2.08	-25.65	
2018-06	1.92	-52.32	
2018-07	1.77	-67.33	
2018-08	1.69	-71.2	
2018-09	1.79	-70.07	
2018-10	1.88	-53.12	
2018-11	2.09	-24.84	
2018-12	2.19	10.31	
2019-01	1.95	-18.55	
2019-02	2.09	-0.42	
2019-03	2.16	35.03	
2019-04	2.24	56.97	
2019-05	2	20.45	
2019-06	1.99	-6.3	
2019-07	2.18	38.28	
2019-08	2.04	12.26	
2019-09	2	-33.88	
2019-10	1.89	-62.75	
2019-11	1.75	-76.57	
2019-12	1.8	-79.5	
2020-01	2.1	-44.92	
2020-02	2.49	12.32	
2020-03	2.3	39.49	
2020-04	2.31	55.82	
2020-05	2.33	64.88	
2020-06	2.58	88.97	
2020-07	3.41	95.61	
2020-08	3.34	87.5	
2020-09	4.04	97.08	
2020-10	5.52	99.72	
2020-11	7.01	97.32	
2020-12	7.14	93.09	
2021-01	9.33	98.75	
2021-02	9.77	94.46	
2021-03	7.2	64.32	
2021-04	6.74	43.75	
2021-05	6.56	28.72	
2021-06	8.93	64.03	
2021-07	9.86	79.55	
2021-08	11.69	90.06	
2021-09	10.38	77.32	
2021-10	11.57	84.21	
2021-11	12.26	89.37	
2021-12	11.48	74.73	
2022-01	10.06	37.55	
2022-02	9.7	13.45	
2022-03	9.38	-6.64	
2022-04	9.52	-22.65	
2022-05	10.91	10.29	
2022-06	13.42	58.93	
2022-07	13.17	69.3	
2022-08	12.74	62.97	
2022-09	10.94	21.94	
2022-10	10.37	-12.61	
2022-11	10.46	-22.12	
2022-12	10.61	-19.97	
2023-01	10.85	-17.75	
2023-02	11.24	10.09	
2023-03	9.98	-37.97	
2023-04	10	-59.68	
2023-05	10.31	-61.29	
2023-06	10.49	-54.73	
2023-07	10.66	-23.47	
2023-08	10.08	-41.69	
2023-09	9.9	-80.22	
2023-10	9.66	-89.34	
2023-11	9.27	-94.6	
2023-12	7.82	-97.32	
2024-01	7.6	-95.21	
2024-02	7.25	-93.56	
2024-03	8.28	-68.33	
2024-04	8.54	-51.83	
2024-05	8.91	-24.64	
2024-06	9.98	11.56	
2024-07	10.18	34.59	
2024-08	9.59	29.99	
2024-09	10.54	60.53	
2024-10	12.4	78.22	
2024-11	11.87	77.55	
2024-12	11.5	73.78	
2025-01	11.19	62.3	
