month	ct_avg_Tdx收盘价	人均持股
2018-09	24.08	814.5	
2018-12	17.82	1631	
2019-02	21.9	2483	
2019-03	26.27	3450	
2019-06	26.59	4539	
2019-09	39.46	5779	
2019-12	48.17	4948	
2020-03	36.52	4660	
2020-06	48.8	11421	
2020-09	53.01	13185	
2020-12	51.68	9711	
2021-03	38.07	9094	
2021-06	31.92	6074	
2021-09	31.92	37181	
2021-12	40.75	50437	
2022-03	30.9	46119	
2022-06	29.42	39382	
2022-09	27.51	30251	
2022-12	28.12	37172	
2023-03	29.79	35002	
2023-06	24.7	26697	
2023-09	20.76	26773	
2023-12	21.11	30630	
2024-03	22.81	31333	
2024-06	35.23	38987	
2024-09	33.11	47166	
