month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2017-11	25.8	-39.29	
2017-12	24.37	-39.92	
2018-01	26.25	-6.57	
2018-02	22.94	-29.17	
2018-03	21.6	-60.47	
2018-04	21.24	-74.11	
2018-05	22.94	-50.97	
2018-06	22.69	-37.23	
2018-07	22.7	-46.02	
2018-08	21.46	-57.03	
2018-09	22.07	-61.84	
2018-10	24.21	-10.17	
2018-11	24.65	22.53	
2018-12	25.94	48.04	
2019-01	27.55	71.18	
2019-02	31.65	88.4	
2019-03	38.85	92.69	
2019-04	40.72	94.3	
2019-05	36.28	76.16	
2019-06	37.81	79.93	
2019-07	38.86	77.33	
2019-08	41	88.64	
2019-09	38.76	68.48	
2019-10	38.81	52.68	
2019-11	37.4	41.33	
2019-12	33.91	-13.39	
2020-01	35.77	-17.97	
2020-02	33.13	-38.21	
2020-03	32.72	-50.32	
2020-04	31.15	-69.73	
2020-05	28.23	-87.25	
2020-06	23.68	-89.51	
2020-07	23.96	-83.85	
2020-08	23.92	-82.87	
2020-09	21.57	-92.09	
2020-10	19.53	-98.77	
2020-11	19.1	-92.43	
2020-12	18.96	-91.15	
2021-01	18.51	-93.53	
2021-02	17.66	-93.63	
2021-03	17.52	-92.97	
2021-04	15.66	-99.87	
2021-05	13.97	-97.72	
2021-06	14.19	-89.2	
2021-07	13.35	-95.9	
2021-08	13.31	-89.81	
2021-09	13.66	-79.29	
2021-10	15.5	-38.95	
2021-11	16.86	-2.6	
2021-12	18.02	24.54	
2022-01	19.93	39.47	
2022-02	20.68	54.13	
2022-03	21.05	65.95	
2022-04	21.22	78.01	
2022-05	18.09	39.99	
2022-06	20.13	48.09	
2022-07	24.06	83.97	
2022-08	23.57	87.07	
2022-09	21.97	69.81	
2022-10	20.58	42.69	
2022-11	17.99	-2.35	
2022-12	18.83	-14.45	
2023-01	19.9	-10.83	
2023-02	19.99	-11.38	
2023-03	19.21	-27.68	
2023-04	20.9	15.65	
2023-05	18.25	-35.71	
2023-06	17.1	-67.01	
2023-07	18.45	-60.76	
2023-08	17.39	-80.16	
2023-09	17.07	-85.31	
2023-10	17.83	-66.54	
2023-11	18.71	-23.9	
2023-12	19.51	8.08	
2024-01	19.35	22.89	
2024-02	19.52	32.14	
2024-03	18.85	14.8	
2024-04	18.95	12.72	
2024-05	21.2	60.76	
2024-06	20.65	76.22	
2024-07	19.93	66.65	
2024-08	18.84	35.8	
2024-09	16.63	-25	
2024-10	18.83	-23.96	
2024-11	18.22	-39.03	
2024-12	17.09	-72.48	
2025-01	16.03	-91.27	
2025-02	16.14	-89.29	
