month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2014-10	1.02	-0.05	
2014-11	1.13	0.05	
2014-12	1.36	0.26	
2015-01	1.74	0.6	
2015-02	1.56	0.42	
2015-03	1.59	0.45	
2015-04	1.78	0.6	
2015-05	1.72	0.55	
2015-06	1.82	0.62	
2015-07	1.98	0.75	
2015-08	1.66	0.47	
2015-09	1.55	0.37	
2015-10	1.54	0.36	
2015-11	1.6	0.42	
2015-12	1.62	0.43	
2016-01	1.4	0.24	
2016-02	1.27	0.13	
2016-03	1.34	0.2	
2016-04	1.34	0.2	
2016-05	1.3	0.17	
2016-06	1.32	0.19	
2016-07	1.38	0.24	
2016-08	1.43	0.29	
2016-09	1.42	0.28	
2016-10	1.42	0.28	
2016-11	1.43	0.28	
2016-12	1.46	0.3	
2017-01	1.46	0.29	
2017-02	1.52	0.35	
2017-03	1.52	0.33	
2017-04	1.5	0.3	
2017-05	1.51	0.31	
2017-06	1.53	0.32	
2017-07	1.62	0.38	
2017-08	1.78	0.51	
2017-09	1.82	0.54	
2017-10	1.8	0.51	
2017-11	1.71	0.44	
2017-12	1.71	0.42	
2018-01	1.87	0.55	
2018-02	1.94	0.59	
2018-03	1.8	0.48	
2018-04	1.68	0.37	
2018-05	1.68	0.37	
2018-06	1.63	0.31	
2018-07	1.61	0.3	
2018-08	1.61	0.29	
2018-09	1.64	0.31	
2018-10	1.66	0.32	
2018-11	1.66	0.32	
2018-12	1.65	0.3	
2019-01	1.63	0.27	
2019-02	1.71	0.34	
2019-03	1.75	0.36	
2019-04	1.79	0.38	
2019-05	1.73	0.32	
2019-06	1.8	0.37	
2019-07	1.79	0.36	
2019-08	1.71	0.29	
2019-09	1.74	0.3	
2019-10	1.77	0.32	
2019-11	1.76	0.3	
2019-12	1.76	0.29	
2020-01	1.77	0.29	
2020-02	1.71	0.24	
2020-03	1.71	0.24	
2020-04	1.68	0.21	
2020-05	1.66	0.19	
2020-06	1.67	0.18	
2020-07	1.75	0.23	
2020-08	1.7	0.2	
2020-09	1.63	0.14	
2020-10	1.64	0.14	
2020-11	1.65	0.15	
2020-12	1.63	0.12	
2021-01	1.62	0.11	
2021-02	1.63	0.11	
2021-03	1.67	0.14	
2021-04	1.68	0.14	
2021-05	1.67	0.12	
2021-06	1.67	0.12	
2021-07	1.65	0.1	
2021-08	1.63	0.08	
2021-09	1.66	0.1	
2021-10	1.65	0.09	
2021-11	1.65	0.08	
2021-12	1.65	0.08	
2022-01	1.68	0.09	
2022-02	1.71	0.1	
2022-03	1.69	0.08	
2022-04	1.77	0.13	
2022-05	1.73	0.1	
2022-06	1.74	0.1	
2022-07	1.78	0.12	
2022-08	1.75	0.09	
2022-09	1.78	0.11	
2022-10	1.77	0.09	
2022-11	1.77	0.09	
2022-12	1.82	0.12	
2023-01	1.86	0.13	
2023-02	1.86	0.13	
2023-03	1.96	0.18	
2023-04	2.05	0.23	
2023-05	2.38	0.43	
2023-06	2.29	0.36	
2023-07	2.3	0.37	
2023-08	2.34	0.38	
2023-09	2.29	0.36	
2023-10	2.39	0.41	
2023-11	2.43	0.42	
2023-12	2.45	0.43	
2024-01	2.52	0.47	
2024-02	2.74	0.58	
2024-03	2.73	0.56	
2024-04	2.82	0.6	
2024-05	2.75	0.55	
2024-06	2.76	0.54	
2024-07	2.97	0.65	
2024-08	3.12	0.71	
2024-09	3.08	0.67	
2024-10	3.21	0.73	
2024-11	3.18	0.69	
2024-12	3.4	0.8	
2025-01	3.51	0.83	
