month	ct_avg_Tdx收盘价	人均持股
2000-12	11.33	1059	
2001-07	12.47	2579	
2001-12	8.84	1863	
2002-06	8.02	2005	
2002-09	8.11	2041	
2002-12	6.69	2066	
2003-03	6.99	2155	
2003-06	8.25	2385	
2003-09	7.05	2427	
2003-12	9.23	2633	
2004-03	11.21	3814	
2004-06	11.03	4549	
2004-09	11.94	5793	
2004-12	14.93	9734	
2005-03	14.95	10081	
2005-06	7.14	10243	
2005-09	6.86	10253	
2005-12	5.26	10900	
2006-03	6.54	8590	
2006-06	7.95	6751	
2006-09	6.81	6121	
2006-12	8.2	6906	
2007-03	13.9	5807	
2007-06	24.88	12958	
2007-09	58.23	12419	
2007-12	60.42	10365	
2008-03	40.3	6472	
2008-06	49.78	11320	
2008-09	17.02	13112	
2008-12	11.74	8754	
2009-03	15.31	6977	
2009-06	27.32	8557	
2009-09	32.38	7085	
2009-12	40.43	8885	
2010-03	33.26	5950	
2010-06	21.65	6796	
2010-09	20.54	5583	
2010-12	25.4	5255	
2011-03	27.19	5847	
2011-06	23.39	5121	
2011-09	20.86	5061	
2011-12	15.91	5048	
2012-03	16.35	5108	
2012-06	16.19	5313	
2012-09	12.94	11204	
2012-12	12.52	11687	
2013-03	12.2	11405	
2013-06	9.34	11634	
2013-09	8.42	11739	
2013-12	7.46	12076	
2014-03	5.31	12436	
2014-06	5.28	12728	
2014-09	6.17	12985	
2014-12	7.8	13713	
2015-03	8	14350	
2015-06	10.47	15185	
2015-09	5.55	17437	
2015-12	6.01	19221	
2016-03	7.84	18297	
2016-06	7.59	21559	
2016-09	9.53	21417	
2016-12	9.25	20292	
2017-03	9.3	22200	
2017-04	9.46	23609.5	
2017-06	7.99	21400	
2017-08	10.52	22324	
2017-09	11.22	20053.67	
2017-12	9.52	21177	
2018-03	8.64	20313	
2018-04	7.72	20468.5	
2018-05	7.92	20513.5	
2018-06	7.71	20590.33	
2018-07	6.73	20732.5	
2018-08	6.79	20532	
2018-09	6.41	20857.5	
2018-10	6.43	20839	
2018-11	6.33	20724	
2018-12	5.92	20703	
2019-01	5.45	20742	
2019-03	6.3	21047	
2019-06	6.21	22420	
2019-08	5.97	22944	
2019-09	6.04	23028.33	
2019-10	5.86	22982.33	
2019-11	5.7	23064.5	
2019-12	5.83	23712	
2020-03	5.04	24277	
2020-05	4.75	24287	
2020-06	4.7	28045	
2020-09	4.29	32142	
2020-10	4.84	30146	
2020-11	5.24	31121.33	
2020-12	5.6	30894	
2021-03	5.14	32464	
2021-06	8.07	33518	
2021-07	8.04	33492.5	
2021-08	9.45	34292	
2021-09	13.24	26376	
2021-10	10.44	23406	
2021-11	8.63	22158	
2021-12	8.5	21918	
2022-02	9.73	28129.5	
2022-03	11.89	32389	
2022-04	13.18	36306	
2022-05	13.15	33316	
2022-06	14.25	27843	
2022-07	12.38	25945	
2022-09	14	33628	
2022-10	13.13	27744	
2022-11	12.29	29129	
2022-12	12.43	28485.5	
2023-03	11.62	25732	
2023-05	10.43	25317	
2023-06	9.81	26278	
2023-08	8.45	24182	
2023-09	9.81	29891	
2023-10	9.4	29219	
2023-11	9.09	32554	
2023-12	9.94	37790	
2024-01	10.43	41326.5	
2024-02	11.28	45021	
2024-03	10.91	40267.5	
2024-04	10.74	42424.5	
2024-05	11.01	44850	
2024-06	10.76	45736.25	
2024-07	9.12	43130.67	
2024-08	7.94	41102	
2024-09	7.75	40042	
2024-10	8.62	36699.33	
2024-11	8.37	32520	
