month	ct_avg_Tdx收盘价	股东人数
2000-12	11.33	108810	
2001-07	12.47	108810	
2001-12	8.84	153715	
2002-06	8.02	143628	
2002-09	8.11	141088	
2002-12	6.69	139405	
2003-03	6.99	133669	
2003-06	8.25	120734	
2003-09	7.05	118652	
2003-12	9.23	109378	
2004-03	11.21	75502	
2004-06	11.03	63306	
2004-09	11.94	49719	
2004-12	14.93	29587	
2005-03	14.95	28568	
2005-06	7.14	42177	
2005-09	6.86	42133	
2005-12	5.26	50727	
2006-03	6.54	64366	
2006-06	7.95	81901	
2006-09	6.81	90329	
2006-12	8.2	81993	
2007-03	13.9	97501	
2007-06	24.88	43695	
2007-09	58.23	45594	
2007-12	60.42	54625	
2008-03	40.3	87486	
2008-06	49.78	50020	
2008-09	17.02	86366	
2008-12	11.74	129361	
2009-03	15.31	162319	
2009-06	27.32	132339	
2009-09	32.38	159845	
2009-12	40.43	127461	
2010-03	33.26	190324	
2010-06	21.65	216621	
2010-09	20.54	263678	
2010-12	25.4	280140	
2011-03	27.19	251785	
2011-06	23.39	287484	
2011-09	20.86	290862	
2011-12	15.91	291628	
2012-03	16.35	288230	
2012-06	16.19	277096	
2012-09	12.94	281260	
2012-12	12.52	269641	
2013-03	12.2	276295	
2013-06	9.34	270865	
2013-09	8.42	268432	
2013-12	7.46	260940	
2014-03	5.31	253400	
2014-06	5.28	247585	
2014-09	6.17	242677	
2014-12	7.8	229801	
2015-03	8	219597	
2015-06	10.47	207513	
2015-09	5.55	180722	
2015-12	6.01	163942	
2016-03	7.84	172221	
2016-06	7.59	146164	
2016-09	9.53	147132	
2016-12	9.25	155293	
2017-03	9.3	141946	
2017-04	9.46	133507	
2017-06	7.99	147251	
2017-08	10.52	141307	
2017-09	11.22	157296.33	
2017-12	9.52	148801	
2018-03	8.64	155130	
2018-04	7.72	153960.5	
2018-05	7.92	153615	
2018-06	7.71	153048.67	
2018-07	6.73	151991.5	
2018-08	6.79	153475	
2018-09	6.41	151082.5	
2018-10	6.43	151215	
2018-11	6.33	152055	
2018-12	5.92	152212	
2019-01	5.45	152011.67	
2019-03	6.3	149724	
2019-06	6.21	140553	
2019-08	5.97	137341.5	
2019-09	6.04	136840.33	
2019-10	5.86	137114.67	
2019-11	5.7	136624	
2019-12	5.83	132894	
2020-03	5.04	129803	
2020-05	4.75	129746	
2020-06	4.7	129301	
2020-09	4.29	127461.5	
2020-10	4.84	135891	
2020-11	5.24	131815.33	
2020-12	5.6	132599	
2021-03	5.14	126185	
2021-06	8.07	122221	
2021-07	8.04	122589.5	
2021-08	9.45	120197	
2021-09	13.24	155366.67	
2021-10	10.44	175362.67	
2021-11	8.63	185159.67	
2021-12	8.5	186921.5	
2022-02	9.73	145855	
2022-03	11.89	126801.5	
2022-04	13.18	113370.67	
2022-05	13.15	123359	
2022-06	14.25	147216	
2022-07	12.38	157893	
2022-09	14	121819	
2022-10	13.13	147654	
2022-11	12.29	140635	
2022-12	12.43	143844.5	
2023-03	11.62	159204	
2023-05	10.43	161809	
2023-06	9.81	155895	
2023-08	8.45	169402	
2023-09	9.81	137274.5	
2023-10	9.4	140200	
2023-11	9.09	140403	
2023-12	9.94	120950	
2024-01	10.43	111548	
2024-02	11.28	103067	
2024-03	10.91	115234	
2024-04	10.74	109523.5	
2024-05	11.01	103497.67	
2024-06	10.76	101462	
2024-07	9.12	107611.67	
2024-08	7.94	112896	
2024-09	7.75	115885	
2024-10	8.62	126629	
2024-11	8.37	142688	
