month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-03	2.81	81.25	
2017-04	3.06	88.84	
2017-05	3.19	90.04	
2017-06	3.28	92.33	
2017-07	3.3	84.14	
2017-08	3.45	95.69	
2017-09	3.29	75.08	
2017-10	3.38	67.59	
2017-11	3.94	93.87	
2017-12	3.55	73.77	
2018-01	3.13	28.61	
2018-02	2.76	-7.62	
2018-03	3	-10.43	
2018-04	2.43	-55.11	
2018-05	2.49	-66.88	
2018-06	2.42	-74.95	
2018-07	2.24	-85.39	
2018-08	1.97	-93.21	
2018-09	1.74	-97.27	
2018-10	1.36	-99.35	
2018-11	1.38	-90.91	
2018-12	1.23	-98.26	
2019-01	1.08	-97.36	
2019-02	1.3	-76.61	
2019-03	1.48	-51.87	
2019-04	1.47	-39.16	
2019-05	1.18	-67.54	
2019-06	1.15	-76.79	
2019-07	1.17	-74.65	
2019-08	1.37	-34.94	
2019-09	1.76	16.83	
2019-10	2.15	55.85	
2019-11	2.27	76.96	
2019-12	2.35	84.34	
2020-01	2.91	92.24	
2020-02	3.5	92.95	
2020-03	2.83	74.67	
2020-04	2.83	68.54	
2020-05	2.93	71.88	
2020-06	3.72	88.44	
2020-07	5.28	94.02	
2020-08	5.49	93.03	
2020-09	5.71	90.3	
2020-10	5.96	94.64	
2020-11	5.45	72.45	
2020-12	5.32	56.25	
2021-01	6.17	75.71	
2021-02	5.33	53.87	
2021-03	4.7	13.51	
2021-04	4.5	-20.88	
2021-05	4.57	-27.58	
2021-06	4.85	-20.92	
2021-07	4.58	-36.2	
2021-08	4.33	-58.65	
2021-09	3.99	-73.35	
2021-10	3.49	-87.61	
2021-11	3.83	-75.69	
2021-12	3.97	-67.27	
2022-01	3.46	-80.5	
2022-02	2.56	-98.33	
2022-03	2.17	-99.46	
2022-04	1.81	-98.97	
2022-05	1.7	-94.92	
2022-06	1.84	-78.83	
2022-07	1.88	-73.72	
2022-08	1.98	-53.18	
2022-09	1.77	-69.17	
2022-10	1.67	-83.09	
2022-11	1.8	-68.14	
2022-12	1.88	-32.59	
2023-01	1.93	-18.41	
2023-02	2.3	19.91	
2023-03	2.22	36.68	
2023-04	2.24	49.62	
2023-05	2.01	27.59	
2023-06	2.06	27.01	
2023-07	2.15	39.88	
2023-08	2.1	27.02	
2023-09	2.14	17.95	
2023-10	2.3	52.89	
2023-11	2.37	70.66	
2023-12	2.24	62.25	
2024-01	2.1	26.87	
2024-02	2	-14.35	
2024-03	2.3	33.76	
2024-04	2.42	68.53	
2024-05	2.61	90.09	
2024-06	2.94	98.54	
2024-07	3.32	95.07	
2024-08	3.05	78.86	
2024-09	2.91	62.92	
2024-10	3.99	93.2	
2024-11	3.88	89.58	
2024-12	3.96	91.8	
2025-01	4.22	89.83	
