month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-04	0.74	-94.24	
2023-05	0.64	-97.99	
2023-06	0.57	-97.05	
2023-07	0.58	-90.65	
2023-08	0.61	-76.71	
2023-09	0.62	-66.61	
2023-10	0.54	-87.92	
2023-11	0.47	-95.21	
2023-12	0.42	-96.98	
2024-01	0.4	-93.39	
2024-02	0.38	-92.35	
2024-03	0.4	-79.85	
2024-04	0.36	-93.75	
2024-05	0.36	-89.33	
2024-06	0.32	-96.52	
2024-07	0.29	-93.13	
2024-08	0.28	-92.61	
2024-09	0.27	-90.37	
2024-10	0.34	-47.17	
2024-11	0.32	-39.92	
2024-12	0.3	-57.71	
2025-01	0.26	-81.9	
