month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2009-11	8.07	-0.05	
2009-12	8.29	-0.01	
2010-01	8.17	-0.01	
2010-02	8.67	0.06	
2010-03	10.91	0.34	
2010-04	11.04	0.36	
2010-05	8.22	0.02	
2010-06	8.26	0.03	
2010-07	7.87	-0.01	
2010-08	10.44	0.33	
2010-09	11.57	0.47	
2010-10	10.5	0.34	
2010-11	10.75	0.38	
2010-12	10.16	0.31	
2011-01	9.9	0.29	
2011-02	11.23	0.46	
2011-03	11.81	0.54	
2011-04	10.92	0.42	
2011-05	10.66	0.39	
2011-06	12.12	0.58	
2011-07	12.78	0.66	
2011-08	11.45	0.49	
2011-09	10.36	0.34	
2011-10	9.96	0.29	
2011-11	10.52	0.36	
2011-12	8.53	0.1	
2012-01	6.88	-0.11	
2012-02	7.72	0	
2012-03	8.45	0.09	
2012-04	8.47	0.09	
2012-05	8.7	0.12	
2012-06	8.01	0.03	
2012-07	6.72	-0.13	
2012-08	6.66	-0.14	
2012-09	6.61	-0.15	
2012-10	6.5	-0.16	
2012-11	6.27	-0.19	
2012-12	6.23	-0.2	
2013-01	6.74	-0.13	
2013-02	6.63	-0.15	
2013-03	6.72	-0.14	
2013-04	6.27	-0.2	
2013-05	6.45	-0.17	
2013-06	5.92	-0.24	
2013-07	5.69	-0.27	
2013-08	5.88	-0.25	
2013-09	6.14	-0.22	
2013-10	6.2	-0.21	
2013-11	6.08	-0.23	
2013-12	6.39	-0.2	
2014-01	6.64	-0.17	
2014-02	7.3	-0.09	
2014-03	8.08	0	
2014-04	7.96	-0.01	
2014-07	8.6	0.06	
2014-08	9.08	0.11	
2014-09	9.4	0.14	
2014-10	9	0.09	
2014-11	8.81	0.06	
2014-12	7.96	-0.05	
2015-01	8.6	0.03	
2015-02	9.01	0.07	
2015-03	11.02	0.3	
2015-04	15.81	0.84	
2015-05	16.73	0.91	
2015-09	6.82	-0.22	
2015-10	7.65	-0.13	
2015-11	10.01	0.13	
2015-12	12.27	0.38	
2016-01	9.99	0.12	
2016-02	8.09	-0.09	
2016-03	7.8	-0.12	
2016-04	7.54	-0.15	
2016-05	6.22	-0.29	
2016-06	5.93	-0.32	
2016-07	6.19	-0.28	
2016-08	6.69	-0.22	
2016-09	7.54	-0.12	
2016-10	7.41	-0.13	
2016-11	8.33	-0.01	
2017-03	9.05	0.08	
2017-04	8.26	-0.01	
2017-05	7.14	-0.15	
2017-06	7.75	-0.07	
2017-07	8.6	0.03	
2017-08	9.93	0.18	
2017-09	9.44	0.12	
2017-10	9.2	0.08	
2017-11	10.31	0.21	
2017-12	12.03	0.4	
2018-01	14.68	0.69	
2018-02	15.31	0.75	
2018-03	15.09	0.71	
2018-04	14.71	0.66	
2018-05	16.29	0.83	
2018-06	15.19	0.69	
2018-07	15.28	0.68	
2018-08	15.98	0.74	
2018-09	15.89	0.72	
2018-10	14.47	0.55	
2018-11	14.3	0.52	
2018-12	13.74	0.46	
2019-01	13.32	0.4	
2019-02	14.24	0.49	
2019-03	16.66	0.73	
2019-04	17.92	0.85	
2019-05	16.82	0.72	
2019-06	16.22	0.65	
2019-07	11.88	0.2	
2019-08	12.79	0.29	
2019-09	15.5	0.56	
2019-10	16.15	0.61	
2019-11	14.74	0.47	
2019-12	14.74	0.46	
2020-01	16.86	0.66	
2020-02	15.71	0.54	
2020-03	13.67	0.34	
2020-04	13.42	0.31	
2020-05	13.67	0.33	
2020-06	14.06	0.37	
2020-07	15.82	0.53	
2020-08	19.28	0.85	
2020-09	19.48	0.86	
2020-10	20.01	0.89	
2020-11	23.82	1.22	
2020-12	25.97	1.38	
2021-01	36.68	2.27	
2021-02	41.86	2.63	
2021-03	32.98	1.8	
2021-04	29.98	1.5	
2021-05	28.67	1.35	
2021-06	25.97	1.1	
2021-07	27.23	1.16	
2021-08	29.61	1.31	
2021-09	28.04	1.15	
2021-10	24.79	0.88	
2021-11	21.43	0.6	
2021-12	21.97	0.62	
2022-01	24.01	0.75	
2022-02	25.25	0.82	
2022-03	21.27	0.52	
2022-04	21.28	0.5	
2022-05	22.57	0.57	
2022-06	22.67	0.56	
2022-07	20.95	0.43	
2022-08	19.91	0.35	
2022-09	18.78	0.26	
2022-10	16.05	0.07	
2022-11	16.24	0.07	
2022-12	16.71	0.1	
2023-01	16.35	0.07	
2023-02	17.69	0.15	
2023-03	16.74	0.08	
2023-04	16.43	0.05	
2023-05	15.35	-0.02	
2023-06	14.65	-0.07	
2023-07	14.84	-0.06	
2023-08	14.82	-0.06	
2023-09	14.8	-0.07	
2023-10	14.04	-0.12	
2023-11	14.19	-0.11	
2023-12	13.16	-0.18	
2024-01	12.48	-0.22	
2024-02	12.34	-0.23	
2024-03	13.06	-0.18	
2024-04	15.22	-0.05	
2024-05	15.46	-0.04	
2024-06	14.05	-0.13	
2024-07	13.96	-0.14	
2024-08	13.41	-0.17	
2024-09	13.03	-0.2	
2024-10	14.58	-0.11	
2024-11	14.63	-0.11	
2024-12	15.09	-0.09	
2025-01	14.9	-0.1	
