month	ct_avg_Tdx收盘价	人均持股
2000-06	19.03	1750	
2000-12	20.42	2370	
2001-06	22.12	3285	
2001-12	22.35	4573	
2002-06	28.37	6689	
2002-09	13.66	11733	
2002-12	11.74	12086	
2003-03	11.29	13572	
2003-06	10.06	12384	
2003-09	8.93	13911	
2003-12	7.86	13232	
2004-03	7.88	12837	
2004-06	7.13	14002	
2004-09	6.5	12273	
2004-12	4.6	9305	
2005-03	4.73	10584	
2005-06	4.68	11074	
2005-09	4.96	9021	
2005-12	4.47	8413	
2006-03	4.75	7786	
2006-06	7.47	7210	
2006-12	4.86	7766	
2007-03	7.61	7822	
2007-06	13.5	8396	
2007-09	15.11	4251	
2007-12	14.76	8301	
2008-03	15.94	13606	
2008-06	13.21	12326	
2008-09	9.15	13716	
2008-12	9.79	15482	
2009-03	12.01	10784	
2009-06	12.31	15255	
2009-09	14.64	20276	
2009-12	18.31	22969	
2010-03	21.6	31200	
2010-06	25.44	36073	
2010-09	28.04	46758	
2010-12	32.61	35720	
2011-03	28.96	25784	
2011-06	23.98	27905	
2011-09	26.64	33858	
2011-12	27.69	41235	
2012-03	25.32	39016	
2012-06	29.05	46073	
2012-09	34.44	56145	
2012-12	32.95	53783	
2013-03	42.23	48042	
2013-06	40.81	50797	
2013-09	42.26	51365	
2013-12	43.18	60606	
2014-03	43.51	49918	
2014-06	52.76	59309	
2014-09	58.42	92271	
2014-12	52.82	62998	
2015-03	59.47	36813	
2015-06	74.49	38290	
2015-09	70.8	50590	
2015-12	80.3	49875	
2016-03	69.28	39669	
2016-06	65.81	39921	
2016-09	67.51	35917	
2016-12	71.59	39811	
2017-02	76.6	41497	
2017-03	84.32	32081	
2017-06	48.56	39179	
2017-09	47.29	38311	
2017-12	50.74	32549	
2018-03	62.42	38899	
2018-06	58.76	39419	
2018-09	41.67	35497	
2018-12	28.87	22692	
2019-03	32.2	22768	
2019-06	27.45	20758	
2019-09	28.07	17216	
2019-12	23.49	14370	
2020-03	18.4	13705	
2020-06	23.29	13247	
2020-09	25.26	12784	
2020-12	28.62	13466	
2021-03	37.27	10393	
2021-06	46.05	9010	
2021-09	30.53	8941	
2021-12	36.57	11221	
2022-03	35.13	13256	
2022-06	41.46	18212	
2022-09	40.85	20876	
2022-12	44.27	23188	
2023-03	45.39	24263	
2023-06	41.27	23525	
2023-09	39.84	21560	
2023-12	39.9	22695	
2024-03	32.47	18660	
2024-06	30.39	17811	
2024-09	29.06	19057	
