month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-03	5.49	-0.51	
2005-04	4.42	-0.6	
2005-05	3.65	-0.67	
2005-06	4	-0.63	
2005-07	3.05	-0.71	
2005-08	3.37	-0.67	
2005-09	3.7	-0.64	
2005-10	3.34	-0.67	
2005-11	3.47	-0.65	
2005-12	3.07	-0.69	
2006-01	3.07	-0.69	
2006-02	3.06	-0.68	
2006-03	2.97	-0.69	
2006-04	2.97	-0.69	
2006-05	4.32	-0.54	
2006-06	5.21	-0.44	
2006-07	5.72	-0.38	
2006-08	5.25	-0.43	
2006-09	5.24	-0.42	
2006-10	5.33	-0.41	
2006-11	5.25	-0.41	
2006-12	5.48	-0.38	
2007-01	8.55	-0.03	
2007-02	9.56	0.1	
2007-03	11.97	0.38	
2007-04	15.86	0.82	
2007-05	20.37	1.31	
2007-06	16.38	0.84	
2007-07	13.94	0.56	
2007-08	17.34	0.93	
2007-09	15.5	0.71	
2007-10	13.14	0.45	
2007-11	11.94	0.32	
2007-12	13.6	0.5	
2008-01	15.09	0.66	
2008-02	13.43	0.47	
2008-03	13.65	0.49	
2008-04	10.1	0.11	
2008-05	10.74	0.17	
2008-06	8.44	-0.07	
2008-07	8.28	-0.09	
2008-08	7.23	-0.2	
2008-09	6.01	-0.33	
2008-10	5.79	-0.35	
2008-11	6.05	-0.31	
2008-12	7.95	-0.09	
2009-01	11.59	0.33	
2009-02	15.88	0.81	
2009-03	15.52	0.77	
2009-04	15.96	0.82	
2009-05	15.65	0.79	
2009-06	16.91	0.93	
2009-07	20.13	1.28	
2009-08	22.25	1.51	
2009-09	21.26	1.38	
2009-10	23.77	1.64	
2009-11	26.04	1.86	
2009-12	24.92	1.71	
2010-01	30.4	2.24	
2010-02	33.16	2.45	
2010-03	35.39	2.6	
2010-04	46.23	3.55	
2010-05	43.1	3.1	
2010-06	42.76	2.94	
2010-07	39.12	2.51	
2010-08	46.76	3.06	
2010-09	52.45	3.4	
2010-10	52.29	3.23	
2010-11	64.23	3.98	
2010-12	61.76	3.6	
2011-01	53.14	2.83	
2011-02	54.63	2.82	
2011-03	53.61	2.63	
2011-04	48.43	2.19	
2011-05	46.02	1.96	
2011-06	46.74	1.93	
2011-07	50.17	2.07	
2011-08	48.38	1.89	
2011-09	43.04	1.52	
2011-10	37.63	1.16	
2011-11	41.31	1.33	
2011-12	39.16	1.17	
2012-01	32.67	0.78	
2012-02	34.78	0.87	
2012-03	35.76	0.89	
2012-04	38.15	0.98	
2012-05	41.44	1.11	
2012-06	45.54	1.27	
2012-07	49.77	1.43	
2012-08	53.74	1.57	
2012-09	50.37	1.35	
2012-10	59.59	1.72	
2012-11	56.26	1.51	
2012-12	56.93	1.48	
2013-01	67.3	1.85	
2013-02	87.04	2.56	
2013-03	87.22	2.45	
2013-04	89.96	2.45	
2013-05	100.08	2.7	
2013-06	94.37	2.38	
2013-07	109.35	2.77	
2013-08	115.01	2.82	
2013-09	110.18	2.54	
2013-10	100.09	2.12	
2013-11	101.46	2.07	
2013-12	104.19	2.06	
2014-01	122.45	2.47	
2014-02	115.63	2.18	
2014-03	109.02	1.91	
2014-04	91.4	1.38	
2014-05	91.01	1.32	
2014-06	86.81	1.17	
2014-07	81.19	0.99	
2014-08	90.33	1.17	
2014-09	101.01	1.37	
2014-10	99.78	1.29	
2014-11	92.42	1.08	
2014-12	88.79	0.96	
2015-01	92.45	1	
2015-02	92.13	0.96	
2015-03	103.58	1.16	
2015-04	125.12	1.54	
2015-05	128.9	1.56	
2015-06	160	2.08	
2015-07	134.27	1.52	
2015-08	134	1.47	
2015-09	95.08	0.73	
2015-10	113.76	1.03	
2015-11	118.55	1.08	
2015-12	125.41	1.15	
2016-01	102.91	0.74	
2016-02	99.31	0.66	
2016-03	97.28	0.6	
2016-04	102.21	0.66	
2016-05	91.61	0.47	
2016-06	100.79	0.59	
2016-07	106.6	0.66	
2016-08	103.31	0.58	
2016-09	102.58	0.55	
2016-10	112.7	0.68	
2016-11	118.29	0.73	
2016-12	114.93	0.66	
2017-01	111.29	0.58	
2017-02	109.88	0.54	
2017-03	112.39	0.55	
2017-04	110.83	0.51	
2017-05	113.68	0.53	
2017-06	122.85	0.62	
2017-07	122.41	0.6	
2017-08	130.18	0.67	
2017-09	142.4	0.8	
2017-10	161.33	1	
2017-11	175.94	1.14	
2017-12	179.17	1.14	
2018-01	183.73	1.15	
2018-02	163.75	0.89	
2018-03	176.03	1	
2018-04	184.14	1.05	
2018-05	210.22	1.3	
2018-06	213.5	1.29	
2018-07	228.46	1.4	
2018-08	214.62	1.21	
2018-09	225.98	1.29	
2018-10	183.66	0.83	
2018-11	187.81	0.85	
2018-12	184.81	0.79	
2019-01	181.96	0.74	
2019-02	209.02	0.97	
2019-03	288.79	1.67	
2019-04	306.02	1.77	
2019-05	300.74	1.66	
2019-06	310.97	1.69	
2019-07	332.67	1.81	
2019-08	338.02	1.79	
2019-09	374.51	2	
2019-10	415.07	2.23	
2019-11	472.84	2.57	
2019-12	435.01	2.19	
2020-01	488.92	2.47	
2020-02	473.43	2.26	
2020-03	496.8	2.32	
