month	ct_avg_Tdx收盘价	股东人数
2015-05	48.68	28193	
2015-06	139.62	7763	
2015-09	82.17	7706	
2015-12	97.67	9236	
2016-03	113.24	16786	
2016-09	30.88	31560	
2017-02	33.41	25160	
2017-03	40.96	19114	
2017-06	46.01	18424	
2017-09	77.42	15367	
2017-12	62.54	20980	
2018-03	71.95	19754	
2018-06	30.04	27293	
2018-09	24.9	29512	
2018-12	29.03	25586	
2019-03	36.9	28142	
2019-06	29.45	26741	
2019-09	33.55	28777	
2019-12	41.35	26899	
2020-03	45.35	41885	
2020-06	45.58	46359	
2020-09	45.3	42465	
2020-12	71.45	37983	
2021-03	76.08	35954	
2021-06	62.36	59480	
2021-09	70.17	57513	
2021-12	78.09	47024	
2022-03	59.67	44445	
2022-06	60.56	45532	
2022-09	51.58	47783	
2022-12	41.88	66708	
2023-03	40.65	74819	
2023-06	33.18	88420	
2023-09	27.93	89915	
2023-12	24.59	98644	
2024-03	23.62	114319	
2024-06	18.82	110889	
2024-09	14.25	116821	
