month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-01	2.07	-0.84	
2005-02	2.01	-0.84	
2005-03	2.08	-0.83	
2005-04	1.88	-0.84	
2005-05	1.77	-0.85	
2005-06	1.85	-0.84	
2005-07	1.71	-0.85	
2005-08	1.91	-0.82	
2005-09	2.17	-0.79	
2005-10	2.02	-0.8	
2005-11	1.94	-0.8	
2005-12	1.83	-0.8	
2006-01	2.06	-0.77	
2006-02	2.2	-0.75	
2006-03	1.75	-0.8	
2006-04	1.74	-0.79	
2006-05	1.84	-0.78	
2006-06	2.06	-0.74	
2006-07	2.02	-0.73	
2006-08	1.9	-0.74	
2006-09	2.02	-0.71	
2006-10	2.09	-0.69	
2006-11	1.92	-0.71	
2006-12	2.09	-0.68	
2007-01	2.22	-0.65	
2007-02	2.64	-0.58	
2007-03	3.78	-0.39	
2007-04	4.73	-0.23	
2007-05	7.22	0.19	
2007-06	6.03	0	
2007-07	4.41	-0.26	
2007-08	5.65	-0.04	
2007-09	6.7	0.14	
2007-10	5.84	0.01	
2007-11	5.4	-0.06	
2007-12	5.77	0.01	
2008-01	6.83	0.21	
2008-02	6.75	0.2	
2008-03	7.33	0.31	
2008-04	5.4	-0.03	
2008-05	5.75	0.04	
2008-06	4.71	-0.15	
2008-07	4.08	-0.25	
2008-08	4.54	-0.16	
2008-09	3.41	-0.36	
2008-10	2.83	-0.47	
2008-11	3.3	-0.37	
2008-12	3.73	-0.28	
2009-01	3.87	-0.24	
2009-02	4.96	-0.02	
2009-03	4.99	0	
2009-04	5.2	0.05	
2009-05	5.96	0.22	
2009-06	6.55	0.35	
2009-07	6.92	0.44	
2009-08	6.39	0.34	
2009-09	7.01	0.48	
2009-10	7.75	0.65	
2009-11	8.64	0.84	
2009-12	8.53	0.82	
2010-01	8.27	0.76	
2010-02	7.62	0.62	
2010-03	8.37	0.78	
2010-04	8.9	0.9	
2010-05	7.78	0.65	
2010-06	7.91	0.67	
2010-07	7.56	0.6	
2010-08	9.09	0.91	
2010-09	10.93	1.28	
2010-10	12.73	1.63	
2010-11	14.81	2.02	
2010-12	13.61	1.74	
2011-01	13.71	1.73	
2011-02	16.07	2.14	
2011-03	16.27	2.12	
2011-04	15.61	1.94	
2011-05	14.31	1.65	
2011-06	12.93	1.37	
2011-07	13.59	1.46	
2011-08	11.76	1.1	
2011-11	9.98	0.77	
2011-12	8.81	0.56	
2012-01	7.84	0.38	
2012-02	8.34	0.46	
2012-03	8.87	0.54	
2012-04	8.61	0.49	
2012-05	9.61	0.64	
2012-06	8.09	0.37	
2012-07	6.7	0.13	
2012-08	5.75	-0.03	
2012-09	5.93	0	
2012-10	5.65	-0.05	
2012-11	5.47	-0.08	
2012-12	5.11	-0.14	
2013-01	6.09	0.02	
2013-02	5.92	-0.01	
2013-03	5.74	-0.05	
2013-04	5.28	-0.13	
2013-05	5.83	-0.04	
2013-06	5.55	-0.1	
2013-07	5.03	-0.18	
2013-08	5.37	-0.13	
2013-09	5.67	-0.09	
2013-10	5.44	-0.13	
2013-11	5.33	-0.16	
2013-12	4.98	-0.21	
2014-01	4.86	-0.24	
2014-02	5.19	-0.19	
2014-03	6.3	-0.02	
2014-04	6	-0.07	
2014-05	7.23	0.11	
2014-06	7.77	0.18	
2014-07	8.33	0.25	
2014-08	8.78	0.3	
2014-09	11.2	0.64	
