month	ct_avg_Tdx收盘价	人均持股
1996-12	20.61	2211	
1997-12	32.68	853	
1998-06	20.18	1140	
1998-12	14.58	1103	
1999-06	12.12	1162	
1999-12	8.96	1160	
2000-12	10.86	1374	
2001-12	8.12	1411	
2002-09	10.73	2206	
2002-12	8.54	2271	
2003-03	9.99	2410	
2003-06	11.86	2879	
2003-09	11.28	3046	
2003-12	13.6	3667	
2004-03	18.9	5031	
2004-06	16.92	5505	
2004-09	16.56	5580	
2004-12	7.71	9563	
2005-03	6.74	9155	
2005-06	6.98	10458	
2005-09	6.74	12457	
2005-12	5.45	10562	
2006-03	5.45	5457	
2006-06	5.87	5002	
2006-09	5.45	8388	
2006-12	7.31	13222	
2007-03	11.98	11071	
2007-06	16.37	6282	
2007-09	20.02	8086	
2007-12	15.77	5082	
2008-03	11.83	3334	
2008-06	8.11	3668	
2008-09	7.96	6919	
2008-12	8.77	7323	
2009-03	10.41	7708	
2009-06	10.59	7158	
2009-09	9.24	8258	
2009-12	9.89	7834	
2010-03	8.83	8074	
2010-06	7.43	8288	
2010-09	7.49	8426	
2010-12	7.46	9093	
2011-03	7.41	9397	
2011-06	7.19	10213	
2011-09	6.19	10429	
2011-12	5.71	13582	
2012-03	6.18	13727	
2012-06	5.85	21500	
2012-09	4.26	21966	
2012-12	5.55	37336	
2013-03	6.15	40825	
2013-06	3.63	66545	
2013-09	3.78	63295	
2013-12	4.06	68705	
2014-03	4.2	72647	
2014-06	5.14	81788	
2014-09	6.48	83378	
2014-12	9.13	55584	
2015-03	10.48	26811	
2015-06	12.98	19203	
2015-09	10.14	14484	
2015-12	8.72	20036	
2016-03	6.61	23906	
2016-06	6.59	25695	
2016-09	6.72	26500	
2016-12	6.76	27315	
2017-03	7.32	29290	
2017-06	7.92	31708	
2017-09	7.4	32045	
2017-12	7.36	34326	
2018-03	7.11	37028	
2018-06	7.51	41131	
2018-09	7.41	42918	
2018-12	7.7	45893	
2019-03	8.29	46270	
2019-06	7.96	48469	
2019-09	9.32	55689	
2019-12	8.79	56553	
2020-03	7.71	56700	
2020-06	7.78	58617	
2020-09	9.19	66695	
2020-12	8.83	67388	
2021-03	9.48	68840	
2021-06	9.6	73484	
2021-09	10.62	74242	
2021-12	10.76	82008	
2022-03	9.71	82257	
2022-06	10.36	88273	
2022-09	11.22	100455	
2022-12	10.51	98957	
2023-03	10.94	101295	
2023-06	12.49	106646	
2023-09	12.22	109009	
2023-12	12.84	109957	
2024-03	14.75	112120	
2024-06	17.9	106557	
2024-09	15.71	99585	
