month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-08	0.71	0.25	
2015-09	0.7	0.25	
2015-10	0.71	0.27	
2015-11	0.73	0.3	
2015-12	0.73	0.3	
2016-01	0.63	0.15	
2016-02	0.58	0.05	
2016-03	0.61	0.13	
2016-04	0.61	0.13	
2016-05	0.59	0.11	
2016-06	0.62	0.17	
2016-07	0.65	0.23	
2016-08	0.67	0.26	
2016-09	0.65	0.23	
2016-10	0.65	0.23	
2016-11	0.67	0.26	
2016-12	0.68	0.28	
2017-01	0.69	0.3	
2017-02	0.72	0.33	
2017-03	0.72	0.33	
2017-04	0.71	0.31	
2017-05	0.7	0.27	
2017-06	0.71	0.29	
2017-07	0.76	0.38	
2017-08	0.78	0.39	
2017-09	0.78	0.39	
2017-10	0.77	0.38	
2017-11	0.76	0.36	
2017-12	0.77	0.38	
2018-01	0.8	0.43	
2018-02	0.83	0.48	
2018-03	0.78	0.39	
2018-04	0.75	0.34	
2018-05	0.75	0.34	
2018-06	0.73	0.3	
2018-07	0.72	0.26	
2018-08	0.71	0.25	
2018-09	0.72	0.26	
2018-10	0.74	0.3	
2018-11	0.75	0.32	
2018-12	0.74	0.3	
2019-01	0.76	0.31	
2019-02	0.8	0.38	
2019-03	0.82	0.41	
2019-04	0.81	0.37	
2019-05	0.77	0.31	
2019-06	0.79	0.34	
2019-07	0.78	0.3	
2019-08	0.74	0.23	
2019-09	0.75	0.25	
2019-10	0.76	0.27	
2019-11	0.75	0.23	
2019-12	0.75	0.23	
2020-01	0.76	0.25	
2020-02	0.71	0.15	
2020-03	0.7	0.13	
2020-04	0.7	0.13	
2020-05	0.69	0.11	
2020-06	0.69	0.1	
2020-07	0.71	0.13	
2020-08	0.68	0.08	
2020-09	0.66	0.05	
2020-10	0.66	0.03	
2020-11	0.66	0.03	
2020-12	0.65	0.02	
2021-01	0.65	0.02	
2021-02	0.65	0	
2021-03	0.67	0.03	
2021-04	0.7	0.08	
2021-05	0.71	0.09	
2021-06	0.7	0.06	
2021-07	0.68	0.03	
2021-08	0.67	0.02	
2021-09	0.69	0.05	
2021-10	0.7	0.06	
2021-11	0.71	0.06	
2021-12	0.7	0.04	
2022-01	0.73	0.09	
2022-02	0.76	0.12	
2022-03	0.75	0.1	
2022-04	0.79	0.16	
2022-05	0.76	0.1	
2022-06	0.76	0.1	
2022-07	0.76	0.09	
2022-08	0.76	0.09	
2022-09	0.76	0.09	
2022-10	0.75	0.06	
2022-11	0.76	0.07	
2022-12	0.78	0.1	
2023-01	0.8	0.11	
2023-02	0.81	0.12	
2023-03	0.84	0.17	
2023-04	0.89	0.22	
2023-05	0.97	0.33	
2023-06	0.96	0.32	
2023-07	0.98	0.34	
2023-08	0.99	0.34	
2023-09	1	0.35	
2023-10	1.03	0.39	
2023-11	1.02	0.38	
2023-12	1.02	0.36	
2024-01	1.03	0.37	
2024-02	1.1	0.47	
2024-03	1.11	0.46	
2024-04	1.19	0.57	
2024-05	1.23	0.6	
2024-06	1.27	0.65	
2024-07	1.38	0.77	
2024-08	1.41	0.78	
2024-09	1.27	0.59	
2024-10	1.36	0.7	
2024-11	1.34	0.65	
2024-12	1.39	0.7	
2025-01	1.37	0.65	
2025-02	1.36	0.64	
