month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-08	6.4	-0.03	
2015-09	6.31	-0.04	
2015-10	6.38	-0.02	
2015-11	6.58	0.02	
2015-12	6.56	0.03	
2016-01	5.67	-0.1	
2016-02	5.24	-0.15	
2016-03	5.52	-0.1	
2016-04	5.51	-0.08	
2016-05	5.31	-0.1	
2016-06	5.54	-0.05	
2016-07	5.68	-0.02	
2016-08	5.75	0	
2016-09	5.61	-0.02	
2016-10	5.6	-0.02	
2016-11	5.73	0.01	
2016-12	5.87	0.04	
2017-01	5.88	0.04	
2017-02	6.14	0.08	
2017-03	6.18	0.09	
2017-04	6.08	0.07	
2017-05	6	0.05	
2017-06	6.12	0.07	
2017-07	6.25	0.1	
2017-08	6.4	0.12	
2017-09	6.41	0.13	
2017-10	6.32	0.11	
2017-11	6.22	0.1	
2017-12	6.28	0.12	
2018-01	6.58	0.18	
2018-02	6.77	0.22	
2018-03	6.38	0.15	
2018-04	6.14	0.11	
2018-05	6.14	0.12	
2018-06	5.93	0.09	
2018-07	5.73	0.05	
2018-08	5.56	0.03	
2018-09	5.65	0.05	
2018-10	5.75	0.06	
2018-11	5.85	0.09	
2018-12	5.76	0.07	
2019-01	5.95	0.1	
2019-02	6.24	0.16	
2019-03	6.4	0.19	
2019-04	6.31	0.17	
2019-05	6.01	0.11	
2019-06	6.15	0.14	
2019-07	5.88	0.09	
2019-08	5.5	0.02	
2019-09	5.53	0.02	
2019-10	5.65	0.04	
2019-11	5.58	0.03	
2019-12	5.55	0.02	
2020-01	5.63	0.04	
2020-02	5.27	-0.03	
2020-03	5.21	-0.04	
2020-04	5.17	-0.05	
2020-05	5.12	-0.06	
2020-06	5.13	-0.06	
2020-07	5.1	-0.06	
2020-08	4.78	-0.12	
2020-09	4.63	-0.15	
2020-10	4.59	-0.16	
2020-11	4.6	-0.16	
2020-12	4.55	-0.17	
2021-01	4.5	-0.18	
2021-02	4.54	-0.17	
2021-03	4.68	-0.14	
2021-04	4.89	-0.11	
2021-05	4.92	-0.1	
2021-06	4.87	-0.11	
2021-07	4.57	-0.16	
2021-08	4.36	-0.2	
2021-09	4.51	-0.17	
2021-10	4.54	-0.17	
2021-11	4.62	-0.16	
2021-12	4.58	-0.16	
2022-01	4.75	-0.13	
2022-02	4.91	-0.11	
2022-03	4.89	-0.11	
2022-04	5.12	-0.07	
2022-05	4.92	-0.11	
2022-06	4.95	-0.1	
2022-07	4.73	-0.15	
2022-08	4.58	-0.17	
2022-09	4.62	-0.17	
2022-10	4.57	-0.18	
2022-11	4.59	-0.18	
2022-12	4.72	-0.15	
2023-01	4.83	-0.13	
2023-02	4.87	-0.13	
2023-03	5.08	-0.09	
2023-04	5.38	-0.04	
2023-05	5.89	0.06	
2023-06	5.83	0.05	
2023-07	5.66	0.02	
2023-08	5.59	0.01	
2023-09	5.65	0.02	
2023-10	5.81	0.05	
2023-11	5.79	0.05	
2023-12	5.77	0.05	
2024-01	5.86	0.07	
2024-02	6.23	0.14	
2024-03	6.28	0.15	
2024-04	6.71	0.22	
2024-05	6.99	0.27	
2024-06	7.17	0.3	
2024-07	7.53	0.36	
2024-08	7.61	0.37	
2024-09	6.86	0.23	
2024-10	7.34	0.31	
2024-11	7.22	0.29	
2024-12	7.5	0.33	
2025-01	7.36	0.3	
2025-02	7.15	0.26	
