month	ct_avg_Tdx收盘价	人均持股
2007-06	11.95	436819	
2007-12	14.96	475811	
2008-03	10.68	480800	
2008-06	7.99	487055	
2008-09	6.36	488664	
2008-12	4.87	482258	
2009-03	5.77	482329	
2009-06	8.36	486325	
2009-09	8.75	494755	
2009-12	8.6	500607	
2010-03	8.16	495371	
2010-06	6.28	436885	
2010-09	5.83	587832	
2010-12	5.59	596115	
2011-03	5.63	599023	
2011-06	5.56	600474	
2011-09	4.6	662712	
2012-03	4.83	668834	
2012-06	4.52	670556	
2012-09	4.2	806911	
2013-03	4.79	819432	
2013-06	4.37	822106	
2013-09	4.32	827586	
2013-12	4.05	832902	
2014-03	3.72	836124	
2014-06	3.85	838587	
2014-09	4.32	849081	
2014-12	6.05	857398	
2015-03	6.24	866952	
2015-06	8.25	896866	
2015-09	6.31	907984	
2015-12	6.56	910937	
2016-03	5.52	912813	
2016-06	5.54	915798	
2016-09	5.61	921268	
2016-12	5.87	925677	
2017-03	6.18	932928	
2017-06	6.12	940496	
2017-09	6.41	952108	
2017-12	6.28	963665	
2018-03	6.38	985833	
2018-06	5.93	989763	
2018-09	5.65	996439	
2018-12	5.76	1000682	
2019-03	6.4	1006811	
2019-06	6.15	1012255	
2019-09	5.53	1018883	
2019-12	5.55	1024428	
2020-03	5.21	1029821	
2020-06	5.13	1032737	
2020-09	4.63	1051913	
2020-12	4.55	1060002	
2021-03	4.68	1071945	
2021-06	4.87	1077786	
2021-09	4.51	1089897	
2021-12	4.58	1097000	
2022-03	4.89	1102458	
2022-06	4.95	1106745	
2022-09	4.62	1117661	
2022-12	4.72	1122175	
2023-03	5.08	1129852	
2023-06	5.83	1137118	
2023-09	5.65	1146126	
2023-12	5.77	1152388	
2024-03	6.28	1159141	
2024-06	7.17	1169909	
2024-09	6.86	1180202	
