month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2016-11	8.39	-82.52	
2016-12	7.5	-89.53	
2017-01	6.64	-87.95	
2017-02	6.58	-85.32	
2017-03	7.12	-73.64	
2017-04	7.46	-58.14	
2017-05	7	-73.12	
2017-06	7.45	-40.99	
2017-07	6.86	-60.63	
2017-08	7.01	-64.63	
2017-09	8.81	18.62	
2017-10	10.23	57.04	
2017-11	12.7	76.91	
2017-12	11.13	72.87	
2018-01	10.44	64.94	
2018-02	10.05	52.02	
2018-03	13.1	84.78	
2018-04	13.96	91.12	
2018-05	13.1	79.3	
2018-06	11.69	53.04	
2018-07	13.15	66.32	
2018-08	13.36	77.37	
2018-09	12.84	64.47	
2018-10	11.14	6.1	
2018-11	11.38	-15.26	
2018-12	10.35	-41.2	
2019-01	9.77	-60.39	
2019-02	11.54	-36.66	
2019-03	15.54	19.86	
2019-04	15.99	49.36	
2019-05	14.68	52.23	
2019-06	14.34	52.26	
2019-07	13.14	30.59	
2019-08	12.51	6.01	
2019-09	13.93	38.62	
2019-10	12.72	-1.84	
2019-11	12.41	-31.93	
2019-12	13.02	-14.16	
2020-01	14.85	32.37	
2020-02	17.44	68.48	
2020-03	17.06	72	
2020-04	17.16	72.36	
2020-05	20.14	88.89	
2020-06	20.26	91.83	
2020-07	23.58	95.26	
2020-08	23.69	91.41	
2020-09	21.02	65.5	
2020-10	19.99	42.47	
2020-11	18.54	13.86	
2020-12	17.4	-13.12	
2021-01	17.91	-19.51	
2021-02	15.63	-48.27	
2021-03	15.33	-62.42	
2021-04	14.97	-73.98	
2021-05	13.79	-84.77	
2021-06	14.61	-73.72	
2021-07	15.67	-54.47	
2021-08	15.93	-32.02	
2021-09	14.7	-60.18	
2021-10	14.48	-71.15	
2021-11	15.02	-48.42	
2021-12	14.53	-69.6	
2022-01	15.78	-27.21	
2022-02	16.82	27.29	
2022-03	16.56	43.83	
2022-04	14.44	4.93	
2022-05	13.23	-30.08	
2022-06	14.53	-36.1	
2022-07	14.61	-48.43	
2022-08	15.47	-10.64	
2022-09	13.2	-64.88	
2022-10	12.03	-82.2	
2022-11	12.88	-79.99	
2022-12	12.09	-92.61	
2023-01	12.26	-85.44	
2023-02	14.91	-31.52	
2023-03	18.47	28.46	
2023-04	24.48	70.68	
2023-05	25.48	88.79	
2023-06	27.75	95.31	
2023-07	24.88	75.21	
2023-08	22.03	51.94	
2023-09	20.65	28.71	
2023-10	19.52	5.78	
2023-11	20.76	9.05	
2023-12	20.88	5.53	
2024-01	18.26	-31.74	
2024-02	19.55	-42.35	
2024-03	27.67	36.69	
2024-04	24.23	48.12	
2024-05	23.15	38.39	
2024-06	21.74	5.08	
2024-07	22.17	2.68	
2024-08	20.64	-11.2	
2024-09	19.83	-41.68	
2024-10	29.02	42.95	
2024-11	40.85	92.13	
2024-12	40.28	88.19	
2025-01	34.66	75	
2025-02	38.43	80.36	
