month	ct_avg_Tdx收盘价	人均持股
2012-08	55.81	832	
2012-09	59.22	3896	
2012-12	53.36	3050	
2013-03	73.8	2245	
2013-06	49.56	2615	
2013-09	55.98	6931	
2013-12	59.46	8373	
2014-06	31.9	14626	
2014-09	33.2	11073	
2014-12	32.03	10978	
2015-03	51.25	14421	
2015-06	46.53	14291	
2015-09	28.24	16247	
2015-12	31.37	12501	
2016-03	27.25	12841	
2016-06	28.89	15605	
2016-09	32.38	18948	
2016-12	27.01	17849	
2017-03	26.82	18351	
2017-06	23.82	19731	
2017-09	27.67	22019	
2017-12	32.28	22593	
2018-03	46.41	21577	
2018-06	60	20990	
2018-09	51.12	24133	
2018-12	46.32	24220	
2019-03	62.04	33502	
2019-06	65.87	25917	
2019-07	52.13	30854.5	
2019-09	61.1	28383	
2019-10	66.41	25930	
2019-12	62.81	22187	
2020-03	71.71	20793.33	
2020-04	74.47	19778.33	
2020-05	80.86	18103.33	
2020-06	87.6	16080.67	
2020-07	105.69	14037.67	
2020-08	105.7	13235	
2020-10	117.02	16010	
2020-11	120.84	15880	
