month	ct_avg_Tdx收盘价	股东人数
2012-08	55.81	16098	
2012-09	59.22	3439	
2012-12	53.36	4394	
2013-03	73.8	5970	
2013-06	49.56	10250	
2013-09	55.98	8132	
2013-12	59.46	6731	
2014-06	31.9	7961	
2014-09	33.2	10516	
2014-12	32.03	10736	
2015-03	51.25	8173	
2015-06	46.53	16886	
2015-09	28.24	17914	
2015-12	31.37	23434	
2016-03	27.25	22954	
2016-06	28.89	18924	
2016-09	32.38	15586	
2016-12	27.01	16745	
2017-03	26.82	16287	
2017-06	23.82	15385	
2017-09	27.67	13786	
2017-12	32.28	13436	
2018-03	46.41	14069	
2018-06	60	15702	
2018-09	51.12	13657	
2018-12	46.32	13608	
2019-03	62.04	10773	
2019-06	65.87	13697	
2019-07	52.13	17138.5	
2019-09	61.1	18630	
2019-10	66.41	20576.5	
2019-12	62.81	23832	
2020-03	71.71	25734.67	
2020-04	74.47	27508.67	
2020-05	80.86	29862.33	
2020-06	87.6	33591.33	
2020-07	105.69	38642.33	
2020-08	105.7	40878.67	
2020-10	117.02	33785	
2020-11	120.84	34061	
