month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2011-10	6.46	2.5	-0.06	-85.66	0.2	-86.05	
2011-11	6.1	2.35	-0.11	-91.79	0.11	-92.25	
2011-12	4.88	1.89	-0.29	-96.23	-0.1	-97	
2012-01	4.9	1.89	-0.29	-89.46	-0.11	-89.58	
2012-02	5.15	1.99	-0.26	-78.13	-0.07	-77.9	
2012-03	4.99	1.93	-0.28	-82.71	-0.1	-82.47	
2012-04	4.7	1.82	-0.32	-88.97	-0.15	-88.6	
2012-05	4.76	1.84	-0.31	-86.86	-0.14	-86.57	
2012-06	4.66	1.8	-0.32	-89.64	-0.16	-89.42	
2012-07	4.54	1.81	-0.34	-94.93	-0.16	-84.01	
2012-08	3.9	1.57	-0.43	-99.57	-0.27	-98.37	
2012-09	3.42	1.38	-0.5	-98.3	-0.36	-98.21	
2012-10	3.54	1.43	-0.48	-85.32	-0.34	-85.07	
2012-11	3.45	1.39	-0.49	-87.87	-0.36	-87.42	
2012-12	3.65	1.48	-0.46	-72.32	-0.31	-72.58	
2013-01	4	1.61	-0.41	-38.35	-0.26	-36.43	
2013-02	3.98	1.61	-0.41	-24.17	-0.26	-20.48	
2013-03	3.76	1.52	-0.45	-39.33	-0.3	-37.88	
2013-04	3.52	1.42	-0.48	-63.19	-0.35	-62.5	
2013-05	3.46	1.4	-0.49	-71.1	-0.36	-71.43	
2013-06	3.17	1.28	-0.53	-78.78	-0.41	-79.05	
2013-07	2.69	1.09	-0.6	-90.33	-0.5	-91.3	
2013-08	2.7	1.11	-0.6	-87.38	-0.49	-85.39	
2013-09	2.92	1.2	-0.57	-72.18	-0.45	-69.22	
2013-10	2.82	1.16	-0.58	-80.11	-0.47	-77.73	
2013-11	2.81	1.16	-0.58	-76.19	-0.47	-74.62	
2013-12	2.81	1.16	-0.58	-60.23	-0.47	-58.6	
2014-01	2.62	1.08	-0.61	-84.86	-0.51	-84.22	
2014-02	2.65	1.09	-0.61	-83.65	-0.51	-81.25	
2014-03	2.53	1.04	-0.62	-94.35	-0.53	-92.52	
2014-04	2.51	1.03	-0.63	-89.71	-0.53	-88.69	
2014-05	2.36	0.97	-0.65	-96.7	-0.56	-95.49	
2014-06	2.3	0.94	-0.66	-97.68	-0.58	-95.58	
2014-07	2.37	0.98	-0.65	-78.57	-0.56	-78.42	
2014-08	2.51	1.05	-0.63	-47.28	-0.53	-39.5	
2014-09	2.77	1.16	-0.59	-8.08	-0.48	-1.83	
2014-10	2.97	1.24	-0.56	23.26	-0.45	30.36	
2014-11	3.59	1.49	-0.47	55.76	-0.33	58.44	
2014-12	5.19	2.15	-0.23	83.23	-0.05	84.2	
2015-01	5.36	2.22	-0.21	87.77	-0.03	88.44	
2015-02	4.81	2	-0.29	78.16	-0.13	78.33	
2015-03	6.76	2.81	-0.01	91.03	0.22	90.91	
2015-04	9.84	4.09	0.43	99.23	0.75	99.19	
2015-05	9.76	4.05	0.41	89.55	0.72	89.6	
2015-06	12.97	5.38	0.85	98.68	1.24	98.68	
2015-07	11.82	4.91	0.67	87.62	1.02	87.5	
2015-08	10.72	4.46	0.51	74.15	0.81	74.45	
2015-09	7.81	3.25	0.1	28.57	0.32	28.84	
2015-10	8.49	3.54	0.2	25.32	0.43	25.73	
2015-11	8.76	3.65	0.24	17.73	0.47	18.54	
2015-12	8.35	3.48	0.2	-8.5	0.4	-8.35	
2016-01	7.35	3.06	0.08	-33.26	0.25	-32.95	
2016-02	6.6	2.75	-0.01	-46.96	0.14	-47.14	
2016-03	6.23	2.6	-0.04	-58.46	0.09	-57.72	
2016-04	6.29	2.62	0	-68.62	0.11	-67.86	
2016-05	7.02	2.92	0.15	-47.87	0.26	-47.62	
2016-06	7.08	2.95	0.19	-33.35	0.29	-33.04	
2016-07	7.98	3.36	0.36	2.72	0.47	4.85	
2016-08	7.89	3.32	0.35	20.3	0.46	22.36	
2016-09	7.17	3.02	0.24	-10.71	0.32	-3.79	
2016-10	7.19	3.03	0.25	-24.44	0.32	-17.36	
2016-11	7.38	3.11	0.28	-11.44	0.35	-6.29	
2016-12	7.13	3	0.23	-19.64	0.3	-14.57	
2017-01	7.28	3.06	0.25	-22.22	0.31	-18.7	
2017-02	7.49	3.16	0.28	9.57	0.34	14.38	
2017-03	7.85	3.31	0.33	48.57	0.4	51.36	
2017-04	8.09	3.41	0.36	60.76	0.43	61.86	
2017-05	8.1	3.41	0.35	61.79	0.41	62.9	
2017-06	8.86	3.73	0.47	80.28	0.53	81.66	
2017-07	8.42	3.56	0.39	68.96	0.45	69.86	
2017-08	8.25	3.52	0.35	60.52	0.43	66.15	
2017-09	8.62	3.68	0.41	80.61	0.48	83.76	
2017-10	8.32	3.55	0.35	53.31	0.43	59.56	
2017-11	9.91	4.23	0.6	90.46	0.69	92.57	
2017-12	11.42	4.87	0.82	98.34	0.92	98.38	
