month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2002-03	19.96	4.74	0.79	-14.84	1.35	-14.5	
2002-04	21.3	5.07	0.9	23.81	1.45	25.24	
2002-05	19.97	4.77	0.76	-8.78	1.26	-6	
2002-06	19.34	4.65	0.69	-42.86	1.16	-35.27	
2002-07	18.69	4.48	0.61	-64.63	1.06	-62.81	
2002-08	18.81	4.51	0.6	-69.35	1.03	-66.48	
2002-09	18.44	4.42	0.55	-84.73	0.96	-82.95	
2002-10	18.43	4.42	0.53	-80.26	0.92	-79.07	
2002-11	18.63	4.47	0.53	-72.19	0.91	-69.05	
2002-12	17.47	4.19	0.42	-91.4	0.76	-90.1	
2003-01	17.23	4.13	0.39	-92.01	0.71	-91.12	
2003-02	16	3.84	0.28	-96.43	0.57	-96.31	
2003-03	15.03	3.6	0.19	-98.21	0.45	-98.38	
2003-04	15.22	3.65	0.2	-87.59	0.45	-87.7	
2003-05	14.27	3.47	0.12	-97.5	0.37	-95.83	
2003-06	14.3	3.51	0.11	-93.11	0.37	-90.01	
2003-07	14.14	3.47	0.09	-95.77	0.33	-94.84	
2003-08	14.4	3.53	0.1	-76.11	0.34	-74.02	
2003-09	15.17	3.72	0.15	-42.26	0.4	-34.21	
2003-10	14.88	3.65	0.12	-36.46	0.36	-24.85	
2003-11	14.38	3.53	0.08	-61.83	0.3	-51.34	
2003-12	15.04	3.69	0.12	-18.79	0.34	-8.97	
2004-01	15.27	3.75	0.13	10.85	0.35	16.55	
2004-02	16.76	4.11	0.23	38.21	0.46	47.19	
2004-03	16.97	4.16	0.23	57.45	0.46	66.65	
2004-04	17.72	4.35	0.27	79.75	0.51	83.64	
2004-05	16.68	4.09	0.19	63.87	0.4	68.14	
2004-06	15.3	4.19	0.08	43.95	0.42	71.35	
2004-07	13.99	4.58	-0.02	-21.35	0.52	90.54	
2004-08	13.96	4.57	-0.03	-44.93	0.5	87.99	
2004-09	14.3	4.67	-0.01	-49.06	0.51	85.71	
2004-10	16.42	5.38	0.12	2.9	0.71	98.6	
2004-11	16.31	5.34	0.11	26.5	0.68	89.45	
2004-12	15.34	5.03	0.04	6.53	0.56	71.97	
