month	ct_avg_Tdx收盘价	股东人数
1998-12	15.02	28312	
1999-06	14.43	25830	
1999-12	15.67	20128	
2000-06	17.32	14992	
2000-12	19.06	18135	
2001-12	15.12	22418	
2002-06	14.98	21822	
2002-09	12.91	26117	
2002-12	7.73	25158	
2003-03	8.8	25100	
2003-06	10.3	19739	
2003-09	8.62	19727	
2003-12	8.51	21425	
2004-03	9.21	24668	
2004-06	7.25	23146	
2004-09	6.58	24003	
2004-12	6.39	24051	
2005-03	6.34	24730	
2005-06	6.45	21742	
2005-09	7.82	24878	
2005-12	6.29	22489	
2006-03	6.16	21604	
2006-06	9.56	26984	
2006-09	4.79	37604	
2006-12	7.01	40849	
2007-03	11.84	33114	
2007-06	16.83	54530	
2007-09	21.28	57894	
2007-12	18.34	60142	
2008-03	18.28	63848	
2008-06	9.86	75926	
2008-09	7.31	89522	
2008-12	7.12	90599	
2009-03	9	75605	
2009-06	9.98	62670	
2009-09	11.59	61839	
2009-12	13.63	71278	
2010-03	12.33	83256	
2010-06	9.25	85167	
2010-09	14.02	65629	
2010-12	20.83	41747	
2011-03	19.98	52832	
2011-06	18.96	44872	
2011-09	20.13	37772	
2011-12	17.97	38149	
2012-03	17.7	41020	
2012-06	15.31	47975	
2012-09	13.3	51577	
2012-12	11.62	53521	
2013-03	13.08	58628	
2013-06	10.9	61851	
2013-09	11.53	59375	
2013-12	13.99	50023	
2014-03	11.59	54670	
2014-06	11.58	51386	
2014-09	14.09	44086	
2014-12	14.86	59070	
2015-03	19.33	64115	
2015-06	23.04	79970	
2016-03	15.64	87220	
2016-06	15.97	82779	
2016-09	8.18	88160	
2016-12	8.23	99357	
2017-03	8.11	95251	
2017-06	8.04	93001	
2017-09	7.47	109110	
2017-12	7.56	101399	
2018-03	7.51	98269	
2018-05	7.22	95000	
2018-06	6.7	93516.5	
2018-07	6.39	92500	
2018-08	6.27	89500	
2018-09	5.96	89475	
2018-10	5.88	90000	
2018-11	6.56	86000	
2018-12	7.31	78833.75	
2019-01	7.74	76500	
2019-02	9.32	72500	
2019-03	12.79	74938.25	
2019-04	14.87	71666.67	
2019-05	17.61	86000	
2019-06	18.76	104831	
2019-07	19.05	100250	
2019-08	18.62	100000	
2019-09	18.25	100941.67	
2019-10	19.62	88333.33	
2019-11	21.99	79333.33	
2019-12	19.82	90777.67	
2020-01	20.16	89000	
2020-02	20.87	80333.33	
2020-03	28.13	76970	
2020-04	33.09	86333.33	
2020-05	29.8	100000	
2020-06	28.38	113327	
2020-07	31.89	115333.33	
2020-08	35.71	106666.67	
2020-09	32.1	122963.33	
2020-10	28.17	147500	
2020-11	26.26	157000	
2020-12	23.7	188989	
2021-01	23.28	215000	
2021-02	24.28	191000	
2021-03	21.59	208735.33	
2021-04	18.01	219000	
2021-05	15.64	216666.67	
2021-06	14.4	249168	
2021-07	12.83	260000	
2021-08	11.75	264000	
2021-09	12.71	274139	
2021-10	14.41	272500	
2021-11	15.3	281500	
2021-12	14.59	266722	
2022-01	16.7	230000	
2022-02	16.35	220333.33	
2022-03	16.49	209816.5	
2022-04	15.61	203566.67	
2022-05	14.16	232466.67	
2022-06	15.11	233571.33	
2022-07	16.69	203666.67	
2022-08	15.35	219333.33	
2022-09	14.78	223109	
2022-10	14.06	230000	
2022-11	13.4	231000	
2022-12	13.26	236735.25	
2023-01	12.81	242000	
2023-02	13.24	241000	
2023-03	13.03	236647	
2023-04	13.46	214258.33	
2023-05	12.22	219391.5	
2023-06	11.73	220499.67	
2023-07	11.88	221170	
2023-08	11.88	221500	
2023-09	11.44	220451	
2023-12	9.27	223386.5	
2024-01	8.67	219000	
2024-02	8.54	216755	
2024-03	9.15	216187	
2024-04	9.24	215000	
2024-05	9.87	209156.67	
2024-06	9.53	204869	
2024-07	9.35	203200	
2024-08	9.37	200000	
2024-09	8.77	199869.33	
2024-10	9.67	196700	
2024-11	9.85	190666.67	
2024-12	9.44	192333.33	
2025-01	8.59	191000	
