month	ct_avg_Tdx收盘价	人均持股
1998-12	15.02	1413	
1999-06	14.43	1549	
1999-12	15.67	1987	
2000-06	17.32	3469	
2000-12	19.06	2867	
2001-12	15.12	2855	
2002-06	14.98	2933	
2002-09	12.91	3063	
2002-12	7.73	4134	
2003-03	8.8	4143	
2003-06	10.3	5269	
2003-09	8.62	5272	
2003-12	8.51	4854	
2004-03	9.21	4216	
2004-06	7.25	4493	
2004-09	6.58	4333	
2004-12	6.39	4324	
2005-03	6.34	4205	
2005-06	6.45	4783	
2005-09	7.82	4180	
2005-12	6.29	4624	
2006-03	6.16	8350	
2006-06	9.56	6685	
2006-09	4.79	7175	
2006-12	7.01	6605	
2007-03	11.84	9209	
2007-06	16.83	5592	
2007-09	21.28	5267	
2007-12	18.34	5070	
2008-03	18.28	5356	
2008-06	9.86	4504	
2008-09	7.31	4584	
2008-12	7.12	4530	
2009-03	9	9799	
2009-06	9.98	11821	
2009-09	11.59	11980	
2009-12	13.63	10394	
2010-03	12.33	8898	
2010-06	9.25	8699	
2010-09	14.02	12417	
2010-12	20.83	19523	
2011-03	19.98	15427	
2011-06	18.96	18163	
2011-09	20.13	21577	
2011-12	17.97	21355	
2012-03	17.7	19861	
2012-06	15.31	17339	
2012-09	13.3	16128	
2012-12	11.62	20069	
2013-03	13.08	18321	
2013-06	10.9	17366	
2013-09	11.53	18091	
2013-12	13.99	21473	
2014-03	11.59	19648	
2014-06	11.58	20903	
2014-09	14.09	24364	
2014-12	14.86	29259	
2015-03	19.33	26956	
2015-06	23.04	21612	
2016-03	15.64	19816	
2016-06	15.97	41757	
2016-09	8.18	39208	
2016-12	8.23	34791	
2017-03	8.11	36291	
2017-06	8.04	37169	
2017-09	7.47	38181	
2017-12	7.56	41084	
2018-03	7.51	42393	
2018-05	7.22	43969	
2018-06	6.7	44659	
2018-07	6.39	45141	
2018-08	6.27	46666	
2018-09	5.96	46684.33	
2018-10	5.88	46394	
2018-11	6.56	48607.67	
2018-12	7.31	52969.75	
2019-01	7.74	54583	
2019-02	9.32	57595	
2019-03	12.79	55853	
2019-04	14.87	59109	
2019-05	17.61	48874	
2019-06	18.76	40907	
2019-07	19.05	41938.75	
2019-08	18.62	42125	
2019-09	18.25	41606	
2019-10	19.62	47611	
2019-11	21.99	52992	
2019-12	19.82	46298.67	
2020-01	20.16	47263.5	
2020-02	20.87	52924.33	
2020-03	28.13	54725	
2020-04	33.09	48857	
2020-05	29.8	42297.33	
2020-06	28.38	37164.33	
2020-07	31.89	36550.67	
2020-08	35.71	40377.33	
2020-09	32.1	35431	
2020-10	28.17	29314	
2020-11	26.26	27573.67	
2020-12	23.7	22884.33	
2021-01	23.28	20118	
2021-02	24.28	22636	
2021-03	21.59	20726	
2021-04	18.01	19749	
2021-05	15.64	19970	
2021-06	14.4	17428	
2021-07	12.83	16630.67	
2021-08	11.75	16376	
2021-09	12.71	15786	
2021-10	14.41	15875	
2021-11	15.3	15366.5	
2021-12	14.59	16211	
2022-01	16.7	18823	
2022-02	16.35	19635.67	
2022-03	16.49	20689	
2022-04	15.61	21283.33	
2022-05	14.16	18619.67	
2022-06	15.11	18545	
2022-07	16.69	21835.33	
2022-08	15.35	20536	
2022-09	14.78	20175.67	
2022-10	14.06	19571.67	
2022-11	13.4	19485	
2022-12	13.26	19015.25	
2023-01	12.81	18604.5	
2023-02	13.24	18681.5	
2023-03	13.03	19026.33	
2023-04	13.46	21014.67	
2023-05	12.22	20522.5	
2023-06	11.73	20418.67	
2023-07	11.88	20356.5	
2023-08	11.88	20371	
2023-09	11.44	20467	
2023-12	9.27	20197.5	
2024-01	8.67	20602	
2024-02	8.54	20815	
2024-03	9.15	20868.5	
2024-04	9.24	20982	
2024-05	9.87	21571.33	
2024-06	9.53	22020	
2024-07	9.35	22201.33	
2024-08	9.37	22556	
2024-09	8.77	22570.67	
2024-10	9.67	22941	
2024-11	9.85	23593.33	
2024-12	9.44	23395.67	
2025-01	8.59	23559	
