month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2005-04	14.7	-43.01	
2005-05	11.99	-75.39	
2005-06	12.65	-76.87	
2005-07	11.66	-83.59	
2005-08	13.7	-47.28	
2005-09	16.29	-3.89	
2005-10	17.51	14.58	
2005-11	13.04	-16.88	
2005-12	13.88	-12.74	
2006-01	15.05	36.61	
2006-02	13.45	6.77	
2006-03	13.25	-29.89	
2006-04	13.87	-10.53	
2006-05	9.35	-66.52	
2006-06	9.33	-79.79	
2006-07	10.08	-71.9	
2006-08	8.3	-92.16	
2006-09	8.59	-84.86	
2006-10	9.4	-63.03	
2006-11	9.54	-52.64	
2006-12	9.4	-46.6	
2007-01	9.99	-35.98	
2007-02	11.37	17.74	
2007-03	11.89	35.63	
2007-04	13.76	60.63	
2007-05	14.86	76.54	
2007-06	12.37	60.42	
2007-07	10.75	15.83	
2007-08	11.8	25.62	
2007-09	12	28.04	
2007-10	10.73	-7.44	
2007-11	9.96	-45.86	
2007-12	10.71	-41.96	
2008-01	11.36	-19.84	
2008-02	10.59	-58.21	
2008-03	10.78	-34.14	
2008-04	7.83	-85.04	
2008-05	7.88	-87.59	
2008-06	6.21	-98.48	
2008-07	5.87	-90.41	
2008-08	4.75	-96.9	
2008-09	3.92	-98.12	
2008-10	3.25	-98.17	
2008-11	3.13	-89.87	
2008-12	3.75	-73.8	
2009-01	3.75	-65.59	
2009-02	4.94	-32.05	
2009-03	5.13	-10.11	
2009-04	5.71	18.11	
2009-05	5.82	29.41	
2009-06	5.9	40.87	
2009-07	6.33	55.86	
2009-08	6.24	54.76	
2009-09	6.42	55.97	
2009-10	7.19	76.9	
2009-11	8.68	88.79	
2009-12	9.8	93.11	
2010-01	14.4	96.15	
2010-02	13.12	87.5	
2010-03	14.13	93.83	
2010-04	15.78	97.68	
2010-05	15.08	85.85	
2010-06	16.33	92.62	
2010-07	17.52	94.64	
2010-08	21.5	99.27	
2010-09	23.59	95.44	
2010-10	22.81	87.89	
2010-11	23.64	89.08	
2010-12	23.2	84.74	
2011-01	20.34	42.5	
2011-02	21.03	31.37	
2011-03	21.57	36.14	
2011-04	19.71	-4.04	
2011-05	17.57	-31.97	
2011-06	16.59	-44.68	
2011-07	17.72	-38.01	
2011-08	15.68	-67.74	
2011-09	14.08	-88.27	
2011-10	11.6	-91.63	
2011-11	13.1	-81.33	
2011-12	9.81	-97.52	
2012-01	8.88	-93.33	
2012-02	10.44	-77.41	
2012-03	12.08	-54.97	
2012-04	10.92	-62	
2012-05	10.6	-70.54	
2012-06	5.16	-90.59	
2012-07	4.03	-96.43	
2012-08	4.1	-87.81	
2012-09	4.2	-79.24	
2012-10	4.02	-91.47	
2012-11	3.67	-97	
2012-12	3.59	-88.95	
2013-01	4.36	-59.91	
2013-02	4.73	-34.82	
2013-03	4.72	-13.14	
2013-04	4.45	-8.48	
2013-05	5.6	17.82	
2013-06	6.14	38.97	
2013-07	5.97	48.68	
2013-08	6.71	63.51	
2013-09	6.24	55.36	
2013-10	6.11	41.52	
2013-11	5.8	16.45	
2013-12	6.03	26.22	
2014-01	6.43	41.71	
2014-02	7.81	80.97	
2014-03	7.42	83.46	
2014-04	7.31	81.93	
2014-05	6.49	53.44	
2014-06	5.6	1.12	
2014-07	5.76	-12.38	
2014-08	6.03	-15.31	
2014-09	6.34	-1.96	
2014-10	6.49	17.46	
2014-11	6.25	-2.77	
2014-12	6.17	-12.27	
2015-01	5.98	-43.35	
2015-02	6.54	10.3	
2015-03	7.28	49.92	
2015-04	8.58	79.76	
2015-05	9.55	92.19	
2015-06	11.84	92.64	
2015-07	7.69	54.7	
2015-08	7.58	40.81	
2015-09	5.85	-15.18	
2015-10	6.6	-19.9	
2015-11	7.8	-1.66	
2015-12	8.66	40.68	
2016-01	6.15	-13.71	
2016-02	5.87	-46.91	
2016-03	5.68	-69.22	
2016-04	5.95	-66.47	
2016-05	6.12	-70.88	
2016-06	7.67	-4.2	
2016-07	7.55	16.88	
2016-08	6.99	13.12	
2016-09	6.85	11.25	
2016-10	6.72	-17.47	
2016-11	6.78	-15.99	
2016-12	6.41	-52.13	
2017-01	6.14	-67.66	
2017-02	6.2	-60.91	
2017-03	6.49	-42.39	
2017-04	6.18	-59.28	
2017-05	6.29	-60.83	
2017-08	6.55	-41.62	
2017-09	8	9.91	
2017-10	9.84	60.66	
2017-11	11.18	90.75	
2017-12	14.6	98.3	
2018-01	15.5	92.45	
2018-02	13.92	79.11	
2018-03	15.93	89.33	
2018-04	15.77	87.9	
2018-05	14.79	68.59	
2018-06	12.5	23.12	
2018-07	12.65	12.86	
2018-08	11.91	-17.97	
2018-09	10.21	-41.63	
2018-10	8.87	-60.27	
2018-11	9.31	-62.54	
2018-12	8.87	-80.31	
2019-01	9.13	-74.43	
2019-02	11.01	-30.48	
