month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-02	1.67	-84.27	
2017-03	1.67	-85.13	
2017-04	1.56	-94.84	
2017-05	1.56	-92.14	
2017-06	1.56	-87.3	
2017-07	1.56	-83.63	
2017-08	1.56	-77.64	
2017-09	1.56	-69.77	
2017-10	1.56	-65.86	
2017-11	1.71	-34.9	
2017-12	2.34	50.13	
2018-01	2.35	69.81	
2018-02	2.6	89.58	
2018-03	3.06	93.02	
2018-04	3	87.7	
2018-05	3.11	90.02	
2018-06	3.01	81.56	
2018-07	3.18	79.46	
2018-08	2.98	63.51	
2018-09	2.74	26.36	
2018-10	2.45	-8.53	
2018-11	2.72	-6.7	
2018-12	2.95	23.48	
2019-01	2.77	4.02	
2019-02	2.95	-4.11	
2019-03	3.48	54.63	
2019-04	3.33	61.31	
2019-05	3.22	51.61	
2019-06	3.06	35.1	
2019-07	2.97	14.48	
2019-08	3.08	15.1	
2019-09	3.68	74.46	
2019-10	3.55	80.41	
2019-11	3.96	91.84	
2019-12	4.37	97.12	
2020-01	5.36	99	
2020-02	6.35	96.7	
2020-03	5.79	83.16	
2020-04	5.61	75.85	
2020-05	6.42	92.51	
2020-06	7.68	97.23	
2020-07	8.83	95.57	
2020-08	8.53	84.91	
2020-09	8.84	84.98	
2020-10	9.83	95.31	
2020-11	9.45	85.29	
2020-12	8.86	61.03	
2021-01	10.58	87.64	
2021-02	9.99	81.43	
2021-03	7.89	29.23	
2021-04	8.33	1.87	
2021-05	9.21	23.31	
2021-06	9.14	35.76	
2021-07	7.71	-29.83	
2021-08	7.04	-58.6	
2021-09	5.72	-84.24	
2021-10	5.29	-88.34	
2021-11	5.91	-75.97	
2021-12	6.54	-58.85	
2022-01	6.03	-56.72	
2022-02	4.7	-84.99	
2022-03	4.13	-91.69	
2022-04	4.01	-94.36	
2022-05	4.7	-72.41	
2022-06	4.59	-68.88	
2022-07	4.12	-84.27	
2022-08	3.97	-85.99	
2022-09	3.49	-94.26	
2022-10	3.12	-96.93	
2022-11	3.32	-85.35	
2022-12	3.71	-61.77	
2023-01	4.25	-21.77	
2023-02	4.47	1.61	
2023-03	4.83	27.17	
2023-04	4.87	34.82	
2023-05	4.13	6.38	
2023-06	4.64	17.14	
2023-07	4.48	28.91	
2023-08	4.17	1.94	
2023-09	3.73	-45.13	
2023-10	3.51	-56.88	
2023-11	3.65	-59.17	
2023-12	3.69	-60.84	
2024-01	3.03	-90.18	
2024-02	3.07	-86.54	
2024-03	3.32	-73.9	
2024-04	3.1	-87.77	
2024-05	3.24	-71.74	
2024-06	2.9	-89.47	
2024-07	2.66	-94.41	
2024-08	2.66	-88.64	
2024-09	2.63	-91.54	
2024-10	3.37	-29.12	
2024-11	3.72	11.82	
2024-12	3.89	39.69	
2025-01	3.47	35.89	
