month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2016-08	15.56	-0.65	
2016-09	15.07	-0.65	
2016-10	15.01	-0.65	
2016-11	14.24	-0.67	
2016-12	13.58	-0.68	
2017-01	13.5	-0.68	
2017-02	14.46	-0.66	
2017-03	15.97	-0.62	
2017-04	16.83	-0.6	
2017-05	18.03	-0.57	
2017-06	21.67	-0.48	
2017-07	23.83	-0.43	
2017-08	24.37	-0.41	
2017-09	24.77	-0.4	
2017-10	26.06	-0.37	
2017-11	27.74	-0.32	
2017-12	23.97	-0.41	
2018-01	24.7	-0.39	
2018-02	26.71	-0.34	
2018-03	27.66	-0.31	
2018-04	23.88	-0.4	
2018-05	24.5	-0.37	
2018-06	22.92	-0.41	
2018-07	19.92	-0.48	
2018-08	15.97	-0.57	
2018-09	14.91	-0.6	
2018-10	12.32	-0.66	
2018-11	13.13	-0.64	
2018-12	12.58	-0.65	
2019-01	12.09	-0.66	
2019-02	15.36	-0.55	
2019-03	16.87	-0.5	
2019-04	16.87	-0.49	
2019-05	13.44	-0.59	
2019-06	13.4	-0.58	
2019-07	14.98	-0.52	
2019-08	15.96	-0.48	
2019-09	17.62	-0.41	
2019-10	16	-0.46	
2019-11	17.41	-0.41	
2019-12	18.42	-0.37	
2020-01	21.33	-0.26	
2020-02	20.47	-0.29	
2020-03	17.93	-0.37	
2020-04	16.65	-0.41	
2020-05	16.4	-0.41	
2020-06	17.98	-0.35	
2020-07	20.71	-0.24	
2020-08	22.67	-0.16	
2020-09	21.45	-0.2	
2020-10	21.36	-0.2	
2020-11	22.3	-0.16	
2020-12	20.25	-0.23	
2021-01	23.89	-0.09	
2021-02	22.86	-0.12	
2021-03	22.59	-0.12	
2021-04	24.71	-0.04	
2021-05	23	-0.09	
2021-06	21.71	-0.13	
2021-07	21.17	-0.14	
2021-08	21.34	-0.12	
2021-09	23.5	-0.03	
2021-10	23.03	-0.04	
2021-11	24.36	0.02	
2021-12	24.66	0.04	
2022-01	21.17	-0.1	
2022-02	19.15	-0.17	
2022-03	17.41	-0.24	
2022-04	16.28	-0.28	
2022-05	15.49	-0.31	
2022-06	16.07	-0.28	
2022-07	15.3	-0.31	
2022-08	14.82	-0.33	
2022-09	13.9	-0.36	
2022-10	12.05	-0.45	
2022-11	12.11	-0.44	
2022-12	11.99	-0.44	
2023-01	12	-0.44	
2023-02	13.45	-0.37	
2023-03	18.52	-0.12	
2023-04	24.69	0.17	
2023-05	21.58	0.02	
2023-06	20.5	-0.03	
2023-07	21.26	0.02	
2023-08	20.79	0	
2023-09	21.01	0.02	
2023-10	21.36	0.05	
2023-11	20.49	0.01	
2023-12	18.78	-0.06	
2024-01	16.91	-0.15	
2024-02	17.42	-0.11	
2024-03	19.47	0	
2024-04	17.84	-0.08	
2024-05	17.29	-0.1	
2024-06	16.08	-0.15	
2024-07	14.83	-0.21	
2024-08	13.73	-0.26	
2024-09	14.14	-0.24	
2024-10	16.53	-0.11	
2024-11	16.93	-0.09	
2024-12	16.6	-0.11	
2025-01	14.98	-0.2	
