month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-02	36.07	11.56	0.55	97.59	1.96	97.59	
2020-03	33.2	10.64	0.43	84.82	1.66	84.82	
2020-04	34.97	11.21	0.5	87.33	1.73	87.29	
2020-05	35.74	11.53	0.53	88.74	1.74	90.08	
2020-06	39.01	12.61	0.66	88.7	1.91	89.33	
2020-07	46.09	14.89	0.94	94.84	2.33	94.95	
2020-08	43.84	14.17	0.82	85.59	2.07	85.63	
2020-09	41.61	13.46	0.71	70.9	1.84	71.15	
2020-10	33.49	10.9	0.36	30.41	1.25	31.98	
2020-11	27.17	8.84	0.1	-5.78	0.8	-4.85	
2020-12	28.8	9.38	0.16	-16.89	0.87	-16.34	
2021-01	32.75	10.66	0.31	-13.88	1.09	-13.35	
2021-02	29.63	9.65	0.17	-30.77	0.86	-29.76	
2021-03	25.78	8.39	0.01	-49.03	0.59	-48.37	
2021-04	22.18	7.22	-0.13	-77.93	0.35	-75.77	
2021-05	23.6	7.68	-0.08	-77.53	0.42	-77.33	
2021-06	25.22	8.21	-0.02	-65.65	0.49	-65.82	
2021-07	21.72	7.07	-0.16	-85.23	0.27	-84.98	
2021-08	17.95	5.87	-0.31	-95.98	0.05	-95.86	
2021-09	21.25	7	-0.19	-78.39	0.23	-76.43	
2021-10	22.7	7.47	-0.13	-54.02	0.3	-51.51	
2021-11	25.47	8.42	-0.03	-19.2	0.45	-16.52	
2021-12	24.92	8.25	-0.06	-4.04	0.4	-0.85	
2022-01	27.34	9.06	0.02	28.76	0.51	31.81	
2022-02	23.89	7.91	-0.11	14.23	0.31	16.4	
2022-03	21.65	7.08	-0.2	-31.19	0.16	-29.54	
2022-04	22.5	7.45	-0.17	-31.91	0.21	-33.65	
2022-05	21.88	7.27	-0.19	-52.58	0.17	-45.87	
2022-06	21.9	7.39	-0.2	-51.11	0.18	-45.58	
2022-07	20.29	6.84	-0.26	-68.54	0.08	-65.73	
2022-08	19.83	6.69	-0.28	-70.03	0.05	-69.6	
2022-09	18.63	6.31	-0.32	-81.25	-0.02	-82.91	
2022-10	14.95	5.14	-0.45	-93.64	-0.2	-94.09	
2022-11	16.59	5.71	-0.39	-82.67	-0.12	-83.08	
2022-12	17.36	5.97	-0.35	-77.27	-0.08	-76.54	
2023-01	20.14	6.93	-0.24	-38.06	0.06	-33.71	
2023-02	22.35	7.69	-0.15	0.45	0.17	7.59	
2023-03	24.54	8.44	-0.07	29.93	0.27	34.32	
2023-04	28.91	9.95	0.11	55.59	0.48	59.73	
2023-05	30.19	10.38	0.16	67.59	0.52	74.82	
2023-06	33.49	11.68	0.29	89.47	0.7	94.2	
2023-07	28.85	10.07	0.12	72.36	0.45	74.49	
2023-08	26.01	9.07	0.02	44.72	0.29	46.78	
2023-09	21.89	7.64	-0.14	0.76	0.09	3.79	
2023-10	20.5	7.3	-0.18	-26.94	0.04	-22.58	
2023-11	23.13	8.24	-0.07	-23.86	0.17	-16.68	
2023-12	22.13	7.88	-0.1	-30.06	0.11	-17.35	
2024-01	18.22	6.49	-0.24	-65.46	-0.08	-62.42	
2024-02	17.99	6.41	-0.24	-71.11	-0.1	-68.24	
2024-03	18.67	6.65	-0.21	-72.53	-0.06	-71.3	
2024-04	16.9	6.02	-0.27	-89.51	-0.15	-88.66	
2024-05	16.08	5.8	-0.31	-92.5	-0.18	-91.52	
2024-06	13.58	5.02	-0.41	-97.65	-0.29	-97.04	
2024-07	12.74	4.71	-0.44	-96.82	-0.33	-96.85	
2024-08	13.23	4.89	-0.4	-84.86	-0.31	-84.86	
2024-09	14.14	5.3	-0.36	-68.33	-0.25	-64.94	
2024-10	16.68	6.26	-0.23	-30.95	-0.11	-23.86	
2024-11	16.64	6.3	-0.23	-13.22	-0.11	-3.02	
2024-12	16.57	6.29	-0.23	2.64	-0.11	14.89	
2025-01	14.72	5.59	-0.31	-31.6	-0.21	-16.96	
