month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2006-03	1.25	98.44	
2006-04	1.44	98.57	
2006-05	1.6	95.58	
2006-06	1.57	87.9	
2006-07	1.64	87.54	
2006-08	1.56	77.45	
2006-09	1.6	75	
2006-10	1.88	94.96	
2006-11	1.95	91.31	
2006-12	2.37	99.11	
2007-01	2.85	98.21	
2007-02	3.33	98.57	
2007-03	3.75	98.05	
2007-04	5.3	99.32	
2007-05	6	97.07	
2007-06	5.61	88.52	
2007-07	4.58	63.51	
2007-08	5.5	79.7	
2007-09	5.4	74.96	
2007-10	5.6	78.87	
2007-11	4.4	18.39	
2007-12	4.9	10.8	
2008-01	5.92	50.93	
2008-02	7.53	81.43	
2008-03	8.43	87.97	
2008-04	6.1	62.46	
2008-05	7.48	79.51	
2008-06	5.55	36.43	
2008-07	6.49	34.04	
2008-08	4.81	-11.82	
2008-09	3.32	-47.56	
2008-10	2.61	-64.91	
2008-11	2.34	-68.26	
2008-12	2.87	-68.21	
2009-01	3.02	-61.85	
2009-02	3.63	-43.12	
2009-03	3.47	-41.88	
2009-04	4.11	-6.97	
2009-05	3.91	-4.46	
2009-06	3.8	-2.48	
2009-07	4.01	26.36	
2009-08	3.62	10.08	
2009-09	3.41	-26.83	
2009-10	3.34	-42.19	
2009-11	3.89	-3.83	
2009-12	4.26	36.8	
2010-01	4.38	51.38	
2010-02	4.6	71.79	
2010-03	4.7	78.45	
2010-04	4.44	65.6	
2010-05	3.54	6.79	
2010-06	3.38	-20.77	
2010-07	3.04	-42.53	
2010-08	3.37	-42.98	
2010-09	3.77	-20.3	
2010-10	3.74	-11.66	
2010-11	3.99	11.61	
2010-12	3.77	0.89	
2011-01	3.59	-32.59	
2011-02	3.71	-31.07	
2011-03	3.88	17.86	
2011-04	3.61	-7.61	
2011-05	3.26	-61.78	
2011-06	2.99	-75.09	
2011-07	3.11	-64.97	
2011-08	3.17	-68.94	
2011-09	2.85	-80.65	
2011-10	2.52	-97.04	
2011-11	2.52	-91.64	
2011-12	2.09	-99.63	
2012-01	1.94	-93.51	
2012-02	2.18	-77.46	
2012-03	2.24	-68.95	
2012-04	2.19	-70.01	
2012-05	2.05	-83.6	
2012-06	2.08	-78.71	
2012-07	2.76	-1.87	
2012-08	2.5	11.65	
2012-09	2.26	-10.76	
2012-10	2.2	-34.32	
2012-11	2.19	-44.44	
2012-12	2.63	24.87	
2013-01	2.56	48.13	
2013-02	2.55	53.81	
2013-03	2.35	14.97	
2013-04	2.22	-26.49	
2013-05	2.37	-15.54	
2013-06	2.21	-33.67	
2013-07	2.3	-47.28	
2013-08	2.3	-51.38	
2013-09	2.45	12.03	
2013-10	2.85	62.9	
2013-11	2.92	85.16	
2013-12	3.31	90.58	
2014-01	3.62	96.34	
2014-02	3.8	94.92	
2014-03	3.65	83.33	
2014-04	3.56	76.83	
2014-05	3.51	60.49	
2014-06	3.79	83.39	
2014-07	4.15	91.85	
2014-08	4.25	95.58	
2014-09	4.11	78.83	
2014-10	3.93	57.44	
2014-11	3.88	37.28	
2014-12	3.87	32.45	
2015-01	4.23	56.47	
2015-02	4.45	80.71	
2015-03	4.45	83.2	
2015-04	4.45	83.8	
2015-05	6.66	94.06	
2015-06	8.3	92.47	
2015-07	5.02	57.72	
2015-08	5.22	47.62	
2015-09	4.35	2.9	
2015-10	4.92	7.04	
2015-11	5.52	29.29	
2015-12	5.76	50.5	
2016-01	4.96	10.63	
2016-02	5.67	29.7	
2016-03	5.74	56.44	
2016-04	5.74	59.64	
2016-05	5.42	18.2	
2016-06	5.44	6.11	
2016-07	5.43	1.57	
2016-08	5.23	-32.34	
2016-09	5.15	-38.7	
2016-10	5.1	-54.3	
2016-11	5.26	-41.15	
2016-12	5.48	2.19	
2017-01	5.26	-26.84	
2017-02	5.17	-66.77	
2017-03	5.31	-40.1	
2017-04	5.42	10.57	
2017-05	4.95	-28.21	
2017-06	4.64	-86.28	
2017-07	5.17	-63.61	
2017-08	6.1	17.58	
2017-09	7.41	86.27	
2017-10	8.31	97.06	
2017-11	10.21	97.97	
2017-12	9.86	89.12	
2018-01	10.39	89.69	
2018-02	8.5	60.36	
2018-03	8.81	51.34	
2018-04	9.37	53.13	
2018-05	10.43	76.34	
2018-06	6.39	2.81	
2018-07	5.6	-40.54	
2018-08	5.4	-58.27	
2018-09	5.56	-61.98	
2018-10	4.99	-81.7	
2018-11	6.76	-43.63	
2018-12	7.53	-3.7	
2019-01	7.93	17.61	
2019-02	10.31	49.23	
2019-03	10.37	56.97	
2019-04	11.85	72.49	
2019-05	13.1	85.8	
2019-06	12.5	80.45	
2019-07	12.08	72.67	
2019-08	12.11	65.87	
2019-09	12.51	76.61	
2019-10	11.03	25.89	
2019-11	10.88	4.04	
2019-12	11.57	9.7	
2020-01	12.52	41.13	
2020-02	14.69	56.65	
2020-03	12.34	56.37	
2020-04	11.07	8.04	
2020-05	12.33	23.36	
2020-06	13.41	43.08	
2020-07	19.19	87.58	
2020-08	21.29	90.48	
2020-09	21.88	93.87	
2020-10	26.02	97.32	
2020-11	27.9	96.43	
2020-12	29.68	92.31	
2021-01	37.29	96.61	
2021-02	42.68	97.26	
2021-03	30.38	65.92	
2021-04	29.45	48.39	
2021-05	34.35	68.45	
2021-06	32.91	52.89	
2021-07	37.17	80.8	
2021-08	44.96	90.83	
2021-09	47.53	88.75	
2021-10	48.61	90.96	
2021-11	43.51	68.91	
2021-12	39.82	41.58	
2022-01	36.25	2.3	
2022-02	35.48	-14.34	
2022-03	38.88	-0.85	
2022-04	35.07	-32.14	
2022-05	38.01	-21.76	
2022-06	48.52	40.05	
2022-07	53.75	66.67	
2022-08	49.28	61.03	
2022-09	46.67	48.47	
2022-10	43.06	21.43	
2022-11	40.65	-6.78	
2022-12	36.88	-34.82	
2023-01	36.49	-43.19	
2023-02	37.18	-47.28	
2023-03	35.83	-58.23	
2023-04	35.98	-66.64	
2023-05	34.86	-86.65	
2023-06	32.7	-90.4	
2023-07	33.35	-87.12	
2023-08	32.8	-81.37	
2023-09	30.79	-97.46	
2023-10	29.31	-95.11	
2023-11	26.23	-98.13	
2023-12	23.16	-97.45	
2024-01	24.78	-81.09	
2024-02	25.12	-77.04	
2024-03	25.99	-61.14	
2024-04	23.03	-85.63	
2024-05	22.13	-89.2	
2024-06	21.27	-93.14	
2024-07	18.16	-96.62	
2024-08	19.1	-85.84	
2024-09	19.47	-77.87	
2024-10	24.54	-36.16	
2024-11	29.01	8.25	
2024-12	25.05	11.73	
2025-01	21.42	-22.87	
2025-02	21.11	-40.18	
