month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-12	1.41	-47.04	
2021-01	1.35	-69.37	
2021-02	1.29	-73.69	
2021-03	1.29	-74.34	
2021-04	1.26	-79.34	
2021-05	1.31	-61.31	
2021-06	1.28	-71.77	
2021-07	1.22	-91.07	
2021-08	1.12	-94.72	
2021-09	1.13	-88.97	
2021-10	1.14	-84.1	
2021-11	1.05	-97.04	
2021-12	1.04	-93.63	
2022-01	1.03	-88.81	
2022-02	1.04	-84.21	
2022-03	0.99	-92.97	
2022-04	0.99	-87.73	
2022-05	1.01	-75	
2022-06	1.09	-32.14	
2022-07	1.07	-8.21	
2022-08	1.06	-5.75	
2022-09	1.14	36.44	
2022-10	1.14	46.37	
2022-11	1.15	47.81	
2022-12	1.19	73.13	
2023-01	1.19	82.42	
2023-02	1.16	61.47	
2023-03	1.19	79.46	
2023-04	1.25	83.27	
2023-05	1.44	94.02	
2023-06	1.36	82.77	
2023-07	1.37	80.23	
2023-08	1.41	85.79	
2023-09	1.38	69.42	
2023-10	1.3	37.66	
2023-11	1.21	-3.69	
2023-12	1.12	-36.06	
2024-01	1.12	-52.23	
2024-02	1.2	-35.27	
2024-03	1.2	-36.01	
2024-04	1.22	-21.88	
2024-05	1.25	-0.09	
2024-06	1.2	-18.47	
2024-07	1.25	4.54	
2024-08	1.34	50.57	
2024-09	1.49	70.82	
2024-10	1.74	83.93	
2024-11	1.75	89.41	
2024-12	1.79	94.89	
2025-01	1.65	73.16	
