month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-04	7.4	1.39	0.07	38.05	0.11	40.72	
2018-05	7.78	1.47	0.12	64.65	0.18	65.14	
2018-06	7.14	1.35	0.02	37.01	0.07	41.12	
2018-07	6.69	1.28	-0.04	-11	0.02	-2.84	
2018-08	6.71	1.28	-0.04	-31.4	0.02	-22.28	
2018-09	6.58	1.26	-0.07	-48.59	-0.01	-38.3	
2018-10	5.88	1.12	-0.17	-72.87	-0.12	-67.41	
2018-11	5.72	1.09	-0.19	-82.55	-0.15	-78.33	
2018-12	5.63	1.08	-0.21	-90.71	-0.16	-86.65	
2019-01	5.5	1.05	-0.23	-90.62	-0.18	-89.98	
2019-02	5.83	1.11	-0.18	-73.09	-0.14	-71.43	
2019-03	6.33	1.21	-0.11	-34.95	-0.06	-33.67	
2019-04	6.65	1.27	-0.07	1.28	-0.02	2.55	
2019-05	6.02	1.15	-0.16	-24.82	-0.11	-24.96	
2019-06	6.14	1.17	-0.14	-12.22	-0.09	-12.69	
2019-07	5.94	1.16	-0.16	-38.31	-0.1	-21.55	
2019-08	5.49	1.07	-0.22	-66.84	-0.17	-61.44	
2019-09	5.84	1.14	-0.17	-60.45	-0.12	-48.57	
2019-10	5.99	1.17	-0.15	-29.81	-0.09	-15.48	
2019-11	6.19	1.21	-0.12	14.37	-0.05	29.55	
2019-12	6.35	1.24	-0.09	38.07	-0.03	53.33	
2020-01	6.79	1.32	-0.03	66.57	0.03	75.45	
2020-02	7.09	1.38	0.01	75.67	0.08	81.79	
2020-03	6.56	1.28	-0.06	54.55	0	59.7	
2020-04	6.05	1.18	-0.13	4.59	-0.08	8.25	
2020-05	5.78	1.13	-0.17	-24.16	-0.12	-20.54	
2020-06	5.54	1.08	-0.21	-41.96	-0.16	-36.12	
2020-07	5.93	1.18	-0.15	-35.13	-0.08	-25.35	
2020-08	5.85	1.18	-0.16	-37.37	-0.08	-23.81	
2020-09	5.55	1.12	-0.2	-61.45	-0.12	-47.12	
2020-10	5.43	1.09	-0.22	-78.01	-0.15	-68.64	
2020-11	5.98	1.2	-0.14	-43.33	-0.07	-32.78	
2020-12	5.93	1.19	-0.15	-19.95	-0.08	3.18	
2021-01	5.92	1.19	-0.15	-19.46	-0.08	10.45	
2021-02	6.09	1.22	-0.12	-9.52	-0.05	8.57	
2021-03	6.72	1.35	-0.03	55.32	0.05	63.32	
2021-04	6.61	1.33	-0.04	62.54	0.03	69.13	
2021-05	6.52	1.31	-0.06	65.67	0.02	72.22	
2021-06	7.43	1.53	0.08	83.46	0.19	86.9	
2021-07	8.85	1.84	0.28	98.09	0.43	98.05	
2021-08	10.53	2.19	0.52	98.25	0.68	98.21	
2021-09	12.72	2.64	0.83	93.48	1.03	93.48	
2021-10	10.68	2.22	0.54	79.74	0.69	79.69	
2021-11	10.5	2.18	0.51	70.7	0.66	70.5	
2021-12	12.21	2.54	0.75	88.59	0.92	88.51	
2022-01	10.98	2.28	0.57	66.96	0.71	67.2	
2022-02	10.7	2.22	0.52	45.03	0.66	44.59	
2022-03	9.52	1.92	0.35	12.38	0.43	7.88	
2022-04	9.43	1.96	0.33	2.82	0.45	-2.91	
2022-05	9.18	1.91	0.29	-21.85	0.4	-24.91	
2022-06	9.8	2.06	0.37	-15.69	0.5	-12.67	
2022-07	10.22	2.16	0.43	-3.74	0.57	6.12	
2022-08	9.2	1.94	0.28	-36.84	0.4	-27.37	
2022-09	8.75	1.85	0.21	-62.16	0.33	-57.78	
2022-10	7.95	1.68	0.1	-79.52	0.2	-74.39	
2022-11	7.94	1.67	0.09	-80.07	0.18	-78.53	
2022-12	8.49	1.79	0.16	-67.09	0.26	-64.57	
2023-01	8.39	1.77	0.14	-66.13	0.25	-65.29	
2023-02	8.89	1.88	0.21	-37.32	0.31	-34.78	
2023-03	10.02	2.11	0.36	11.57	0.47	13.86	
2023-04	10.06	2.12	0.36	36.47	0.47	38.68	
2023-05	9.31	1.96	0.26	25.09	0.35	28.39	
2023-06	8.26	1.76	0.11	-31.65	0.21	-28.88	
2023-07	8.35	1.8	0.13	-42.26	0.24	-38.48	
2023-08	8.16	1.76	0.11	-53.14	0.21	-47.82	
2023-09	7.78	1.68	0.06	-72.23	0.16	-68.35	
2023-10	7.39	1.59	0.01	-71.69	0.1	-70.12	
2023-11	6.89	1.49	-0.05	-78.98	0.03	-77.31	
2023-12	6.32	1.36	-0.13	-91.37	-0.06	-89.33	
2024-01	6.25	1.35	-0.14	-92.49	-0.06	-91.31	
2024-02	6.53	1.41	-0.1	-79.53	-0.02	-79.08	
2024-03	6.86	1.48	-0.05	-59.23	0.03	-59.65	
2024-04	6.86	1.48	-0.05	-50.22	0.02	-49.69	
2024-05	7.89	1.7	0.09	-3.17	0.17	-2.9	
2024-06	8.17	1.76	0.12	20.35	0.21	23.21	
2024-07	7.6	1.66	0.04	15.53	0.13	19.72	
2024-08	7.09	1.56	-0.03	-10.59	0.06	1.06	
2024-09	6.66	1.47	-0.09	-40.32	-0.01	-33.65	
2024-10	8.18	1.81	0.11	26.34	0.22	38.09	
2024-11	8.35	1.84	0.13	63.22	0.23	67.9	
2024-12	8.25	1.82	0.11	65.3	0.21	69.16	
2025-01	7.49	1.65	0.01	30.21	0.09	40.62	
2025-02	7.34	1.62	-0.01	4.46	0.07	12.5	
