month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-02	0.35	-0.43	
2006-03	0.35	-0.43	
2006-04	0.34	-0.44	
2006-05	0.35	-0.42	
2006-06	0.39	-0.35	
2006-07	0.38	-0.37	
2006-08	0.34	-0.42	
2006-09	0.39	-0.34	
2006-10	0.4	-0.32	
2006-11	0.41	-0.31	
2006-12	0.51	-0.14	
2007-01	0.68	0.15	
2007-02	0.73	0.24	
2007-03	0.88	0.49	
2007-04	1.05	0.75	
2007-05	1.61	1.64	
2007-06	1.76	1.79	
2007-07	1.76	1.75	
2007-08	1.76	1.71	
2007-09	3.18	3.68	
2007-10	2.94	3.2	
2007-11	2.59	2.6	
2007-12	3.37	3.49	
2008-01	3.45	3.48	
2008-02	2.8	2.5	
2008-03	2.42	1.99	
2008-04	2.02	1.43	
2008-05	1.9	1.26	
2008-06	1.47	0.73	
2008-07	1.34	0.56	
2008-08	1.09	0.27	
2008-09	0.78	-0.1	
2008-10	0.7	-0.19	
2008-11	0.65	-0.24	
2008-12	0.78	-0.09	
2009-01	0.85	-0.01	
2009-02	0.97	0.11	
2009-03	0.92	0.06	
2009-04	0.98	0.13	
2009-05	0.95	0.09	
2009-06	0.97	0.11	
2009-07	1.06	0.2	
2009-08	1.05	0.19	
2009-09	1.02	0.16	
2009-10	1.03	0.17	
2009-11	1.11	0.25	
2009-12	1.11	0.25	
2010-01	1.17	0.3	
2010-02	1.12	0.24	
2010-03	1.31	0.44	
2010-04	1.63	0.77	
2010-05	1.36	0.46	
2010-06	1.39	0.49	
2010-07	1.3	0.38	
2010-08	1.41	0.48	
2010-09	1.36	0.43	
2010-10	1.6	0.67	
2010-11	1.47	0.52	
2010-12	1.27	0.31	
2011-01	1.19	0.21	
2011-02	1.22	0.24	
2011-03	1.17	0.18	
2011-04	1.15	0.16	
2011-05	1.07	0.07	
2011-06	0.94	-0.06	
2011-07	0.96	-0.04	
2011-08	0.99	-0.01	
2011-09	0.94	-0.07	
2011-10	0.87	-0.14	
2011-11	0.85	-0.16	
2011-12	0.71	-0.3	
2012-01	0.73	-0.28	
2012-02	0.76	-0.25	
2012-03	0.74	-0.27	
2012-04	0.7	-0.31	
2012-05	0.76	-0.25	
2012-06	0.75	-0.26	
2012-07	0.78	-0.24	
2012-08	0.69	-0.32	
2012-09	0.6	-0.41	
2012-10	0.61	-0.4	
2012-11	0.59	-0.42	
2012-12	0.6	-0.41	
2013-01	0.65	-0.36	
2013-02	0.65	-0.36	
2013-03	0.61	-0.4	
2013-04	0.57	-0.44	
2013-05	0.56	-0.45	
2013-06	0.51	-0.5	
2013-07	0.45	-0.56	
2013-08	0.45	-0.56	
2013-09	0.55	-0.46	
2013-10	0.54	-0.48	
2013-11	0.52	-0.5	
2013-12	0.52	-0.5	
2014-01	0.47	-0.54	
2014-02	0.48	-0.53	
2014-03	0.45	-0.56	
2014-04	0.45	-0.56	
2014-05	0.43	-0.59	
2014-06	0.42	-0.6	
2014-07	0.44	-0.58	
2014-08	0.47	-0.55	
2014-09	0.52	-0.5	
2014-10	0.59	-0.43	
2014-11	0.83	-0.21	
2014-12	1.02	-0.03	
2015-01	1	-0.06	
2015-02	0.94	-0.11	
2015-03	1.18	0.1	
2015-04	1.48	0.37	
2015-05	1.53	0.4	
2015-06	2.15	0.94	
2015-07	1.91	0.71	
2015-08	1.87	0.67	
2015-09	1.43	0.28	
2015-10	1.5	0.34	
2015-11	1.5	0.34	
2015-12	1.41	0.27	
2016-01	1.29	0.18	
2016-02	1.17	0.08	
2016-03	1.11	0.05	
2016-04	1.15	0.11	
2016-05	1.28	0.25	
2016-06	1.27	0.27	
2016-07	1.29	0.3	
2016-08	1.27	0.3	
2016-09	1.18	0.2	
2016-10	1.19	0.23	
2016-11	1.2	0.24	
2016-12	1.27	0.31	
2017-01	1.32	0.35	
2017-02	1.32	0.33	
2017-03	1.34	0.35	
2017-04	1.31	0.31	
2017-05	1.24	0.24	
2017-06	1.28	0.28	
2017-07	1.27	0.26	
2017-08	1.29	0.28	
2017-09	1.3	0.27	
2017-10	1.28	0.25	
2017-11	1.33	0.3	
2017-12	1.45	0.42	
2018-01	1.55	0.5	
2018-02	1.51	0.47	
2018-03	1.39	0.34	
2018-04	1.3	0.25	
2018-05	1.42	0.37	
2018-06	1.44	0.37	
2018-07	1.15	0.11	
2018-08	1.04	0	
2018-09	1.04	0.01	
2018-10	0.93	-0.1	
2018-11	1.02	-0.01	
2018-12	0.98	-0.04	
2019-01	0.95	-0.07	
2019-02	1.03	0.02	
2019-03	1.17	0.16	
2019-04	1.4	0.39	
2019-05	1.16	0.15	
2019-06	1.15	0.14	
2019-07	1.16	0.15	
2019-08	0.99	-0.02	
2019-09	1.02	0.01	
2019-10	1	-0.01	
2019-11	1	-0.01	
2019-12	1.02	0.01	
2020-01	1.05	0.04	
2020-02	0.91	-0.1	
2020-03	0.85	-0.16	
2020-04	0.8	-0.21	
2020-05	0.79	-0.22	
2020-06	0.82	-0.19	
2020-07	0.86	-0.15	
2020-08	0.93	-0.09	
2020-09	0.99	-0.03	
2020-10	0.94	-0.08	
2020-11	0.93	-0.09	
2020-12	0.92	-0.1	
2021-01	0.88	-0.15	
2021-02	0.92	-0.11	
2021-03	1.01	-0.02	
2021-04	1.06	0.02	
2021-05	1.04	0	
2021-06	1	-0.05	
2021-07	0.94	-0.1	
2021-08	0.87	-0.17	
2021-09	0.92	-0.13	
2021-10	0.94	-0.11	
2021-11	0.93	-0.13	
2021-12	0.93	-0.13	
2022-01	1.04	-0.04	
2022-02	1.11	0.03	
2022-03	1.01	-0.07	
2022-04	0.91	-0.17	
2022-05	0.89	-0.18	
2022-06	0.93	-0.15	
2022-07	0.97	-0.12	
2022-08	0.93	-0.16	
2022-09	0.95	-0.14	
2022-10	0.95	-0.15	
2022-11	0.99	-0.12	
2022-12	1.07	-0.05	
2023-01	1.05	-0.08	
2023-02	1.03	-0.1	
2023-03	1.03	-0.1	
2023-04	1.02	-0.11	
2023-05	0.94	-0.18	
2023-06	0.91	-0.2	
2023-07	0.93	-0.18	
2023-08	0.88	-0.22	
2023-09	0.85	-0.25	
2023-10	0.81	-0.27	
2023-11	0.81	-0.26	
2023-12	0.76	-0.3	
2024-01	0.73	-0.32	
2024-02	0.73	-0.32	
2024-03	0.71	-0.34	
2024-04	0.69	-0.35	
2024-05	0.75	-0.29	
2024-06	0.76	-0.28	
2024-07	0.76	-0.28	
2024-08	0.74	-0.29	
2024-09	0.71	-0.32	
2024-10	0.72	-0.3	
2024-11	0.77	-0.25	
2024-12	0.79	-0.23	
2025-01	0.74	-0.27	
2025-02	0.73	-0.28	
