month	ct_avg_Tdx收盘价	人均持股
2015-03	21.73	984	
2015-06	33.34	2549	
2015-09	16.62	2854	
2015-12	25.28	2766	
2016-03	23.7	4828	
2016-06	29.53	5868	
2016-09	27.88	4825	
2016-12	28.11	6346	
2017-03	32.36	7353	
2017-06	32.48	8042	
2017-09	29.17	7211	
2017-12	25.66	6433	
2018-03	21.34	5777	
2018-06	19.04	8866	
2018-09	16.13	8568	
2018-12	14.73	8768	
2019-03	20.65	26798	
2019-06	14.99	25204	
2019-09	11.6	37411	
2019-12	16.51	41669	
2020-03	19.28	25839	
2020-06	25.61	40392	
2020-09	39.36	38046	
2020-12	38.17	37260	
2021-03	34.14	31206	
2021-06	38.92	32067	
2021-09	35.91	33902	
2021-12	53.33	30101	
2022-03	55.75	42219	
2022-06	63.95	44715	
2022-09	79.05	45654	
2022-12	61.98	33605	
2023-03	58.8	33338	
2023-06	70.42	42667	
2023-09	74.02	34708	
2023-12	73.03	41232	
2024-03	60.11	22636	
2024-06	58.18	22990	
2024-09	36.46	40531	
