month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-01	12.84	1.92	0.1	-36.12	0.76	71.11	
2005-02	12.55	1.88	0.08	-51.17	0.71	59	
2005-03	14.71	2.2	0.26	-4.7	0.98	84.12	
2005-04	16.21	2.43	0.39	34.74	1.17	93.88	
2005-05	15.47	2.32	0.32	39.81	1.04	84.09	
2005-06	14.57	2.18	0.24	19.9	0.9	67.25	
2005-07	12.63	2.13	0.07	-7.99	0.82	53.27	
2005-08	12.63	2.28	0.07	-45.81	0.93	55.82	
2005-09	13.04	2.35	0.11	-50.81	0.97	77.52	
2005-10	11.72	2.11	-0.01	-72.04	0.74	29.18	
2005-11	10.76	1.94	-0.09	-83.4	0.59	-12.66	
2005-12	10.93	1.97	-0.08	-81.29	0.6	-30.52	
2006-01	12.27	2.21	0.03	-56.75	0.77	-5.47	
2006-02	12.14	2.19	0.01	-48.53	0.72	13.34	
2006-03	12.03	2.17	0	-47.05	0.7	9.16	
2006-04	16.53	2.98	0.36	19.46	1.27	59.2	
2006-05	23.8	4.29	0.92	61.56	2.2	95.54	
2006-06	21.66	3.89	0.73	69.94	1.82	86.53	
2006-07	20.42	3.68	0.61	72.7	1.61	77.3	
2006-08	15.95	3.31	0.25	56.92	1.3	57.84	
2006-09	13.97	3	0.09	21.61	1.05	32.1	
2006-10	15.2	3.3	0.18	19.54	1.23	41.91	
2006-11	14.55	3.16	0.12	-7.83	1.09	18.3	
2006-12	16.26	3.53	0.25	13.69	1.29	45.54	
2007-01	18.75	3.75	0.42	36.61	1.39	66.61	
2007-02	21.16	4.69	0.59	46.88	1.91	82.32	
2007-03	18.73	5.15	0.4	53.33	2.12	91.03	
2007-04	24.29	6.75	0.79	71.98	2.95	97.7	
2007-05	29.79	8.22	1.16	85.77	3.59	96.97	
2007-06	32.64	9.07	1.32	89.97	3.85	95.96	
2007-07	30.01	8.35	1.1	78.41	3.28	82.35	
2007-08	40.49	11.26	1.77	94.18	4.47	96.35	
2007-09	49.55	14.04	2.29	98.36	5.41	98.39	
2007-10	54.69	15.21	2.52	94.64	5.5	93.8	
2007-11	37.08	10.31	1.34	61.12	3.24	59.9	
2007-12	34.27	9.53	1.13	35.18	2.78	33.88	
2008-01	34.78	9.67	1.13	29.02	2.7	27.11	
2008-02	30.19	8.4	0.83	-2.32	2.13	-4.34	
2008-03	24.84	6.91	0.49	-28.83	1.52	-29.34	
2008-04	17.16	4.77	0.02	-53.78	0.72	-53.19	
2008-05	17.75	4.94	0.05	-57.68	0.75	-57.28	
2008-06	13.39	3.72	-0.21	-79.04	0.31	-79.06	
2008-07	12.42	3.46	-0.27	-83.32	0.2	-82.65	
2008-08	9.64	2.68	-0.43	-94.47	-0.07	-94.17	
2008-09	7.98	2.23	-0.52	-96.29	-0.23	-95.91	
2008-10	6.21	1.73	-0.63	-98.57	-0.4	-98.44	
2008-11	6.97	1.94	-0.58	-84.73	-0.33	-84.73	
2008-12	7.62	2.12	-0.54	-73.87	-0.27	-73.84	
2009-01	7.98	2.23	-0.51	-65.42	-0.23	-65.48	
2009-02	11.04	3.08	-0.32	-27.1	0.05	-26.83	
2009-03	10.61	2.96	-0.35	-11.57	0.01	-10.92	
2009-04	12.93	3.61	-0.2	19.77	0.22	19.94	
2009-05	16.83	4.69	0.04	38.79	0.56	39.19	
2009-06	16.56	4.62	0.02	42.48	0.52	42.94	
2009-07	17.63	4.99	0.08	61.3	0.63	62.65	
2009-08	13.46	4.51	-0.17	31.89	0.45	52.81	
2009-09	12.54	4.2	-0.23	7.67	0.35	30.93	
2009-10	13.39	4.49	-0.17	1.34	0.43	31.92	
2009-11	14.46	4.85	-0.1	16.92	0.53	58.5	
2009-12	14.99	5.02	-0.07	27.56	0.56	77.1	
2010-01	15.02	5.02	-0.07	47.98	0.54	79.38	
2010-02	13.13	4.4	-0.18	-5.77	0.34	37.14	
2010-03	13.67	4.58	-0.15	-12.77	0.38	25.58	
2010-04	13.88	4.65	-0.14	-7.99	0.39	31.59	
2010-05	11.16	3.74	-0.31	-64.06	0.11	-34.06	
2010-06	10.41	3.49	-0.35	-73.96	0.03	-59.82	
2010-07	10.08	3.38	-0.37	-80.07	-0.01	-77.31	
2010-08	11.91	4.32	-0.26	-61.41	0.25	-28.73	
2010-09	14.14	4.67	-0.12	-15.85	0.34	13.67	
2010-10	17.1	5.72	0.06	14.58	0.62	38.22	
2010-11	19.96	6.7	0.24	43.51	0.87	57.99	
2010-12	20.14	6.76	0.24	75.74	0.86	73.87	
2011-01	20.52	6.88	0.26	84.38	0.86	85.22	
2011-02	23.35	7.83	0.43	97.38	1.08	97.08	
2011-03	23.76	7.97	0.44	94.02	1.08	94.1	
2011-04	20.25	6.79	0.22	65.98	0.75	65.55	
2011-05	17.32	5.81	0.04	28.19	0.47	27.34	
2011-06	17.82	5.97	0.07	18.04	0.5	14.58	
2011-07	18.12	6.08	0.08	11.35	0.51	7.14	
2011-08	15.29	5.13	-0.09	-38.82	0.26	-39.91	
2011-09	13.91	4.68	-0.17	-61.52	0.14	-62.16	
2011-10	12.17	4.09	-0.28	-74.05	-0.01	-75.5	
2011-11	12.43	4.17	-0.26	-76.57	0	-78.86	
2011-12	10.1	3.4	-0.4	-93.3	-0.19	-93.55	
2012-01	9.27	3.11	-0.45	-90.44	-0.26	-90.66	
2012-02	10.26	3.45	-0.39	-78.93	-0.19	-78.75	
2012-03	11.52	3.87	-0.32	-58.28	-0.09	-57.18	
2012-04	10.8	3.63	-0.36	-64.08	-0.16	-63.5	
2012-05	11.25	3.78	-0.33	-51.26	-0.13	-50.49	
2012-06	10.85	3.65	-0.36	-45.16	-0.16	-44.6	
2012-07	9.56	3.22	-0.43	-77.72	-0.26	-77.31	
2012-08	8.89	2.99	-0.47	-88.86	-0.32	-88.66	
2012-09	9.01	3.03	-0.46	-85.4	-0.31	-85.13	
