month	ct_avg_Tdx收盘价	股东人数
2010-08	31.6	58850	
2010-09	29.38	16651	
2010-12	28.54	15528	
2011-03	30.33	11280	
2011-06	16.63	11637	
2011-09	16.25	14107	
2011-12	12.41	14937	
2012-03	10.8	19048	
2012-06	9.21	17413	
2012-09	7.12	23045	
2012-12	5.96	21039	
2013-03	7.13	20490	
2013-06	6.03	18290	
2013-09	6.84	16675	
2013-12	6.87	18067	
2014-03	7.88	14309	
2014-06	10.67	11676	
2014-09	13.11	11120	
2014-12	13.26	10853	
2015-03	15.81	11397	
2015-06	22.26	14281	
2015-09	13.52	10572	
2015-12	19.64	11331	
2016-03	15.66	9803	
2016-06	16.26	10062	
2016-09	16.98	11227	
2016-12	17.86	15623	
2017-03	16.91	16384	
2017-06	16.97	30345	
2017-09	13.56	25304	
2017-12	11.97	20748	
2018-03	12.49	18750	
2018-06	12.38	16615	
2018-12	9.34	28345	
2019-03	12.51	23005	
2019-06	12.31	20138	
2019-09	12.48	21291	
2019-12	11.27	20861	
2020-03	14.38	25048	
2020-06	15.57	21761	
2020-09	27.92	29538	
2020-12	38.02	47091	
2021-03	28.48	56420	
2021-06	39.26	33862	
2021-09	65.83	45725	
2021-12	90.07	39437	
2022-03	88.02	54396	
2022-06	86.73	50433	
2022-09	66.64	64393	
2022-12	56.97	68226	
2023-03	57.39	69472	
2023-06	38.8	64490	
2023-09	25.21	139780	
2023-12	19	155919	
2024-03	18.74	185286	
2024-06	13.3	182349	
2024-09	10.51	174649	
