month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-02	11.9	0.43	-0.16	-48.09	-0.1	-42.8	
2019-03	12.51	0.45	-0.11	-16.5	-0.06	-10.97	
2019-04	12.74	0.46	-0.08	4.55	-0.02	9.91	
2019-05	11.54	0.42	-0.16	-16.38	-0.11	-8.66	
2019-06	12.31	0.45	-0.09	18.09	-0.04	26.46	
2019-07	11.88	0.43	-0.11	5.16	-0.07	18.98	
2019-08	10.84	0.39	-0.18	-44.68	-0.15	-34.21	
2019-09	12.48	0.46	-0.04	0.19	0	15.67	
2019-10	11.32	0.41	-0.12	-20.39	-0.11	-3.27	
2019-11	11.18	0.41	-0.12	-47.15	-0.09	-36.35	
2019-12	11.27	0.41	-0.11	-53.89	-0.09	-46.23	
2020-01	12.67	0.46	0.01	7.2	0.02	8.65	
2020-02	16.79	0.61	0.34	70.09	0.36	73.53	
2020-03	14.38	0.52	0.15	74.43	0.16	70.66	
2020-04	13.88	0.5	0.11	73.68	0.11	67.6	
2020-05	14.94	0.54	0.2	83.08	0.2	78.72	
2020-06	15.57	0.56	0.25	83.97	0.24	81.7	
2020-07	21.38	0.78	0.7	95.61	0.7	95.61	
2020-08	21.83	0.79	0.72	89.96	0.72	90.52	
2020-09	27.92	1.01	1.17	98.62	1.15	98.33	
2020-10	38.65	1.4	1.94	97.82	1.92	97.88	
2020-11	33.69	1.22	1.51	85.63	1.49	85.89	
2020-12	38.02	1.38	1.78	87.46	1.76	87.66	
2021-01	39.62	1.44	1.83	89.37	1.82	89.02	
2021-02	36.8	1.34	1.58	77.38	1.58	77.92	
2021-03	28.48	1.03	0.97	34.32	0.94	34.63	
2021-04	28.62	1.04	0.95	18.32	0.93	18.45	
2021-05	28.25	1.02	0.9	-2.48	0.85	-2.28	
2021-06	39.26	1.43	1.58	43.28	1.55	43.28	
2021-07	51.76	1.88	2.3	74.11	2.3	74.39	
2021-08	62.97	2.29	2.88	92.41	2.82	91.96	
2021-09	65.83	2.4	2.91	90.71	2.87	90.4	
2021-10	74.76	2.72	3.27	93.3	3.25	93.25	
2021-11	92.46	3.37	4.03	95.78	4.03	95.7	
2021-12	90.07	3.28	3.69	91.54	3.69	91.58	
2022-01	88.69	3.23	3.43	79.61	3.42	79.84	
2022-02	83.46	3.04	3.01	69.14	3	68.97	
2022-03	88.02	3.2	3.07	72.86	3.05	70.34	
2022-04	77.15	2.81	2.45	34.73	2.43	29.42	
2022-05	89.26	3.25	2.86	55.26	2.82	50.09	
2022-06	86.73	3.69	2.62	57.53	3.19	79.42	
2022-07	74.41	3.8	2.02	-0.04	3.13	88.95	
2022-08	71.89	3.67	1.84	-23.99	2.86	82.14	
2022-09	66.64	3.4	1.58	-44.09	2.47	53.53	
2022-10	63.7	3.25	1.41	-57.81	2.22	20.03	
2022-11	62.38	3.19	1.32	-63.72	2.07	13.43	
2022-12	56.97	2.91	1.08	-82.83	1.75	-25.85	
2023-01	64.34	3.29	1.3	-59.37	2.02	-10.04	
2023-02	60.69	3.1	1.13	-68.84	1.79	-24.73	
2023-03	57.39	2.93	0.99	-84.67	1.57	-45.88	
2023-04	52.5	2.85	0.79	-90.65	1.46	-59.02	
2023-05	37.85	2.72	0.28	-95.09	1.31	-74.6	
2023-06	38.8	2.79	0.3	-89.82	1.31	-73.79	
2023-07	34.96	2.51	0.17	-93.92	1.04	-85.2	
2023-08	29.24	2.1	-0.03	-98.91	0.69	-98.52	
2023-09	25.21	1.81	-0.17	-98.48	0.45	-98.48	
2023-10	23.36	1.68	-0.23	-97.69	0.33	-97.79	
2023-11	22.45	1.61	-0.26	-93.91	0.27	-94.07	
2023-12	19	1.37	-0.37	-97.45	0.07	-97.49	
2024-01	19.79	1.42	-0.35	-84.7	0.1	-84.9	
2024-02	17.67	1.27	-0.42	-94.64	-0.02	-94.45	
2024-03	18.74	1.35	-0.38	-84.78	0.04	-84.78	
2024-04	15.73	1.13	-0.48	-98.53	-0.14	-98.48	
2024-05	14.69	1.06	-0.52	-93.44	-0.19	-93.35	
2024-06	13.3	0.99	-0.56	-95.58	-0.24	-94.31	
2024-07	10.42	0.77	-0.66	-96.93	-0.42	-97.21	
2024-08	10.19	0.76	-0.66	-92.05	-0.42	-92.13	
2024-09	10.51	0.78	-0.65	-86.61	-0.41	-86.32	
2024-10	15.41	1.15	-0.49	-44.05	-0.14	-43.01	
2024-11	17.43	1.3	-0.42	-8.89	-0.02	-7.06	
2024-12	15.29	1.14	-0.49	-6.82	-0.15	-3.33	
2025-01	13.07	0.97	-0.57	-32.56	-0.28	-29.52	
