month	ct_avg_Tdx收盘价	股东人数
2006-09	3.34	426386	
2006-12	4.02	378972	
2007-03	5.09	345923	
2007-06	5.2	319996	
2007-09	6.01	298456	
2007-12	6.54	279067	
2008-03	5.23	275095	
2008-06	4.35	270313	
2008-09	3.49	268381	
2008-12	3.16	269363	
2009-03	3.43	268882	
2009-06	4.15	265695	
2009-09	3.94	258310	
2009-12	4.19	251906	
2010-03	4.19	249716	
2010-06	3.61	247840	
2010-09	3.32	246850	
2010-12	3.27	243139	
2011-03	3.3	237908	
2011-06	3.19	234646	
2011-09	2.92	233489	
2011-12	2.91	232452	
2012-03	3	230477	
2012-06	2.91	229945	
2012-09	2.68	228743	
2012-12	2.85	232452	
2013-03	2.95	225016	
2013-06	2.77	224163	
2013-09	2.77	223043	
2013-12	2.73	221644	
2014-03	2.5	220632	
2014-06	2.73	219500	
2014-09	2.7	217614	
2014-12	3.59	215685	
2015-03	4.18	213067	
2015-06	4.8	204379	
2015-09	3.9	203342	
2015-12	4.08	202713	
2016-03	3.37	202578	
2016-06	3.3	202075	
2016-09	3.4	201095	
2016-12	3.49	200270	
2017-03	3.65	198971	
2017-06	3.65	198465	
2017-09	4.17	195765	
2017-12	3.92	194049	
2018-03	4.13	190125	
2018-06	3.72	189470	
2018-09	3.57	188491	
2018-12	3.6	188031	
2019-03	3.81	187133	
2019-06	3.74	186432	
2019-09	3.61	185567	
2019-12	3.65	185153	
2020-03	3.55	184154	
2020-06	3.48	183793	
2020-09	3.21	181493	
2020-12	3.21	180428	
2021-03	3.28	178932	
2021-06	3.13	177599	
2021-09	3.07	176200	
2021-12	3.06	175194	
2022-03	3.15	174532	
2022-06	3.23	173930	
2022-09	3.07	172499	
2022-12	3.14	171836	
2023-03	3.37	170901	
2023-06	3.95	170290	
2023-09	3.73	169134	
2023-12	3.99	168473	
2024-03	4.43	167673	
2024-06	4.48	166448	
2024-09	4.76	165382	
