month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-10	4.69	0.62	
2022-11	4.7	0.6	
2022-12	5.42	0.82	
2023-01	6.4	1.11	
2023-02	7.03	1.28	
2023-03	6.95	1.21	
2023-04	6.88	1.15	
2023-05	6.58	1.02	
2023-06	6.36	0.92	
2023-07	6.35	0.89	
2023-08	6.8	0.99	
2023-09	7.05	1.03	
2023-10	6.45	0.83	
2023-11	6.3	0.76	
2023-12	5.52	0.53	
2024-01	5.07	0.39	
2024-02	5.72	0.55	
2024-03	6.4	0.71	
2024-04	6.55	0.73	
2024-05	6.35	0.65	
2024-06	5.74	0.48	
2024-07	5.47	0.39	
2024-08	4.86	0.22	
2024-09	4.59	0.15	
2024-10	5.45	0.35	
2024-11	5.34	0.31	
2024-12	5.47	0.33	
2025-01	5.11	0.23	
