month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2022-10	41.67	4.69	0.36	-79.07	0.62	-78.4	
2022-11	41.75	4.7	0.36	-83.89	0.6	-82.47	
2022-12	48.15	5.42	0.55	-36.32	0.82	-32.1	
2023-01	56.85	6.4	0.82	20.81	1.11	24.61	
2023-02	62.43	7.03	0.97	59.33	1.28	65.76	
2023-03	61.74	6.95	0.93	73.37	1.21	78.69	
2023-04	61.09	6.88	0.89	78.43	1.15	80.17	
2023-05	58.43	6.58	0.79	62.19	1.02	63.12	
2023-06	56.01	6.36	0.7	47.05	0.92	48.88	
2023-07	55.65	6.35	0.68	32.06	0.89	35.84	
2023-08	59.61	6.8	0.78	59.39	0.99	65.3	
2023-09	61.82	7.05	0.83	69.28	1.03	73.12	
2023-10	56.52	6.45	0.67	27.89	0.83	32.3	
2023-11	55.22	6.3	0.62	-4.18	0.76	1.62	
2023-12	48.4	5.52	0.42	-45.88	0.53	-40.05	
2024-01	44.48	5.07	0.29	-72.4	0.39	-70.33	
2024-02	50.16	5.72	0.45	-66.58	0.55	-63.71	
2024-03	56.1	6.4	0.61	-26.15	0.71	-25.38	
2024-04	57.41	6.55	0.64	8.35	0.73	9.55	
2024-05	55.65	6.35	0.58	16.34	0.65	18.26	
2024-06	49.67	5.74	0.4	-32	0.48	-28.48	
2024-07	47.05	5.47	0.32	-60.13	0.39	-56.72	
2024-08	41.8	4.86	0.17	-83.04	0.22	-80.19	
2024-09	39.47	4.59	0.1	-87.83	0.15	-87.36	
2024-10	46.85	5.45	0.29	-62.2	0.35	-60.76	
2024-11	45.87	5.34	0.25	-56.97	0.31	-55.48	
2024-12	46.98	5.47	0.27	-37.66	0.33	-36.08	
2025-01	43.89	5.11	0.18	-63.05	0.23	-62.45	
