month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-11	5.26	3.07	-0.61	-74.15	-0.35	-74.19	
2004-12	5.38	3.13	-0.6	-74.43	-0.34	-74.49	
2005-01	4.74	2.76	-0.65	-92.99	-0.42	-93.13	
2005-02	4.34	2.53	-0.67	-94.85	-0.47	-95.19	
2005-03	4.28	2.49	-0.68	-94.18	-0.48	-94.14	
2005-04	3.74	2.18	-0.71	-97.83	-0.54	-97.87	
2005-05	2.78	1.62	-0.79	-97.66	-0.66	-97.69	
2005-06	2.76	1.61	-0.79	-94.24	-0.66	-94.2	
2005-07	2.1	1.22	-0.84	-98.04	-0.74	-98.04	
2005-08	2.69	1.57	-0.79	-77.52	-0.67	-77.13	
2005-09	3.51	2.04	-0.72	-43.83	-0.57	-42.94	
2005-10	3.44	2.07	-0.72	-36.31	-0.57	-28.07	
2005-11	3.83	2.23	-0.69	-5.32	-0.53	-1.91	
2005-12	3.28	1.91	-0.74	-21.43	-0.6	-19.16	
2006-01	3.45	2.01	-0.72	-6.58	-0.58	-3.68	
2006-02	4.12	2.4	-0.67	26.4	-0.5	27.57	
2006-03	3.95	2.3	-0.68	38.39	-0.52	42.31	
2006-04	4.35	2.53	-0.64	57.28	-0.48	60.94	
2006-05	5.09	2.96	-0.58	77.63	-0.39	80.36	
2006-06	5.6	3.26	-0.54	86.36	-0.33	87.66	
2006-07	6.15	3.59	-0.49	87.4	-0.27	87.46	
2006-08	5.25	3.06	-0.57	70.69	-0.38	70.46	
2006-09	5.64	3.28	-0.53	80.99	-0.33	78.74	
2006-10	6.35	3.73	-0.47	92.93	-0.25	92.96	
2006-11	6.18	3.59	-0.49	87.95	-0.28	84.9	
2006-12	6.94	4.1	-0.42	97.1	-0.18	93.62	
2007-01	9.6	7.38	-0.2	97.77	0.46	99.64	
2007-02	12.08	9.4	0.01	97.07	0.83	97.26	
2007-03	13.69	10.64	0.14	96.52	1.03	95.98	
2007-04	14.41	11.09	0.19	94.55	1.08	92.69	
2007-05	17.99	13.82	0.48	98.76	1.54	98.91	
2007-06	14.04	10.79	0.15	76.7	0.95	76.66	
2007-07	13.44	10.28	0.1	59.82	0.83	57.83	
2007-08	17.01	13.07	0.38	84.86	1.28	84.08	
2007-09	23.64	18.17	0.89	96.03	2.07	95.85	
2007-10	23.49	18.06	0.86	90.03	1.97	90.18	
2007-11	21.71	16.68	0.71	77.48	1.68	77.48	
2007-12	21.28	16.35	0.66	72.63	1.57	72.68	
2008-01	26.27	20.19	1.03	89.65	2.08	89.69	
2008-02	23.67	18.19	0.82	80.3	1.71	80.3	
2008-03	22.35	17.18	0.7	63.9	1.51	63.82	
2008-04	14.61	11.23	0.11	1.02	0.62	0.98	
2008-05	15.78	12.22	0.21	-17.39	0.74	-17.41	
2008-06	16.12	11.68	0.24	-25.11	0.65	-34.11	
2008-07	17.76	11.75	0.37	-20.89	0.64	-42.43	
2008-08	16	12.34	0.25	-33.04	0.7	-32.1	
2008-09	13.52	10.42	0.06	-60.32	0.43	-71.99	
2008-10	14.84	11.51	0.17	-56.95	0.57	-60.13	
2008-11	13.89	10.71	0.1	-70.27	0.45	-71.79	
2008-12	16.22	12.52	0.28	-40.29	0.69	-30.09	
2009-01	18.1	13.96	0.43	-6.55	0.86	3.63	
2009-02	21.59	16.97	0.7	29.88	1.23	44.91	
2009-03	25.28	19.5	0.99	56.29	1.52	65.46	
2009-04	28.7	22.13	1.24	69.2	1.81	81.42	
2009-05	29.64	22.86	1.3	78.92	1.85	88.89	
2009-06	28.79	22.21	1.22	78.17	1.72	81.17	
2009-07	32.54	25.1	1.49	93.87	2.01	93.83	
2009-08	29.49	22.75	1.24	73.94	1.68	73.77	
2009-09	31.54	24.33	1.37	77.23	1.81	77.23	
2009-10	35.22	27.17	1.61	95.31	2.07	95.2	
2009-11	36.27	27.98	1.64	96.05	2.09	96.05	
2009-12	34.19	26.3	1.46	76.58	1.85	76.09	
2010-01	35.61	27.84	1.53	83.4	1.96	85.18	
2010-02	35.6	27.47	1.5	82.27	1.86	80.65	
2010-03	35.94	27.71	1.49	84.78	1.83	81.83	
2010-04	40.1	31.03	1.74	93.75	2.1	92.81	
2010-05	33.24	25.84	1.25	48.62	1.54	49.33	
2010-06	32.46	25.24	1.17	13.3	1.44	14.1	
2010-07	33.17	25.78	1.2	-6.87	1.46	-7.79	
2010-08	35.61	27.69	1.34	26.58	1.59	29.79	
2010-09	36.4	28.3	1.36	48.26	1.6	51.6	
2010-10	44.55	34.63	1.84	77.29	2.11	75.95	
2010-11	52.61	41	2.28	93.11	2.59	93.42	
2010-12	52.57	40.84	2.21	92.82	2.48	92.27	
2011-01	53.71	41.67	2.21	88.79	2.46	88.21	
2011-02	54.22	42.16	2.18	88.15	2.41	87.68	
2011-03	43.49	45.88	1.51	63.28	2.6	94.84	
2011-04	27.43	42.76	0.58	-11.31	2.27	77.82	
2011-05	23.38	36.36	0.34	-38.39	1.73	33.76	
2011-06	23.44	36.51	0.34	-47.75	1.69	11.27	
2011-07	24.36	37.96	0.39	-47.66	1.74	9.4	
2011-08	22.49	35.08	0.28	-71.67	1.48	-26.71	
2011-09	20.4	31.75	0.16	-89.29	1.21	-52.68	
2011-10	16.91	26.35	-0.04	-95.93	0.81	-71.09	
2011-11	15.85	24.69	-0.11	-96.61	0.67	-81.9	
2011-12	13.55	21.11	-0.24	-97.08	0.41	-91.11	
2012-01	14.83	23.11	-0.17	-81.96	0.53	-77.26	
2012-02	15.94	24.83	-0.11	-68.88	0.62	-65.53	
2012-03	15.2	23.68	-0.16	-70.94	0.52	-69.68	
2012-04	14.64	22.81	-0.19	-79.15	0.45	-78.73	
2012-05	14.92	23.23	-0.18	-70.02	0.46	-70.25	
2012-06	14.43	22.49	-0.21	-79.15	0.4	-79.11	
2012-07	13.06	20.6	-0.29	-94.6	0.27	-93.83	
2012-08	12.15	19.28	-0.34	-95.84	0.17	-95.77	
2012-09	10.56	16.76	-0.43	-96.03	0.01	-95.89	
2012-10	10.74	17.04	-0.42	-88.05	0.02	-88.05	
2012-11	10.41	16.53	-0.44	-94.32	-0.02	-94.32	
2012-12	11.03	17.51	-0.41	-75.21	0.03	-75.09	
2013-01	12.07	19.16	-0.35	-40.8	0.12	-40.22	
2013-02	12.72	20.19	-0.32	-16.67	0.17	-14.23	
2013-03	11.39	18.08	-0.39	-37.29	0.04	-36.27	
2013-04	10.45	16.59	-0.44	-64.83	-0.06	-64.88	
2013-05	10.43	16.56	-0.45	-67.82	-0.06	-67.74	
2013-06	9.13	14.64	-0.52	-78.89	-0.18	-78.73	
2013-07	7.69	12.37	-0.59	-90.76	-0.31	-90.49	
2013-08	7.92	12.73	-0.58	-87.09	-0.29	-86.97	
2013-09	8.51	13.68	-0.55	-72.13	-0.25	-71.8	
2013-10	8.2	13.19	-0.57	-79.56	-0.28	-79.27	
2013-11	7.85	12.63	-0.59	-86.31	-0.31	-86.27	
2013-12	7.77	12.49	-0.6	-85.51	-0.32	-85.47	
2014-01	7.03	11.3	-0.63	-94.26	-0.39	-94.3	
2014-02	7.04	11.32	-0.63	-88.62	-0.39	-88.78	
2014-03	6.74	10.84	-0.65	-95.79	-0.42	-95.71	
2014-04	6.81	10.95	-0.65	-87.29	-0.42	-87.33	
2014-05	6.88	11.06	-0.64	-78.44	-0.42	-78.53	
2014-06	6.78	10.89	-0.65	-84.78	-0.43	-84.87	
2014-07	7.44	12.13	-0.62	-38.66	-0.37	-34.36	
2014-08	7.96	13	-0.59	11.65	-0.32	13.99	
2014-09	8.42	13.74	-0.57	35.5	-0.29	37.97	
2014-10	8.49	13.85	-0.57	41.22	-0.29	43.95	
2014-11	9.71	15.85	-0.5	65.58	-0.19	68.53	
2014-12	13.07	21.33	-0.33	88.2	0.08	89.56	
2015-01	13.35	21.79	-0.32	83.93	0.09	84.2	
2015-02	12.07	19.69	-0.39	75.65	-0.02	76.25	
2015-03	14.43	23.56	-0.27	93.34	0.16	93.43	
2015-04	15.13	24.7	-0.24	94.73	0.21	94.73	
2015-05	14.49	23.65	-0.28	81.3	0.15	81.34	
2015-06	16.01	26.17	-0.2	91.71	0.26	91.84	
2015-07	12.35	19.57	-0.38	46.65	-0.06	37.62	
2015-08	11.79	19.3	-0.41	13.99	-0.08	6.25	
2015-09	9.92	20.53	-0.5	-6.88	-0.03	3.17	
2015-10	4.45	21.84	-0.78	-49.37	0.03	14.71	
2015-11	4.6	22.6	-0.77	-59.14	0.06	33.88	
2015-12	4.37	21.46	-0.78	-79.39	0	14.95	
2016-01	3.44	16.92	-0.82	-93.44	-0.21	-45.49	
2016-02	3.11	15.28	-0.84	-90.48	-0.28	-68.45	
2016-03	3.35	16.46	-0.82	-81.37	-0.23	-70.61	
2016-04	3.6	17.68	-0.81	-70.54	-0.17	-60.71	
2016-05	3.23	15.89	-0.83	-86.39	-0.25	-79.46	
2016-06	3.09	15.18	-0.83	-93.48	-0.29	-90.22	
2016-07	3.16	15.5	-0.83	-79.25	-0.27	-79.34	
2016-08	3.19	15.67	-0.82	-73.76	-0.26	-74.18	
2016-09	3.24	15.9	-0.82	-59.33	-0.25	-59.69	
2016-10	3.27	16.08	-0.82	-41.24	-0.25	-41.29	
2016-11	3.43	16.93	-0.81	-7.86	-0.21	-5.24	
2016-12	3.41	17.13	-0.81	5.61	-0.2	13.64	
2017-01	3.35	16.47	-0.81	4.32	-0.24	5.75	
