month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-12	10.81	-0.12	
2006-01	13.03	0.06	
2006-02	13.62	0.1	
2006-03	14.06	0.13	
2006-04	16.55	0.33	
2006-05	21.28	0.69	
2006-06	20.48	0.61	
2006-07	19.26	0.5	
2006-08	17.9	0.39	
2006-09	18.16	0.4	
2006-10	18.86	0.45	
2006-11	20.47	0.56	
2006-12	23.84	0.8	
2007-01	28.7	1.13	
2007-02	28.18	1.07	
2007-03	27.61	1	
2007-04	32.18	1.3	
2007-05	39.13	1.74	
2007-06	44.73	2.06	
2007-07	38.85	1.6	
2007-08	43.23	1.83	
2007-09	52.02	2.32	
2007-10	63.85	2.94	
2007-11	61.98	2.72	
2007-12	67.35	2.91	
2008-01	87.56	3.87	
2008-02	91.41	3.87	
2008-03	85.65	3.39	
2008-04	89.02	3.39	
2008-05	93.36	3.43	
2008-06	83.69	2.84	
2008-12	67.26	2.02	
2009-01	40.75	0.81	
2009-02	51.18	1.24	
2009-03	53.76	1.32	
2009-04	57.52	1.44	
2009-05	51.34	1.15	
2009-06	53.21	1.19	
2009-07	60.06	1.43	
2009-08	54.58	1.18	
2009-09	53.67	1.11	
2009-10	50.88	0.98	
2009-11	56.16	1.15	
2009-12	57.98	1.18	
2010-01	58.95	1.19	
2010-02	54.25	0.98	
2010-03	52.49	0.9	
2010-04	48.72	0.74	
2010-05	42.75	0.51	
2010-06	41.68	0.46	
2010-07	39.84	0.38	
2010-08	50.96	0.75	
2010-09	60.4	1.04	
2010-10	67.52	1.24	
2010-11	66.48	1.17	
2010-12	62.71	1.01	
2011-01	59.04	0.87	
2011-02	58.46	0.82	
2011-03	54.4	0.68	
2011-04	55.37	0.69	
2011-05	54.77	0.65	
2011-06	56.41	0.68	
2011-07	58.14	0.7	
2011-08	53.57	0.55	
2011-09	48.43	0.39	
2011-10	42.36	0.21	
2011-11	41.58	0.17	
2011-12	35.38	-0.01	
2012-01	33.25	-0.07	
2012-02	35.93	0	
2012-03	37.14	0.02	
2012-04	33.58	-0.08	
2012-05	33.07	-0.1	
2012-06	31.41	-0.15	
2012-07	34.24	-0.08	
2012-08	33.43	-0.11	
2012-09	30.47	-0.19	
2012-10	28.3	-0.26	
2012-11	24.16	-0.37	
2012-12	25.12	-0.34	
2013-01	26.76	-0.3	
2013-02	27.86	-0.28	
2013-03	28.19	-0.27	
2013-04	27.19	-0.3	
2013-05	23.08	-0.41	
2013-06	19.92	-0.49	
2013-07	17.34	-0.56	
2013-08	17.3	-0.56	
2013-09	18.74	-0.53	
2013-10	17.52	-0.56	
2013-11	16.87	-0.58	
2013-12	17.04	-0.57	
2014-01	15.38	-0.61	
2014-02	15.43	-0.61	
2014-03	15.11	-0.62	
2014-04	15.05	-0.62	
2014-05	15.1	-0.62	
2014-06	15.07	-0.62	
2014-07	15.35	-0.62	
2014-08	17.99	-0.55	
2014-09	18.02	-0.55	
2014-10	18.71	-0.54	
2014-11	20.16	-0.5	
2014-12	22.52	-0.44	
2015-01	23.35	-0.42	
2015-02	26.33	-0.35	
2015-03	28.07	-0.31	
2015-04	29.13	-0.29	
2015-05	28.02	-0.31	
2015-06	31.85	-0.22	
2015-07	21.27	-0.48	
2015-08	20.92	-0.49	
2015-09	17.92	-0.56	
2015-10	18.75	-0.54	
2015-11	23.87	-0.42	
2015-12	24.07	-0.41	
2016-01	19.4	-0.52	
2016-02	18.14	-0.55	
2016-03	17.94	-0.55	
2016-04	18.66	-0.53	
2016-05	18.07	-0.55	
2016-06	19.92	-0.49	
2016-07	21.21	-0.46	
2016-08	20.08	-0.48	
2016-09	19.38	-0.49	
2016-10	19.33	-0.48	
2016-11	20.15	-0.45	
2016-12	19.62	-0.46	
2017-01	18.94	-0.46	
2017-02	18.67	-0.46	
2017-03	18.62	-0.45	
2017-04	17.44	-0.48	
2017-05	14.71	-0.56	
2017-06	12.52	-0.62	
2017-07	10.64	-0.67	
2017-08	11.45	-0.64	
2017-09	15.65	-0.5	
2017-10	16.51	-0.47	
2017-11	14.36	-0.53	
2017-12	13.21	-0.56	
2018-01	15	-0.5	
2018-02	12.05	-0.59	
2018-03	13.02	-0.55	
2018-04	13.12	-0.54	
2018-05	12.71	-0.55	
2018-06	11.52	-0.59	
2018-07	9.8	-0.64	
2018-08	7.81	-0.71	
2018-09	8.91	-0.67	
2018-10	7.73	-0.71	
2018-11	8.11	-0.69	
2018-12	8	-0.69	
2019-01	6.41	-0.74	
2019-02	6.67	-0.73	
2019-03	7.33	-0.69	
2019-04	7.28	-0.69	
2019-05	7.25	-0.68	
2019-06	6.67	-0.7	
2019-07	6.48	-0.7	
2019-08	6.28	-0.7	
2019-09	7.34	-0.65	
2019-10	8.59	-0.58	
2019-11	8.8	-0.56	
2019-12	8.16	-0.58	
2020-01	8.75	-0.54	
2020-02	8.76	-0.53	
2020-03	9.58	-0.48	
2020-04	9.52	-0.47	
2021-08	38.66	1.14	
2021-09	35.56	0.97	
2021-10	30.22	0.68	
2021-11	27.48	0.53	
2021-12	31.29	0.75	
2022-01	30.71	0.71	
2022-02	32.05	0.79	
2022-03	31.69	0.77	
2022-04	29.3	0.64	
2022-05	29.62	0.66	
2022-06	30.59	0.71	
2022-07	30.69	0.71	
2022-08	28.42	0.58	
2022-09	25.98	0.44	
2022-10	23.13	0.29	
2022-11	24.93	0.39	
2022-12	24.09	0.34	
2023-01	23.89	0.33	
2023-02	25.22	0.4	
2023-03	23.28	0.29	
2023-04	21.71	0.2	
2023-05	19.96	0.1	
2023-06	19.26	0.06	
2023-07	19.37	0.06	
2023-08	18.66	0.02	
2023-09	17.68	-0.03	
2023-10	16.8	-0.08	
2023-11	16.57	-0.09	
2023-12	15.54	-0.15	
2024-01	15.12	-0.17	
2024-02	15	-0.18	
2024-03	16.6	-0.09	
2024-04	16.67	-0.09	
2024-05	17.77	-0.03	
2024-06	17.15	-0.06	
2024-07	16.08	-0.12	
2024-08	14.24	-0.21	
2024-09	15.23	-0.15	
2024-10	17.61	-0.01	
2024-11	18.76	0.06	
2024-12	17	-0.04	
2025-01	16.37	-0.06	
2025-02	16.58	-0.05	
