month	ct_avg_Tdx收盘价	人均持股
2004-09	20.7	1629	
2004-12	23.54	1737	
2005-03	26.79	1342	
2005-06	9.1	2689	
2005-09	13.11	2655	
2005-12	12.77	5132	
2006-03	14.07	5548	
2006-06	20.72	8127	
2006-09	23.83	11826	
2006-12	26.28	17381	
2007-03	46.09	22861	
2007-06	64.12	14176	
2007-09	61.67	9095	
2007-12	52.84	11723	
2008-03	52.12	12457	
2008-06	23.03	15440	
2008-09	23.78	18453	
2008-12	29.25	28603	
2009-03	30.29	9792	
2009-06	22.41	10261	
2009-09	22.65	14010	
2009-12	26.43	8208	
2010-03	29.84	6971	
2010-06	29.45	9899	
2010-09	24.31	5892	
2010-12	25.26	6474	
2011-03	23.68	5777	
2011-06	13.72	4591	
2011-09	14.08	5410	
2011-12	13.57	5927	
2012-03	14.1	6566	
2012-06	11.53	6606	
2012-09	13.28	7217	
2012-12	13.18	7423	
2013-03	13.95	7586	
2013-06	16.67	8832	
2013-09	15.85	7607	
2013-12	14.28	7736	
2014-03	16	8196	
2014-06	9.57	10935	
2014-09	11.61	9646	
2014-12	12.8	10136	
2015-03	15.43	9161	
2015-06	22.75	10111	
2015-09	11.71	10815	
2015-12	15.95	9988	
2016-03	12.23	9819	
2016-06	10.64	11729	
2016-09	11.15	12410	
2016-12	12.65	14841	
2017-02	14	18443	
2017-03	15.9	20786	
2017-06	16.49	23996	
2017-09	15.68	24359	
2017-12	16.09	28037	
2018-03	16.6	28915	
2018-06	16.9	31977	
2018-09	13.95	24431	
2018-12	10.35	21464.67	
2019-01	10.56	20918	
2019-02	11.16	22083	
2019-03	12.83	17011.67	
2019-04	12.79	16217.67	
2019-05	10.54	16513	
2019-06	10.07	16915.75	
2019-07	10.33	16470.33	
2019-08	10.13	16692	
2019-09	11.26	17311	
2019-10	11.62	18030	
2019-11	13.24	21777.33	
2019-12	13.78	22629.67	
2020-01	14.87	22981	
2020-02	15.45	19094.67	
2020-03	17.76	13681	
2020-04	19.15	11626.5	
2020-06	18.82	11585	
2020-09	24.64	10899	
2020-12	21.32	9823	
2021-03	27.33	14779	
2021-06	28.15	16312	
2021-09	38.48	19639	
2021-12	52.41	20058	
2022-03	38.99	21326	
2022-06	36.17	20731	
2022-09	40.49	26757	
2022-12	38.24	26270	
2023-03	44.93	30033	
2023-06	46.39	30073	
2023-09	50.22	35639	
2023-12	49.76	35639	
2024-03	59.51	33041	
2024-06	71.14	26464	
2024-09	67.82	27547	
