month	ct_avg_Tdx收盘价	股东人数
2004-09	20.7	8227	
2004-12	23.54	7714	
2005-03	26.79	9984	
2005-06	9.1	9965	
2005-09	13.11	10094	
2005-12	12.77	6789	
2006-03	14.07	6280	
2006-06	20.72	4287	
2006-09	23.83	2946	
2006-12	26.28	3012	
2007-03	46.09	2290	
2007-06	64.12	3693	
2007-09	61.67	8715	
2007-12	52.84	8282	
2008-03	52.12	7794	
2008-06	23.03	10537	
2008-09	23.78	8817	
2008-12	29.25	6483	
2009-03	30.29	18938	
2009-06	22.41	28948	
2009-09	22.65	21200	
2009-12	26.43	36193	
2010-03	29.84	42616	
2010-06	29.45	30009	
2010-09	24.31	50419	
2010-12	25.26	51272	
2011-03	23.68	57457	
2011-06	13.72	72594	
2011-09	14.08	61599	
2011-12	13.57	56208	
2012-03	14.1	50741	
2012-06	11.53	50333	
2012-09	13.28	46069	
2012-12	13.18	44789	
2013-03	13.95	43832	
2013-06	16.67	37642	
2013-09	15.85	43705	
2013-12	14.28	42970	
2014-03	16	40556	
2014-06	9.57	42657	
2014-09	11.61	48359	
2014-12	12.8	46433	
2015-03	15.43	51438	
2015-06	22.75	46936	
2015-09	11.71	43882	
2015-12	15.95	47637	
2016-03	12.23	48509	
2016-06	10.64	48969	
2016-09	11.15	46281	
2016-12	12.65	38905	
2017-02	14	31398	
2017-03	15.9	27859	
2017-06	16.49	24150	
2017-09	15.68	23790	
2017-12	16.09	20664	
2018-03	16.6	20037	
2018-06	16.9	18144	
2018-09	13.95	23748	
2018-12	10.35	27031.67	
2019-01	10.56	27736	
2019-02	11.16	26273	
2019-03	12.83	34590.67	
2019-04	12.79	35789	
2019-05	10.54	35135.33	
2019-06	10.07	34402.75	
2019-07	10.33	35698	
2019-08	10.13	35195.67	
2019-09	11.26	33926	
2019-10	11.62	32639	
2019-11	13.24	26986	
2019-12	13.78	25953	
2020-01	14.87	25554	
2020-02	15.45	31195.67	
2020-03	17.76	43093	
2020-04	19.15	50581	
2020-06	18.82	50778	
2020-09	24.64	53973	
2020-12	21.32	60053	
2021-03	27.33	39914	
2021-06	28.15	36201	
2021-09	38.48	30068	
2021-12	52.41	29576	
2022-03	38.99	27817	
2022-06	36.17	28633	
2022-09	40.49	22185	
2022-12	38.24	22743	
2023-03	44.93	19901	
2023-06	46.39	19884	
2023-09	50.22	16864	
2023-12	49.76	16901	
2024-03	59.51	18230	
2024-06	71.14	22772	
2024-09	67.82	21877	
