month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2012-11	13.24	-0.49	
2012-12	13.18	-0.49	
2013-01	14.65	-0.43	
2013-02	14.56	-0.43	
2013-03	13.95	-0.45	
2013-04	15	-0.41	
2013-05	18.27	-0.28	
2013-06	16.67	-0.34	
2013-07	15.88	-0.37	
2013-08	15.47	-0.38	
2013-09	15.85	-0.37	
2013-10	15.31	-0.39	
2013-11	14.05	-0.44	
2013-12	14.28	-0.44	
2014-01	16.31	-0.36	
2014-02	17.2	-0.32	
2014-03	16	-0.37	
2014-04	14.88	-0.42	
2014-05	11.7	-0.54	
2014-06	9.57	-0.62	
2014-07	10.1	-0.6	
2014-08	10.86	-0.57	
2014-09	11.61	-0.54	
2014-10	11.86	-0.53	
2014-11	11.75	-0.53	
2014-12	12.8	-0.49	
2015-01	13.82	-0.44	
2015-02	14.05	-0.43	
2015-03	15.43	-0.37	
2015-04	19.21	-0.22	
2015-05	19.65	-0.19	
2015-06	22.75	-0.06	
2015-07	16.38	-0.31	
2015-08	15.47	-0.34	
2015-09	11.71	-0.49	
2015-10	14.21	-0.37	
2015-11	15.53	-0.3	
2015-12	15.95	-0.26	
2016-01	13.3	-0.37	
2016-02	12.52	-0.39	
2016-03	12.23	-0.4	
2016-04	12.97	-0.35	
2016-05	10.3	-0.47	
2016-06	10.64	-0.44	
2016-07	11.1	-0.4	
2016-08	11.04	-0.39	
2016-09	11.15	-0.38	
2016-10	11.27	-0.37	
2016-11	11.71	-0.34	
2016-12	12.65	-0.28	
2017-01	13.44	-0.23	
2017-02	14	-0.2	
2017-03	15.9	-0.09	
2017-04	16.47	-0.05	
2017-05	16.31	-0.05	
2017-06	16.49	-0.03	
2017-07	15.9	-0.05	
2017-08	14.89	-0.11	
2017-09	15.68	-0.06	
2017-10	18.03	0.08	
2017-11	17.12	0.03	
2017-12	16.09	-0.03	
2018-01	15.38	-0.07	
2018-02	15.69	-0.04	
2018-03	16.6	0.02	
2018-04	16.9	0.05	
2018-05	18.81	0.17	
2018-06	16.9	0.06	
2018-07	16.19	0.02	
2018-08	14.86	-0.05	
2018-09	13.95	-0.1	
2018-10	10.62	-0.31	
2018-11	10.97	-0.28	
2018-12	10.35	-0.31	
2019-01	10.56	-0.29	
2019-02	11.16	-0.24	
2019-03	12.83	-0.12	
2019-04	12.79	-0.12	
2019-05	10.54	-0.27	
2019-06	10.07	-0.29	
2019-07	10.33	-0.27	
2019-08	10.13	-0.28	
2019-09	11.26	-0.19	
2019-10	11.62	-0.17	
2019-11	13.24	-0.05	
2019-12	13.78	-0.01	
2020-01	14.87	0.07	
2020-02	15.45	0.11	
2020-03	17.76	0.27	
2020-04	19.15	0.37	
2020-05	19.32	0.37	
2020-06	18.82	0.33	
2020-07	24.31	0.71	
2020-08	27.01	0.88	
2020-09	24.64	0.7	
2020-10	23.32	0.6	
2020-11	22.12	0.5	
2020-12	21.32	0.44	
2021-01	20.95	0.41	
2021-02	22.76	0.52	
2021-03	27.33	0.81	
2021-04	30.42	0.99	
2021-05	28.66	0.86	
2021-06	28.15	0.81	
2021-07	27.48	0.75	
2021-08	31.32	0.97	
2021-09	38.48	1.39	
2021-10	39.31	1.41	
2021-11	46.14	1.78	
2021-12	52.41	2.09	
2022-01	46.38	1.69	
2022-02	45.18	1.57	
2022-03	38.99	1.19	
2022-04	29.63	0.65	
2022-05	32.6	0.8	
2022-06	36.17	0.97	
2022-07	41.95	1.26	
2022-08	44.96	1.38	
2022-09	40.49	1.11	
2022-10	38.21	0.96	
2022-11	37.91	0.92	
2022-12	38.24	0.91	
2023-01	41.77	1.06	
2023-02	44.66	1.16	
2023-03	44.93	1.14	
2023-04	44.62	1.1	
2023-05	46.07	1.13	
2023-06	46.39	1.11	
2023-07	49.54	1.22	
2023-08	49.89	1.21	
2023-09	50.22	1.19	
2023-10	48.4	1.09	
2023-11	48.6	1.07	
2023-12	49.76	1.09	
2024-01	52.33	1.16	
2024-02	55.11	1.24	
2024-03	59.51	1.37	
2024-04	63.91	1.5	
2024-05	70.83	1.71	
2024-06	71.14	1.66	
2024-07	63.51	1.33	
2024-08	65.37	1.36	
2024-09	67.82	1.39	
2024-10	74.41	1.57	
2024-11	77.56	1.62	
2024-12	73.87	1.44	
2025-01	74.04	1.4	
2025-02	77.32	1.45	
