month	ct_avg_Tdx收盘价	股东人数
2007-09	20.79	194333	
2007-12	18.45	202612	
2008-03	15.2	205547	
2008-06	12.43	196892	
2008-09	9.1	193870	
2008-12	8.94	190523	
2009-03	12.34	157758	
2009-06	16.12	121170	
2009-09	17.15	105520	
2009-12	18.62	111636	
2010-03	16.96	124782	
2010-06	11.21	153111	
2010-09	10.97	153516	
2010-12	10.08	175793	
2011-03	11	156701	
2011-06	8.98	176371	
2011-09	8.25	170488	
2011-12	9.26	148836	
2012-03	9.22	155769	
2012-06	8.55	158156	
2012-09	7.7	157877	
2012-12	8.66	148902	
2013-03	9.47	146962	
2013-06	8.8	140722	
2013-09	8.42	140574	
2013-12	8.23	138598	
2014-03	7.66	137336	
2014-06	7.93	134827	
2014-09	8.52	126488	
2014-12	13.64	133562	
2015-03	14.13	131755	
2015-06	20.61	136948	
2015-09	15.01	101809	
2015-12	17.96	86510	
2016-03	15.79	83999	
2016-06	11.06	86229	
2016-09	10.39	85675	
2016-12	11.14	91283	
2017-03	11.86	85978	
2017-06	10.96	104406	
2017-09	8.07	118453	
2017-12	7.9	115854	
2018-03	8.66	110709	
2018-06	7.94	118213	
2018-09	7.31	119180	
2018-12	6.73	144147	
2019-03	7.84	126164	
2019-06	8.34	118670	
2019-09	8.24	118474	
2019-12	8.54	127428	
2020-03	7.54	140785	
2020-06	7.68	140010	
2020-09	8.37	134442	
2020-12	8.12	139451	
2021-03	9.82	107446	
2021-06	10.34	94781	
2021-09	9.36	106215	
2021-12	9.08	109923	
2022-03	10.28	79593	
2022-06	10.97	106078	
2022-09	10.61	77813	
2022-12	10.23	76238	
2023-03	9.4	96393	
2023-06	8.41	102427	
2023-09	7.97	101151	
2023-12	7.22	104357	
2024-03	8.9	85687	
2024-06	9.96	74013	
2024-09	10.21	73459	
