month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2016-12	1.55	-5.62	
2017-01	1.59	-9.87	
2017-02	1.71	28.67	
2017-03	1.82	60.37	
2017-04	2	85.32	
2017-05	2.04	91.87	
2017-06	1.98	81.29	
2017-07	2.12	91.11	
2017-08	2	72.9	
2017-09	2.2	87.8	
2017-10	2.38	95.96	
2017-11	2.13	71.31	
2017-12	1.97	27.85	
2018-01	2.01	15.46	
2018-02	2.03	8.75	
2018-03	2.28	56.94	
2018-04	2.26	67.16	
2018-05	2.38	84.34	
2018-06	2.29	75.18	
2018-07	2.44	80.93	
2018-08	2.34	73.02	
2018-09	2.1	26.65	
2018-10	1.82	-29.42	
2018-11	1.81	-49.51	
2018-12	1.67	-69.91	
2019-01	1.59	-76.62	
2019-02	1.87	-58.15	
2019-03	2.09	-22.92	
2019-04	2.04	-10.67	
2019-05	1.86	-40.22	
2019-06	1.81	-55.17	
2019-07	1.97	-6.52	
2019-08	1.98	15.46	
2019-09	2.04	37.54	
2019-10	1.87	1.24	
2019-11	1.76	-36.74	
2019-12	2.12	16.92	
2020-01	2.3	71.93	
2020-02	2.37	77.1	
2020-03	2.13	60.51	
2020-04	1.92	10.25	
2020-05	2.04	15.43	
2020-06	2.24	38.44	
2020-07	2.79	86.3	
2020-08	2.77	85.54	
2020-09	2.77	82.71	
2020-10	3.11	97.15	
2020-11	3.27	94.73	
2020-12	3.49	97.63	
2021-01	3.89	98.3	
2021-02	4.13	96.07	
2021-03	3.79	79.35	
2021-04	4.19	92.6	
2021-05	3.75	65.57	
2021-06	3.89	58.97	
2021-07	4.52	88.03	
2021-08	4.26	78.08	
2021-09	3.68	27.1	
2021-10	3.91	24.11	
2021-11	4.22	58.89	
2021-12	4.51	81.06	
2022-01	4.12	52.96	
2022-02	3.56	2.57	
2022-03	3.08	-42.78	
2022-04	2.72	-78.62	
2022-05	2.92	-74.15	
2022-06	3.02	-67.6	
2022-07	2.75	-85.63	
2022-08	2.88	-72.9	
2022-09	2.65	-89.63	
2022-10	2.79	-76.51	
2022-11	3.03	-37.17	
2022-12	3.11	-1.83	
2023-01	3.28	25.89	
2023-02	3.33	35.13	
2023-03	3.13	27.21	
2023-04	3.25	41.49	
2023-05	3.05	11.61	
2023-06	3.02	-6.52	
2023-07	3.19	12.67	
2023-08	3.25	33.97	
2023-09	3.2	32.28	
2023-10	3.22	36.19	
2023-11	3.13	6.98	
2023-12	2.95	-49.79	
2024-01	2.64	-81.78	
2024-02	2.47	-84.7	
2024-03	2.62	-78.66	
2024-04	2.61	-79.24	
2024-05	2.9	-43.48	
2024-06	3.03	-2.96	
2024-07	3.18	19.45	
2024-08	3.2	37.74	
2024-09	3.17	41.73	
2024-10	3.78	68.35	
2024-11	3.79	76.79	
2024-12	3.93	90.1	
2025-01	3.86	83.78	
