month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2019-11	28.08	-96.02	
2019-12	28.65	-84.54	
2020-01	29.99	-59.26	
2020-02	27.74	-78.84	
2020-03	27.06	-85.84	
2020-04	24	-98.13	
2020-05	24.02	-89.53	
2020-06	25.72	-72.01	
2020-07	29.95	-25.19	
2020-08	30.44	0.68	
2020-09	28.84	3.98	
2020-10	29.15	15.68	
2020-11	37.81	50.76	
2020-12	37.65	70.58	
2021-01	41.22	80	
2021-02	50.39	91.07	
2021-03	46.82	82.22	
2021-04	48.23	78.06	
2021-05	59.63	96.63	
2021-06	64.87	98.04	
2021-07	89.48	99.76	
2021-08	142.11	99.11	
2021-09	216.12	95.76	
2021-10	173.97	83.48	
2021-11	158.43	71.43	
2021-12	136.46	49.46	
2022-01	114.13	23.03	
2022-02	120.15	13.39	
2022-03	128.05	21.25	
2022-04	88.21	-21.99	
2022-05	87.94	-32.99	
2022-06	113.72	-17.35	
2022-07	107.28	-22.88	
2022-08	123.91	-6.48	
2022-09	121.76	11.1	
2022-10	111.63	-2.57	
2022-11	99.89	-40.63	
2022-12	90.88	-61.57	
2023-01	87.35	-69.98	
2023-02	95.65	-63.3	
2023-03	87.1	-80.36	
2023-04	79.38	-90.13	
2023-05	70.77	-97.72	
2023-06	69.78	-92.32	
2023-07	71.08	-80.95	
2023-08	65.49	-91.85	
2023-09	61.42	-97.59	
2023-10	56.66	-98.95	
2023-11	54.78	-95.33	
2023-12	47.89	-97.45	
2024-01	48.98	-89.85	
2024-02	46.99	-90.88	
2024-03	52.57	-64.63	
2024-04	49.27	-72.05	
2024-05	52.67	-46.74	
2024-06	48.42	-59.02	
2024-07	46.47	-80.44	
2024-08	46.48	-87.38	
2024-09	51.07	-40.27	
2024-10	56.88	3.37	
2024-11	59.3	36.44	
2024-12	58.73	54.5	
2025-01	52.39	29.22	
