month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-02	10.52	-0.42	
2005-03	9.51	-0.47	
2005-04	9.48	-0.45	
2005-05	9.94	-0.42	
2005-06	9.74	-0.42	
2005-07	10.14	-0.39	
2005-08	10.42	-0.36	
2005-09	10.7	-0.33	
2005-10	9.7	-0.38	
2005-11	9.52	-0.38	
2005-12	9.67	-0.36	
2006-01	11.81	-0.2	
2006-02	12.12	-0.17	
2006-03	10.33	-0.28	
2006-04	11.17	-0.21	
2006-05	11.76	-0.15	
2006-06	12.32	-0.09	
2006-07	10.35	-0.22	
2006-08	8.06	-0.38	
2006-09	8.04	-0.37	
2006-10	8.29	-0.34	
2006-11	10.12	-0.18	
2006-12	11.39	-0.06	
2007-01	15.55	0.3	
2007-02	17.01	0.42	
2007-03	16.62	0.39	
2007-04	20.29	0.69	
2007-05	27.74	1.29	
2007-06	34.42	1.8	
2007-07	34.68	1.78	
2007-08	38.92	2.06	
2007-09	44.29	2.4	
2007-10	43.19	2.25	
2007-11	39.43	1.93	
2007-12	44.08	2.21	
2008-01	54.91	2.89	
2008-02	57.15	2.94	
2008-03	47.02	2.17	
2008-04	42.27	1.8	
2008-05	45.83	1.98	
2008-06	34.68	1.23	
2008-07	26.87	0.71	
2008-08	18.87	0.2	
2008-09	16.07	0.02	
2008-10	15.4	-0.02	
2008-11	16.87	0.08	
2008-12	19.31	0.23	
2009-01	18.25	0.16	
2009-02	21.99	0.39	
2009-03	23.61	0.49	
2009-04	28.36	0.77	
2009-05	30.98	0.92	
2009-06	20.38	0.26	
2009-07	22.26	0.37	
2009-08	21.29	0.31	
2009-09	21.46	0.32	
2009-10	25.05	0.52	
2009-11	27.56	0.66	
2009-12	27.59	0.65	
2010-01	25.46	0.5	
2010-02	24.36	0.43	
2010-03	26.74	0.55	
2010-04	25.54	0.47	
2010-05	20.62	0.18	
2010-06	20.5	0.16	
2010-07	16.08	-0.09	
2010-08	15.07	-0.15	
2010-09	14.6	-0.18	
2010-10	17.3	-0.04	
2010-11	17.51	-0.03	
2010-12	17.88	-0.01	
2011-01	17.02	-0.06	
2011-02	19.04	0.04	
2011-03	22.16	0.2	
2011-04	22.52	0.21	
2011-05	22.43	0.2	
2011-06	22.03	0.17	
2011-07	23.45	0.23	
2011-08	21.52	0.13	
2011-09	19.8	0.03	
2011-10	19.28	0	
2011-11	18.99	-0.02	
2011-12	17.02	-0.13	
2012-01	18.06	-0.08	
2012-02	19.01	-0.04	
2012-03	20.73	0.04	
2012-04	21.4	0.07	
2012-05	21.95	0.09	
2012-06	21.58	0.07	
2012-07	21.5	0.06	
2012-08	20.63	0.01	
2012-09	20.88	0.02	
2012-10	21.59	0.05	
2012-11	22.92	0.1	
2012-12	24.17	0.16	
2013-01	27.5	0.3	
2013-02	28.67	0.35	
2013-03	28.13	0.31	
2013-04	27.21	0.26	
2013-05	26.72	0.23	
2013-06	25.11	0.15	
2013-07	25	0.13	
2013-08	26.69	0.2	
2013-09	26.38	0.18	
2013-10	27.95	0.24	
2013-11	30.14	0.32	
2013-12	32.3	0.4	
2014-01	29.58	0.28	
2014-02	29.83	0.28	
2014-03	27.48	0.17	
2014-04	29.67	0.25	
2014-05	29.69	0.24	
2014-06	29.56	0.23	
2014-07	28.6	0.18	
2014-08	29.45	0.2	
2014-09	28.84	0.17	
2014-10	27.57	0.11	
2014-11	28.96	0.16	
2014-12	36.28	0.44	
2015-01	42.14	0.65	
2015-02	39.71	0.53	
2015-03	41.16	0.57	
2015-04	47.62	0.79	
2015-05	55.67	1.06	
2015-06	60.54	1.21	
2015-07	26.46	-0.04	
2015-08	21.04	-0.24	
2015-09	16.82	-0.39	
2015-10	17.45	-0.36	
2015-11	18.7	-0.31	
2015-12	21.65	-0.2	
2016-01	19.37	-0.27	
2016-02	18.94	-0.28	
2016-09	21.88	-0.17	
2016-10	22.21	-0.15	
2016-11	24.88	-0.03	
2016-12	25.55	0.01	
2017-01	24.91	-0.01	
2017-02	26.9	0.07	
2017-03	29.43	0.18	
2017-04	32.21	0.3	
2017-05	32.99	0.32	
2017-06	37.35	0.49	
2017-07	40.18	0.59	
2017-08	38.82	0.52	
2017-09	37.9	0.47	
2017-10	41.07	0.58	
2017-11	44.49	0.69	
2017-12	43.42	0.64	
2018-01	52.29	0.95	
2018-02	52.99	0.96	
2018-03	50.99	0.87	
2018-04	47.09	0.71	
2018-05	47.01	0.7	
2018-06	47.93	0.71	
2018-07	45	0.59	
2018-08	39.83	0.4	
2018-09	37.79	0.33	
2018-10	38.31	0.34	
2018-11	38.44	0.34	
2018-12	36.58	0.27	
2019-01	38.56	0.33	
2019-02	44.18	0.52	
2019-03	46.03	0.57	
2019-04	57.79	0.94	
2019-05	53.89	0.79	
2019-06	52.91	0.73	
2019-07	55.79	0.8	
2019-08	52.85	0.69	
2019-09	58.33	0.84	
2019-10	58.28	0.82	
2019-11	60.09	0.85	
2019-12	63.51	0.93	
2020-01	67.86	1.03	
2020-02	61.97	0.83	
2020-03	55.65	0.63	
2020-04	53.98	0.57	
2020-05	56.97	0.64	
2020-06	58.55	0.66	
2020-07	58.51	0.64	
2020-08	55.45	0.54	
2020-09	54.78	0.51	
2020-10	57.39	0.56	
2020-11	65.85	0.77	
2020-12	63.03	0.67	
2021-01	62.02	0.63	
2021-02	58.93	0.53	
2021-03	60.22	0.55	
2021-04	60.27	0.54	
2021-05	57.93	0.46	
2021-06	53.85	0.35	
2021-07	49.43	0.23	
2021-08	46.28	0.15	
2021-09	39.75	-0.02	
2021-10	38.83	-0.05	
2021-11	35.8	-0.12	
2021-12	36.17	-0.12	
2022-01	39	-0.05	
2022-02	38.49	-0.06	
2022-03	33.62	-0.18	
2022-04	31.77	-0.23	
2022-05	32.84	-0.21	
2022-06	32.36	-0.22	
2022-07	33.8	-0.18	
2022-08	30.89	-0.26	
2022-09	33.64	-0.19	
2022-10	31.04	-0.25	
2022-11	31	-0.25	
2022-12	32.82	-0.21	
2023-01	34.46	-0.17	
2023-02	34.98	-0.16	
2023-03	36.83	-0.12	
2023-04	39.3	-0.06	
2023-05	34.42	-0.18	
2023-06	35.75	-0.15	
2023-07	37.39	-0.11	
2023-08	36.11	-0.14	
2023-09	36.46	-0.14	
2023-10	34.35	-0.19	
2023-11	33.17	-0.21	
2023-12	32.48	-0.23	
2024-01	33.51	-0.2	
2024-02	37.25	-0.11	
2024-03	39.25	-0.06	
2024-04	39.46	-0.05	
2024-05	42.09	0.01	
2024-06	40.44	-0.03	
2024-07	38.57	-0.08	
2024-08	40.61	-0.04	
2024-09	41.09	-0.03	
2024-10	47.62	0.11	
2024-11	42.87	0	
2024-12	43.64	0.01	
2025-01	45.63	0.05	
2025-02	43.83	0	
