month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-03	4.52	0.81	-0.54	-55.24	-0.48	-55.59	
2005-04	4.14	0.75	-0.58	-82.63	-0.52	-82.14	
2005-05	4.41	0.79	-0.55	-73.48	-0.49	-72.43	
2005-06	4.7	0.85	-0.52	-39.81	-0.45	-38.84	
2005-07	4.94	0.89	-0.49	1.91	-0.42	6.38	
2005-08	5	0.9	-0.48	24.07	-0.42	23.29	
2005-09	5.06	0.91	-0.47	40.62	-0.41	39.29	
2005-10	4.46	0.84	-0.53	9.93	-0.45	20.09	
2005-11	4.18	0.79	-0.56	-16.07	-0.48	-21.31	
2005-12	3.37	0.77	-0.64	-50.2	-0.49	-45.17	
2006-01	3.78	0.86	-0.59	-66.29	-0.43	-7.31	
2006-02	3.96	0.9	-0.57	-64.65	-0.4	20.95	
2006-03	3.87	0.89	-0.58	-70.85	-0.41	19.22	
2006-04	4	0.91	-0.56	-52.1	-0.4	48.88	
2006-05	3.83	0.88	-0.58	-65.97	-0.42	30.36	
2006-06	3.78	0.86	-0.58	-68.62	-0.43	25.24	
2006-07	4.19	0.96	-0.53	-38.48	-0.36	49.66	
2006-08	4.33	0.99	-0.51	14.05	-0.34	77.48	
2006-09	5.27	1.21	-0.41	49.83	-0.2	92.98	
2006-10	4.99	1.14	-0.43	55.69	-0.25	84.14	
2006-11	4.79	1.1	-0.46	59.17	-0.27	77.39	
2006-12	4.93	1.13	-0.44	71.6	-0.25	79.63	
2007-01	5.17	1.19	-0.41	73.66	-0.21	76.52	
2007-02	5.69	1.3	-0.34	94.11	-0.14	94.52	
2007-03	6.93	1.59	-0.2	96.59	0.05	96.83	
2007-04	8.56	1.96	-0.01	99.57	0.28	99.62	
2007-05	11.74	2.69	0.34	99.11	0.74	98.71	
2007-06	8.97	2.06	0.03	80.53	0.32	79.85	
2007-07	8.46	1.94	-0.03	64.65	0.24	63.43	
2007-08	11.08	2.55	0.26	86.74	0.6	88.78	
2007-10	8.47	2.28	-0.04	71.32	0.41	70.68	
2007-11	8.35	1.91	-0.05	47.65	0.18	26.79	
2007-12	8.65	1.98	-0.02	37.72	0.21	12.01	
2008-01	11.11	2.54	0.25	75.53	0.54	51.75	
2008-02	10.72	2.46	0.2	82.8	0.48	59.28	
2008-03	11.35	2.6	0.26	85.25	0.56	73.09	
2008-04	7.9	1.81	-0.12	30.49	0.08	14.71	
2008-05	7.54	1.73	-0.16	-2.41	0.02	-29.06	
2008-06	7.29	1.69	-0.19	-29.22	0	-57.28	
2008-07	7.21	1.65	-0.19	-52.06	-0.03	-71.7	
2008-08	6.86	1.57	-0.23	-66.84	-0.08	-74.19	
2008-09	5.81	1.33	-0.35	-87.31	-0.21	-88.35	
2008-10	4.42	1.01	-0.5	-92.81	-0.4	-93.62	
2008-11	4.44	1.02	-0.5	-85.13	-0.39	-89.38	
2008-12	5.37	1.23	-0.39	-69.49	-0.25	-71.89	
2009-01	5.81	1.33	-0.34	-53.33	-0.19	-53.39	
2009-02	6.97	1.6	-0.2	-19.91	-0.02	-19.91	
2009-03	7.7	1.76	-0.11	10.35	0.09	7.79	
2009-04	8.04	1.84	-0.06	34.78	0.15	28.49	
2009-05	8.7	2	0.03	53.12	0.26	50.1	
2009-06	9.01	2.06	0.08	63.26	0.3	62.91	
2009-07	9.76	2.24	0.18	78.96	0.43	79.74	
2009-08	8.94	2.05	0.09	69.6	0.31	68.83	
2009-09	8.84	2.03	0.09	57.83	0.31	57.71	
2009-10	9.19	2.1	0.14	70.76	0.36	70.48	
2009-11	9.84	2.26	0.23	87.67	0.48	86.78	
2009-12	9.39	2.15	0.19	70.46	0.41	70.23	
2010-01	9.53	2.18	0.22	73.62	0.43	74.51	
2010-02	9.52	2.18	0.23	62.38	0.43	62.8	
2010-03	10.73	2.46	0.4	93.4	0.61	93.52	
2010-04	10.41	2.39	0.37	79.97	0.56	78.91	
2010-05	7.88	1.8	0.05	19.46	0.18	19.11	
2010-06	7.13	1.66	-0.05	-27.46	0.08	-30.36	
2010-07	8.13	1.86	0.09	-38.03	0.22	-43.83	
2010-08	8.98	2.06	0.21	-18.71	0.36	-16.07	
2010-09	8.73	2	0.18	-34.16	0.32	-32.47	
2010-10	8.41	1.93	0.14	-48.1	0.27	-44.98	
2010-11	8.07	1.86	0.1	-47.19	0.22	-42.25	
2010-12	7.51	1.72	0.03	-77.06	0.13	-75.78	
2011-01	6.95	1.59	-0.04	-89.29	0.05	-89.33	
2011-02	7.34	1.68	0.02	-78.81	0.11	-77.8	
2011-03	7.56	1.73	0.06	-67.04	0.15	-65.18	
2011-04	7.96	1.82	0.12	-39.04	0.21	-38.25	
2011-05	8.84	2.03	0.25	5.74	0.34	9.44	
2011-06	7.96	1.82	0.13	-5.23	0.2	-3.95	
2011-07	7.96	1.82	0.13	-6.46	0.2	-2.59	
2011-08	7.28	1.67	0.04	-51.32	0.1	-50.31	
2011-09	6.67	1.53	-0.04	-73.73	0.01	-73.09	
2011-10	6.05	1.39	-0.13	-85.04	-0.09	-85.1	
2011-11	6.75	1.55	-0.02	-69.77	0.02	-68.67	
2011-12	5.8	1.33	-0.16	-73.7	-0.12	-73.5	
2012-01	4.86	1.11	-0.29	-90.77	-0.26	-90.89	
2012-02	5.4	1.24	-0.21	-81.47	-0.18	-81.29	
2012-03	5.45	1.25	-0.2	-79.59	-0.18	-79.26	
2012-04	6.25	1.43	-0.08	-63.92	-0.06	-63.66	
2012-05	7.24	1.66	0.06	-5.48	0.09	-5.15	
2012-06	7	1.6	0.02	9.73	0.05	10.67	
2012-07	7.48	1.71	0.1	37.74	0.12	38.47	
2012-08	6.71	1.54	-0.02	21.12	0.01	22.09	
2012-09	6.23	1.43	-0.08	-23.97	-0.07	-23.17	
2012-10	6.35	1.46	-0.07	-22.22	-0.05	-22.62	
2012-11	6.38	1.46	-0.06	-17.37	-0.05	-16.15	
2012-12	6.55	1.5	-0.04	-8.84	-0.03	-9.18	
2013-01	7.81	1.79	0.14	49.02	0.15	48.66	
