month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-05	48.11	0.58	
2018-06	46.18	0.51	
2018-07	44.5	0.45	
2018-08	42.08	0.37	
2018-09	40.42	0.31	
2018-10	39.84	0.28	
2018-11	37.4	0.2	
2018-12	34.47	0.1	
2019-01	32.2	0.03	
2019-02	35.3	0.13	
2019-03	35.86	0.14	
2019-04	35.14	0.12	
2019-05	30.61	-0.02	
2019-06	30.8	-0.02	
2019-07	34.53	0.1	
2019-08	37.66	0.19	
2019-09	39.43	0.24	
2019-10	40.9	0.28	
2019-11	39.1	0.22	
2019-12	37.66	0.17	
2020-01	37.7	0.17	
2020-02	45.15	0.39	
2020-03	46.04	0.41	
2020-04	47.94	0.45	
2020-05	45.69	0.37	
2020-06	53.06	0.58	
2020-07	64.13	0.89	
2020-08	71.46	1.07	
2020-09	79.69	1.27	
2020-10	88.09	1.46	
2020-11	81.13	1.23	
2020-12	82.13	1.22	
2021-01	94.34	1.5	
2021-02	108.67	1.82	
2021-03	90.31	1.3	
2021-04	69.1	0.74	
2021-05	66.33	0.65	
2021-06	70.43	0.73	
2021-07	63.25	0.54	
2021-08	59.27	0.42	
2021-09	63.22	0.5	
2021-10	65.14	0.53	
2021-11	63.6	0.48	
2021-12	64.99	0.5	
2022-01	66.82	0.52	
2022-02	61.76	0.39	
2022-03	51.03	0.14	
2022-04	49.38	0.1	
2022-05	49.7	0.1	
2022-06	52.44	0.15	
2022-07	52.94	0.16	
2022-08	49.23	0.07	
2022-09	48.25	0.04	
2022-10	49.01	0.05	
2022-11	51.29	0.09	
2022-12	57.41	0.21	
2023-01	59.52	0.25	
2023-02	56.02	0.17	
2023-03	53.5	0.11	
2023-04	55.93	0.15	
2023-05	50.04	0.03	
2023-06	47.95	-0.02	
2023-07	47.12	-0.04	
2023-08	46.47	-0.06	
2023-09	42.25	-0.14	
2023-10	40.11	-0.18	
2023-11	40.62	-0.18	
2023-12	40.32	-0.18	
2024-01	38.12	-0.23	
2024-02	37.42	-0.25	
2024-03	38.01	-0.24	
2024-04	35.23	-0.29	
2024-05	37.58	-0.25	
2024-06	36.52	-0.27	
2024-07	35.01	-0.3	
2024-08	34.52	-0.31	
2024-09	37.81	-0.25	
2024-10	42.92	-0.15	
2024-11	43.42	-0.14	
2024-12	40.79	-0.19	
2025-01	39.5	-0.22	
2025-02	39.31	-0.22	
