month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-04	1.15	-76.4	
2012-05	1.09	-85.84	
2012-06	1.07	-83.93	
2012-07	1.12	-73.94	
2012-08	1.15	-48.76	
2012-09	1.2	-7.46	
2012-10	1.18	-0.79	
2012-11	1.1	-41.44	
2012-12	1.11	-48.72	
2013-01	1.32	29.51	
2013-02	1.42	64.58	
2013-03	1.42	78.61	
2013-04	1.4	79.51	
2013-05	1.62	94.81	
2013-06	1.55	84.98	
2013-07	1.51	74.3	
2013-08	1.48	55.68	
2013-09	1.41	29.14	
2013-10	1.51	43.35	
2013-11	1.5	29	
2013-12	1.7	78.65	
2014-01	1.71	85.88	
2014-02	1.94	93.81	
2014-03	1.62	62.2	
2014-04	1.6	38.61	
2014-05	1.49	-2.99	
2014-06	1.48	-13.66	
2014-07	1.64	14.71	
2014-08	1.78	55.19	
2014-09	1.88	74.87	
2014-10	2.01	87.75	
2014-11	2.04	87.72	
2014-12	2.14	90.06	
2015-01	1.98	70.22	
2015-02	2.09	70.36	
2015-03	2.35	96.02	
2015-04	2.53	96.51	
2015-05	3.25	99.51	
2015-06	4.06	93.96	
2015-07	2.3	47.71	
2015-08	2.35	28.4	
2015-09	1.56	-17.68	
2015-10	1.55	-30.25	
2015-11	1.55	-46.47	
2015-12	1.55	-50.85	
2016-01	1.95	-30.94	
2016-02	2.23	-5.18	
2016-03	1.92	-24.5	
2016-04	1.98	-7.54	
2016-05	1.96	-20.11	
2016-06	2.95	42.72	
2016-07	3.13	62.07	
2016-08	3.14	76.28	
2016-09	2.91	69.55	
2016-10	2.86	62	
2016-11	2.72	42.37	
2016-12	2.24	-1.83	
2017-01	2.21	-25.25	
2017-02	2.23	-37.5	
2017-03	2.43	-22.52	
2017-04	2.13	-53.27	
2017-05	1.92	-74.02	
2017-06	1.98	-79.34	
2017-07	1.9	-83.25	
2017-08	1.89	-83.85	
2017-09	2.27	-27.98	
2017-10	2.44	12.81	
2017-11	3.22	44.64	
2017-12	3.12	62.8	
2018-01	2.87	64.12	
2018-02	2.36	27.26	
2018-03	3.06	67.57	
2018-04	3.81	86.56	
2018-05	3.89	88.23	
2018-06	3.58	78.21	
2018-07	4.19	93.18	
2018-08	4.18	91.34	
2018-09	3.92	72.79	
2018-10	3.27	24.8	
2018-11	3.37	7.83	
2018-12	3.34	-10.89	
2019-01	3.4	-22.12	
2019-02	3.95	27.5	
2019-03	5.48	68.07	
2019-04	5.33	79	
2019-05	5.33	83.66	
2019-06	5.23	76.6	
2019-07	5.37	82.03	
2019-08	4.87	44.52	
2019-09	5.73	75	
2019-10	5.27	57.69	
2019-11	5.93	90.77	
2019-12	7.11	96.96	
2020-01	8.35	99.05	
2020-02	11.72	99.28	
2020-03	10.52	85.63	
2020-04	10.45	80.19	
2020-05	12.87	94.54	
2020-06	12.65	89.24	
2020-07	15.46	94.53	
2020-08	16.56	92.98	
2020-09	13.2	61.44	
2020-10	13.47	53.63	
2020-11	14.48	65.05	
2020-12	13.62	36.49	
2021-01	16.98	76.03	
2021-02	15.8	77.44	
2021-03	12.47	30.36	
2021-04	12.89	-7.57	
2021-05	13.74	-4.32	
2021-06	19.2	57.36	
2021-07	27	90.42	
2021-08	29.72	92.53	
2021-09	28.8	88.44	
2021-10	28.59	79.02	
2021-11	32.02	94.28	
2021-12	28.7	68.13	
2022-01	23.92	28.85	
2022-02	21.88	0.33	
2022-03	23.77	2.79	
2022-04	20.39	-32.42	
2022-05	20.13	-42.15	
2022-06	21.68	-35.33	
2022-07	22.34	-25.59	
2022-08	24.36	-6.1	
2022-09	24.16	10.93	
2022-10	20.08	-29.74	
2022-11	19.5	-54.02	
2022-12	18.73	-71.47	
2023-01	18.83	-83.31	
2023-02	19.74	-66.74	
2023-03	20.96	-42.9	
2023-04	25.49	18.42	
2023-05	24.16	33.39	
2023-06	24.94	53.97	
2023-07	22.97	28.32	
2023-08	21.75	-1.67	
2023-09	20.35	-34.02	
2023-10	19.95	-45.38	
2023-11	20	-51.06	
2023-12	18.48	-65.99	
2024-01	19.33	-56.49	
2024-02	20.42	-42.22	
2024-03	24.13	14.24	
2024-04	24.52	38.21	
2024-05	24.1	46.29	
2024-06	26.04	65.93	
2024-07	26.82	76.98	
2024-08	25.55	72.4	
2024-09	24.55	47.7	
2024-10	31.23	91.12	
2024-11	34.62	95.75	
2024-12	32.38	82.75	
2025-01	31.08	71.78	
