month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-09	2.62	0.46	
2011-10	2.37	0.3	
2011-11	2.45	0.34	
2011-12	1.97	0.06	
2012-01	1.86	0	
2012-02	2.11	0.13	
2012-03	2.15	0.14	
2012-04	1.97	0.04	
2012-05	1.9	-0.01	
2012-06	1.76	-0.08	
2012-07	1.55	-0.19	
2012-08	1.55	-0.2	
2012-09	1.65	-0.15	
2012-10	1.57	-0.19	
2012-11	1.44	-0.26	
2012-12	1.4	-0.28	
2013-01	1.57	-0.2	
2013-02	1.81	-0.08	
2013-03	1.71	-0.14	
2013-04	1.59	-0.2	
2013-05	1.97	-0.01	
2013-06	2.08	0.03	
2013-07	2.17	0.07	
2013-08	2.33	0.14	
2013-09	2.27	0.1	
2013-10	2.12	0.02	
2013-11	2.1	0	
2013-12	2.25	0.07	
2014-01	2.3	0.08	
2014-02	3.08	0.43	
2014-03	2.93	0.35	
2014-04	2.84	0.3	
2014-05	2.71	0.23	
2014-06	2.93	0.31	
2014-07	3.34	0.48	
2014-08	3.62	0.59	
2014-09	3.87	0.68	
2014-10	3.9	0.67	
2014-11	3.85	0.64	
2014-12	3.85	0.62	
2015-01	4.43	0.84	
2015-02	4.86	0.99	
2015-03	5.24	1.11	
2015-04	6.13	1.42	
2015-05	7	1.71	
2015-06	8.92	2.37	
2015-07	6.77	1.51	
2015-08	6.68	1.44	
2015-09	4.69	0.7	
2015-10	5.3	0.89	
2015-11	6.57	1.31	
2015-12	7.61	1.62	
2016-01	7.61	1.58	
2016-02	7.61	1.54	
2016-03	7.61	1.5	
2016-04	7.61	1.45	
2016-05	6.2	0.97	
2016-06	6.4	1.01	
2016-07	6.55	1.04	
2016-08	6.1	0.88	
2016-09	6.45	0.96	
2016-10	6.99	1.09	
2016-11	6.6	0.95	
2016-12	6.25	0.82	
2017-01	6.02	0.72	
2017-02	6	0.69	
2017-03	6.58	0.83	
2017-04	6.23	0.71	
2017-05	5.72	0.55	
2017-06	5.45	0.46	
2017-07	5.49	0.45	
2017-08	5.44	0.42	
2017-09	5.98	0.55	
2017-10	6.75	0.72	
2017-11	7.99	1.01	
2017-12	7.55	0.87	
2018-01	6.92	0.69	
2018-02	6.26	0.51	
2018-03	7.22	0.72	
2018-04	7.69	0.81	
2018-05	6.9	0.61	
2018-06	6.06	0.41	
2018-07	5.85	0.35	
2018-08	5.6	0.28	
2018-09	4.65	0.06	
2018-10	3.7	-0.15	
2018-11	3.66	-0.16	
2018-12	3.29	-0.25	
2019-01	3.14	-0.28	
2019-02	4.28	-0.02	
2019-03	5.03	0.15	
2019-04	4.87	0.11	
2019-05	4.4	0.01	
2019-06	4.58	0.05	
2019-07	4.38	0	
2019-08	4.98	0.13	
2019-09	6.3	0.42	
2019-10	6	0.34	
2019-11	6.74	0.5	
2019-12	7.86	0.73	
2020-01	8.21	0.78	
2020-02	9.9	1.12	
2020-03	8.23	0.74	
2020-04	7.59	0.58	
2020-05	10.06	1.06	
2020-06	10.14	1.04	
2020-07	14.31	1.82	
2020-08	15.46	1.96	
2020-09	12.65	1.38	
2020-10	12.84	1.36	
2020-11	14.67	1.63	
2020-12	14.37	1.53	
2021-01	15.47	1.65	
2021-02	14.24	1.39	
2021-03	12.43	1.05	
2021-04	12.65	1.05	
2021-05	11.76	0.87	
2021-06	12.35	0.93	
2021-07	13.4	1.06	
2021-08	12.37	0.87	
2021-09	11.42	0.7	
2021-10	11.05	0.62	
2021-11	11.23	0.63	
2021-12	11.01	0.58	
2022-01	10.02	0.42	
2022-02	9.64	0.35	
2022-03	8.94	0.24	
2022-04	7.95	0.1	
2022-05	8.27	0.13	
2022-06	8.72	0.18	
2022-07	8.85	0.19	
2022-08	9.4	0.26	
2022-09	8.25	0.09	
2022-10	7.72	0.02	
2022-11	8.57	0.12	
2022-12	8.43	0.09	
2023-01	8.98	0.16	
2023-02	9.81	0.26	
2023-03	10.73	0.36	
2023-04	11.81	0.48	
2023-05	10.17	0.27	
2023-06	11.18	0.38	
2023-07	11.67	0.43	
2023-08	11.2	0.37	
2023-09	11	0.34	
2023-10	10.38	0.26	
2023-11	11.04	0.33	
2023-12	10.32	0.24	
2024-01	9.03	0.08	
2024-02	8.42	0	
2024-03	10.01	0.19	
2024-04	8.98	0.06	
2024-05	9.11	0.08	
2024-06	10.46	0.23	
2024-07	11.73	0.38	
2024-08	10.89	0.27	
2024-09	10.55	0.23	
2024-10	13.6	0.57	
2024-11	14.59	0.67	
2024-12	13.87	0.57	
2025-01	13.8	0.55	
