month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2011-09	7.54	2.62	-0.17	-93.03	0.46	-92.39	
2011-10	6.82	2.37	-0.24	-95.37	0.3	-94.87	
2011-11	7.03	2.45	-0.21	-89.37	0.34	-88.19	
2011-12	5.68	1.97	-0.36	-99.51	0.06	-99.31	
2012-01	5.36	1.86	-0.39	-94.07	0	-93.51	
2012-02	6.07	2.11	-0.31	-77.28	0.13	-76.56	
2012-03	6.2	2.15	-0.29	-66.72	0.14	-66.03	
2012-04	5.68	1.97	-0.35	-83.77	0.04	-83.25	
2012-05	5.46	1.9	-0.37	-91.24	-0.01	-90.99	
2012-06	5.07	1.76	-0.41	-92.95	-0.08	-92.5	
2012-07	4.45	1.55	-0.48	-97.69	-0.19	-97.48	
2012-08	4.47	1.55	-0.47	-87.66	-0.2	-87.66	
2012-09	4.76	1.65	-0.43	-75.04	-0.15	-74.6	
2012-10	4.53	1.57	-0.45	-84.13	-0.19	-83.28	
2012-11	4.14	1.44	-0.5	-94.56	-0.26	-94.56	
2012-12	4.02	1.4	-0.51	-87.93	-0.28	-87.97	
2013-01	4.53	1.57	-0.45	-59.55	-0.2	-59.64	
2013-02	5.22	1.81	-0.36	-17.14	-0.08	-16.91	
2013-03	4.92	1.71	-0.4	-5.95	-0.14	-5.27	
2013-04	4.58	1.59	-0.44	-21.03	-0.2	-22.32	
2013-05	5.66	1.97	-0.3	29.34	-0.01	29.55	
2013-06	5.98	2.08	-0.26	58.25	0.03	57.77	
2013-07	6.25	2.17	-0.23	74.11	0.07	73.95	
2013-08	6.72	2.33	-0.18	86.65	0.14	86.77	
2013-09	6.54	2.27	-0.2	78.9	0.1	79.09	
2013-10	6.1	2.12	-0.26	57.69	0.02	57.89	
2013-11	5.92	2.1	-0.28	38.95	0	46.47	
2013-12	6.49	2.25	-0.21	71.39	0.07	71.96	
2014-01	6.64	2.3	-0.19	74.02	0.08	73.85	
2014-02	8.86	3.08	0.08	94.53	0.43	93.58	
2014-03	8.44	2.93	0.02	88.05	0.35	87.84	
2014-04	8.19	2.84	-0.01	82.82	0.3	82.95	
2014-05	7.8	2.71	-0.06	67.14	0.23	67.14	
2014-06	8.45	2.93	0.02	84.38	0.31	84.69	
2014-07	9.61	3.34	0.15	91.23	0.48	91.54	
2014-08	10.4	3.62	0.24	96.48	0.59	96.39	
2014-09	11.26	3.87	0.34	97.27	0.68	96.47	
2014-10	11.25	3.9	0.33	90.33	0.67	89.78	
2015-01	13.72	4.43	0.61	98.08	0.84	90.4	
2015-02	14.06	4.86	0.64	95.53	0.99	95.36	
2015-03	15.16	5.24	0.76	96.91	1.11	96.87	
2015-04	16.85	6.13	0.94	99.11	1.42	98.38	
2015-05	24.64	7	1.78	100	1.71	95.98	
2015-06	25.8	8.92	1.86	92.94	2.37	92.6	
2015-07	19.6	6.77	1.15	79.35	1.51	74.57	
2015-08	19.41	6.68	1.12	72.82	1.44	61.99	
2015-09	13.56	4.69	0.48	25.31	0.7	12.81	
2015-10	15.32	5.3	0.67	20.33	0.89	2.57	
2015-11	18.87	6.57	1.04	33.79	1.31	17.05	
2016-05	16.67	6.2	0.8	30.64	0.97	11.35	
2016-06	18.51	6.4	0.98	39.95	1.01	-17.59	
2016-07	18.95	6.55	1.02	53.91	1.04	-19.05	
2016-08	17.64	6.1	0.88	23.1	0.88	-41.73	
2016-09	18.65	6.45	0.98	37.59	0.96	-26.29	
2016-10	20.22	6.99	1.13	65.12	1.09	17.19	
2016-11	19.08	6.6	1.01	50	0.95	-4.83	
2016-12	18.08	6.25	0.9	15.67	0.82	-51.5	
2017-01	17.4	6.02	0.83	-18.5	0.72	-74.06	
2017-02	17.36	6	0.82	-19.71	0.69	-72.67	
2017-03	19.11	6.58	1	29.79	0.83	-32.88	
2017-04	18.02	6.23	0.86	22.07	0.71	-41.47	
2017-05	16.54	5.72	0.69	-36.47	0.55	-77.72	
2017-06	15.75	5.45	0.59	-62.87	0.46	-86.36	
2017-07	15.86	5.49	0.59	-81.55	0.45	-87.71	
2017-08	15.71	5.44	0.55	-83.19	0.42	-86.41	
2017-09	17.28	5.98	0.68	-49.04	0.55	-41.24	
2017-10	19.49	6.75	0.87	-1.26	0.72	6.2	
