month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-06	0.55	-71.3	
2005-07	0.59	-62.58	
2005-08	0.66	-33.66	
2005-09	0.74	3.04	
2005-10	0.77	23.27	
2005-11	0.74	28.69	
2005-12	0.75	27.68	
2006-01	1.01	66.41	
2006-02	0.98	73.84	
2006-03	0.9	70.92	
2006-04	1.05	87.05	
2006-05	1.31	95.98	
2006-06	1.19	85.96	
2006-07	1.35	94.69	
2006-08	1.28	83.31	
2006-09	1.37	93.88	
2006-10	1.51	96.85	
2006-11	1.38	77.11	
2006-12	1.53	92.43	
2007-01	1.93	98.21	
2007-02	2.03	96.67	
2007-03	2	88.76	
2007-04	2.2	96.43	
2007-05	2.35	97.07	
2007-06	2.02	70.28	
2007-07	1.92	44.03	
2007-08	2.15	61.06	
2007-09	2.68	89.47	
2007-10	2.3	73.21	
2007-11	2.24	59.38	
2007-12	2.66	89.82	
2008-01	2.73	88.11	
2008-02	2.62	75	
2008-03	2.64	75.81	
2008-04	2.35	32.91	
2008-05	2.48	34.15	
2008-06	1.73	-28.26	
2008-07	1.66	-50	
2008-08	1.43	-72.79	
2008-09	1.12	-89.85	
2008-10	0.85	-94.64	
2008-11	0.87	-89.55	
2008-12	1.05	-72.48	
2009-01	1.03	-68.33	
2009-02	1.34	-35.4	
2009-03	1.31	-19.93	
2009-04	1.46	6.76	
2009-05	1.52	22.62	
2009-06	1.56	38.23	
2009-07	1.63	50.89	
2009-08	1.65	53.83	
2009-09	1.65	51.06	
2009-10	1.76	71.65	
2009-11	2.19	87.67	
2009-12	2.62	93.28	
2010-01	2.95	94.06	
2010-02	2.53	78.87	
2010-03	3.12	93.21	
2010-04	3.85	95.53	
2010-05	3.45	82.5	
2010-06	3.81	91.49	
2010-07	3.57	77.88	
2010-08	3.97	92.53	
2010-09	4.11	89.71	
2010-10	4.39	94.7	
2010-11	4.56	91.72	
2010-12	4.09	66.46	
2011-01	3.53	18.57	
2011-02	3.71	6.49	
2011-03	3.84	10.29	
2011-04	3.47	-29.84	
2011-05	3.25	-43.33	
2011-06	2.86	-64.12	
2011-07	2.95	-70.96	
2011-08	2.92	-78.65	
2011-09	2.62	-92.39	
2011-10	2.37	-94.87	
2011-11	2.45	-88.19	
2011-12	1.97	-99.31	
2012-01	1.86	-93.51	
2012-02	2.11	-76.56	
2012-03	2.15	-66.03	
2012-04	1.97	-83.25	
2012-05	1.9	-90.99	
2012-06	1.76	-92.5	
2012-07	1.55	-97.48	
2012-08	1.55	-87.66	
2012-09	1.65	-74.6	
2012-10	1.57	-83.28	
2012-11	1.44	-94.56	
2012-12	1.4	-87.97	
2013-01	1.57	-59.64	
2013-02	1.81	-16.91	
2013-03	1.71	-5.27	
2013-04	1.59	-22.32	
2013-05	1.97	29.55	
2013-06	2.08	57.77	
2013-07	2.17	73.95	
2013-08	2.33	86.77	
2013-09	2.27	79.09	
2013-10	2.12	57.89	
2013-11	2.1	46.47	
2013-12	2.25	71.96	
2014-01	2.3	73.85	
2014-02	3.08	93.58	
2014-03	2.93	87.84	
2014-04	2.84	82.95	
2014-05	2.71	67.14	
2014-06	2.93	84.69	
2014-07	3.34	91.54	
2014-08	3.62	96.39	
2014-09	3.87	96.47	
2014-10	3.9	89.78	
2014-11	3.85	82.9	
2014-12	3.85	77.95	
2015-01	4.43	90.4	
2015-02	4.86	95.36	
2015-03	5.24	96.87	
2015-04	6.13	98.38	
2015-05	7	95.98	
2015-06	8.92	92.6	
2015-07	6.77	74.57	
2015-08	6.68	61.99	
2015-09	4.69	12.81	
2015-10	5.3	2.57	
2015-11	6.57	17.05	
2015-12	7.61	58.46	
2016-01	7.61	64.82	
2016-02	7.61	67.38	
2016-03	7.61	70.77	
2016-04	7.61	63.48	
2016-05	6.2	11.35	
2016-06	6.4	-17.59	
2016-07	6.55	-19.05	
2016-08	6.1	-41.73	
2016-09	6.45	-26.29	
2016-10	6.99	17.19	
2016-11	6.6	-4.83	
2016-12	6.25	-51.5	
2017-01	6.02	-74.06	
2017-02	6	-72.67	
2017-03	6.58	-32.88	
2017-04	6.23	-41.47	
2017-05	5.72	-77.72	
2017-06	5.45	-86.36	
2017-07	5.49	-87.71	
2017-08	5.44	-86.41	
2017-09	5.98	-41.24	
2017-10	6.75	6.2	
2017-11	7.99	43.14	
2017-12	7.55	55.91	
2018-01	6.92	52.07	
2018-02	6.26	17.86	
2018-03	7.22	58.2	
2018-04	7.69	77.78	
2018-05	6.9	49.11	
2018-06	6.06	-11.16	
2018-07	5.85	-35.8	
2018-08	5.6	-60.52	
2018-09	4.65	-80.73	
2018-10	3.7	-92.01	
2018-11	3.66	-89.2	
2018-12	3.29	-98.62	
2019-01	3.14	-90.67	
2019-02	4.28	-60.77	
2019-03	5.03	-24.7	
2019-04	4.87	-11.05	
2019-05	4.4	-21.65	
2019-06	4.58	1.64	
2019-07	4.38	-15.68	
2019-08	4.98	28.12	
2019-09	6.3	65.18	
2019-10	6	71.63	
2019-11	6.74	87.03	
2019-12	7.86	90.67	
2020-01	8.21	93.58	
2020-02	9.9	98.53	
2020-03	8.23	76.1	
2020-04	7.59	54.51	
2020-05	10.06	83.09	
2020-06	10.14	87.01	
2020-07	14.31	95.65	
2020-08	15.46	93.24	
2020-09	12.65	71.43	
2020-10	12.84	67.19	
2020-11	14.67	82.02	
2020-12	14.37	75.47	
2021-01	15.47	87.77	
2021-02	14.24	68.04	
2021-03	12.43	26.51	
2021-04	12.65	-3.36	
2021-05	11.76	-32.79	
2021-06	12.35	-29.04	
2021-07	13.4	-4.91	
2021-08	12.37	-29.63	
2021-09	11.42	-62.05	
2021-10	11.05	-74.33	
2021-11	11.23	-73.09	
2021-12	11.01	-78.92	
2022-01	10.02	-95.58	
2022-02	9.64	-95.03	
2022-03	8.94	-97.28	
2022-04	7.95	-98.82	
2022-05	8.27	-86.56	
2022-06	8.72	-70.75	
2022-07	8.85	-60.08	
2022-08	9.4	-35.21	
2022-09	8.25	-62.33	
2022-10	7.72	-77.46	
2022-11	8.57	-56.78	
2022-12	8.43	-47.97	
2023-01	8.98	-36.33	
2023-02	9.81	21.43	
2023-03	10.73	56.72	
2023-04	11.81	78.67	
2023-05	10.17	62.68	
2023-06	11.18	78.53	
2023-07	11.67	84.57	
2023-08	11.2	71.35	
2023-09	11	60.71	
2023-10	10.38	22.74	
2023-11	11.04	37.74	
2023-12	10.32	-10.12	
2024-01	9.03	-46.35	
2024-02	8.42	-62.18	
2024-03	10.01	-41.67	
2024-04	8.98	-70.49	
2024-05	9.11	-77.63	
2024-06	10.46	-27.02	
2024-07	11.73	32.26	
2024-08	10.89	39.65	
2024-09	10.55	32.33	
2024-10	13.6	72.62	
2024-11	14.59	86.27	
2024-12	13.87	82.91	
2025-01	13.8	81.37	
