month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-08	29.96	1.3	
2015-09	27.98	1.12	
2015-10	33.3	1.49	
2015-11	37.69	1.77	
2015-12	36.7	1.66	
2016-01	28.42	1.04	
2016-02	29.15	1.07	
2016-03	34.43	1.42	
2016-04	35.89	1.5	
2016-05	33.12	1.27	
2016-06	39.06	1.64	
2016-07	39.85	1.65	
2016-08	37.01	1.43	
2016-09	34.79	1.26	
2016-10	34.9	1.24	
2016-11	33.64	1.14	
2016-12	31.56	0.99	
2017-01	31.14	0.96	
2017-02	30.64	0.92	
2017-03	32.56	1.02	
2017-04	33.26	1.04	
2017-05	28.18	0.72	
2017-06	29.86	0.79	
2017-07	33.13	0.96	
2017-08	32.43	0.89	
2017-09	32.72	0.87	
2017-10	30.82	0.74	
2017-11	28.51	0.59	
2017-12	21.92	0.22	
2018-01	21.81	0.2	
2018-02	19.55	0.07	
2018-03	21.5	0.17	
2018-04	19.5	0.06	
2018-05	17.38	-0.06	
2018-06	14.91	-0.19	
2018-07	13.61	-0.27	
2018-08	13.08	-0.29	
2018-09	13.53	-0.27	
2018-10	12.14	-0.34	
2018-11	12.67	-0.32	
2018-12	12.04	-0.35	
2019-01	12.18	-0.34	
2019-02	15.16	-0.18	
2019-03	17.97	-0.03	
2019-04	16.14	-0.13	
2019-05	13.31	-0.28	
2019-06	13.5	-0.28	
2019-07	13.08	-0.3	
2019-08	12.28	-0.34	
2019-09	13.46	-0.28	
2019-10	12.38	-0.33	
2019-11	12.18	-0.34	
2019-12	13.19	-0.28	
2020-01	17.67	-0.04	
2020-02	25	0.36	
2020-03	19.72	0.07	
2020-04	20.57	0.11	
2020-05	25.29	0.36	
2020-06	28.99	0.54	
2020-07	27.58	0.46	
2020-08	25.78	0.35	
2020-09	23.26	0.21	
2020-10	25.66	0.32	
2020-11	28.64	0.46	
2020-12	33.44	0.68	
2021-01	40.25	0.99	
2021-02	38.84	0.89	
2021-03	36.65	0.76	
2021-04	35.13	0.66	
2021-05	33.15	0.55	
2021-06	36.98	0.7	
2021-07	51.3	1.32	
2021-08	55.41	1.45	
2021-09	52.89	1.29	
2021-10	52.17	1.21	
2021-11	60.6	1.51	
2021-12	57.11	1.32	
2022-01	44.21	0.77	
2022-02	41.01	0.62	
2022-03	36.61	0.42	
2022-04	28.58	0.1	
2022-05	31.87	0.22	
2022-06	44.7	0.68	
2022-07	43.86	0.63	
2022-08	39.24	0.44	
2022-09	33.04	0.2	
2022-10	32.51	0.17	
2022-11	33.16	0.18	
2022-12	31.15	0.1	
2023-01	30.8	0.08	
2023-02	31.23	0.09	
2023-03	29.12	0.01	
2023-04	28.31	-0.02	
2023-05	27.89	-0.04	
2023-06	26.7	-0.08	
2023-07	26.97	-0.07	
2023-08	25.62	-0.12	
2023-09	23.66	-0.18	
2023-10	22.88	-0.21	
2023-11	23.05	-0.2	
2023-12	21.16	-0.27	
2024-01	20.08	-0.3	
2024-02	18.52	-0.35	
2024-03	20.17	-0.29	
2024-04	19.3	-0.32	
2024-05	20.1	-0.29	
2024-06	19.73	-0.3	
2024-07	18.77	-0.33	
2024-08	18.62	-0.33	
2024-09	18.95	-0.31	
2024-10	22.4	-0.18	
2024-11	23.78	-0.13	
2024-12	22.14	-0.18	
2025-01	20.68	-0.23	
