month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-01	3.23	3.68	
2011-02	3.37	3.75	
2011-03	4.01	4.42	
2011-04	4.52	4.79	
2011-05	4.48	4.46	
2011-06	4.45	4.24	
2011-07	4.23	3.75	
2011-08	4.24	3.61	
2011-09	3.36	2.54	
2011-10	3.04	2.13	
2011-11	3.18	2.18	
2011-12	2.5	1.45	
2012-01	2.5	1.43	
2012-02	2.74	1.61	
2012-03	2.8	1.62	
2012-04	2.72	1.5	
2012-05	3.12	1.79	
2012-06	2.94	1.58	
2012-07	2.85	1.46	
2012-08	3.08	1.59	
2012-09	3.15	1.6	
2012-10	2.83	1.3	
2012-11	2.32	0.86	
2012-12	2.29	0.82	
2013-01	3.08	1.41	
2013-02	3.81	1.89	
2013-03	3.61	1.67	
2013-04	3.7	1.68	
2013-05	4.09	1.9	
2013-06	3.87	1.67	
2013-07	3.83	1.59	
2013-08	3.73	1.47	
2013-09	3.97	1.58	
2013-10	3.92	1.48	
2013-11	4.48	1.77	
2013-12	4.91	1.96	
2014-01	5.07	1.96	
2014-02	5.29	2.01	
2014-03	4.51	1.51	
2014-04	4.32	1.36	
2014-05	4.32	1.31	
2014-06	4.38	1.29	
2014-07	4.66	1.38	
2014-08	4.78	1.39	
2014-09	5.57	1.7	
2014-10	6.18	1.92	
2014-11	5.63	1.59	
2014-12	6.14	1.75	
2015-01	6.06	1.65	
2015-02	5.9	1.52	
2015-03	6.3	1.61	
2015-04	7.02	1.84	
2015-05	8.63	2.37	
2015-06	9.21	2.48	
2015-07	6.04	1.23	
2015-08	6.59	1.38	
2015-09	4.58	0.63	
2015-10	5.45	0.9	
2015-11	5.73	0.96	
2015-12	5.24	0.76	
2016-01	4.24	0.41	
2016-02	4.21	0.38	
2016-03	4.04	0.31	
2016-04	4.25	0.36	
2016-05	3.95	0.25	
2016-06	3.95	0.23	
2016-07	4.58	0.41	
2016-08	4.36	0.33	
2016-09	4.19	0.26	
2016-10	4.14	0.24	
2016-11	4.12	0.22	
2016-12	4.06	0.19	
2017-01	4.28	0.24	
2017-02	4.31	0.23	
2017-03	4.27	0.21	
2017-04	4.17	0.17	
2017-05	3.41	-0.05	
2017-06	3.41	-0.06	
2017-07	3.5	-0.04	
2017-08	3.59	-0.02	
2017-09	3.57	-0.03	
2017-10	3.49	-0.06	
2017-11	3.19	-0.15	
2017-12	3.05	-0.19	
2018-01	2.95	-0.22	
2018-02	2.6	-0.32	
2018-03	3.04	-0.21	
2018-04	3.36	-0.13	
2018-05	3.18	-0.18	
2018-06	2.76	-0.29	
2018-07	2.95	-0.25	
2018-08	2.77	-0.3	
2018-09	3.08	-0.23	
2018-10	2.87	-0.28	
2018-11	3.14	-0.22	
2018-12	3.06	-0.24	
2019-01	3.03	-0.25	
2019-02	3.25	-0.2	
2019-03	3.65	-0.1	
2019-04	3.63	-0.11	
2019-05	3.23	-0.2	
2019-06	3.15	-0.22	
2019-07	3.29	-0.19	
2019-08	3.04	-0.25	
2019-09	3.3	-0.18	
2019-10	3.01	-0.25	
2019-11	2.94	-0.27	
2019-12	3.03	-0.24	
2020-01	3.27	-0.18	
2020-02	3.04	-0.24	
2020-03	2.93	-0.26	
2020-04	2.91	-0.27	
2020-05	2.97	-0.26	
2020-06	2.9	-0.27	
2020-07	3.55	-0.11	
2020-08	4.23	0.05	
2020-09	3.6	-0.1	
2020-10	3.67	-0.09	
2020-11	3.64	-0.1	
2020-12	3.86	-0.04	
2021-01	4.49	0.11	
2021-02	3.76	-0.08	
2021-03	3.43	-0.16	
2021-04	3.22	-0.21	
2021-05	3.34	-0.18	
2021-06	3.51	-0.14	
2021-07	3.47	-0.15	
2021-08	4.09	0	
2021-09	3.89	-0.05	
2021-10	3.72	-0.09	
2021-11	4.16	0.02	
2021-12	4.46	0.09	
2022-01	4.13	0.01	
2022-02	3.87	-0.06	
2022-03	4.18	0.02	
2022-04	3.67	-0.1	
2022-05	4.2	0.03	
2022-06	4.36	0.07	
2022-07	4.24	0.04	
2022-08	4.17	0.03	
2022-09	4.16	0.02	
2022-10	4.19	0.03	
2022-11	3.95	-0.02	
2022-12	3.76	-0.07	
2023-01	3.64	-0.09	
2023-02	3.9	-0.03	
2023-03	3.91	-0.02	
2023-04	3.68	-0.07	
2023-05	3.35	-0.15	
2023-06	3.24	-0.17	
2023-07	3.35	-0.13	
2023-08	3.28	-0.14	
2023-09	3.24	-0.14	
2023-10	3.03	-0.19	
2023-11	3.01	-0.18	
2023-12	2.84	-0.22	
2024-01	2.65	-0.27	
2024-02	2.48	-0.31	
2024-03	2.62	-0.27	
2024-04	2.59	-0.27	
2024-05	2.71	-0.23	
2024-06	2.69	-0.23	
2024-07	2.69	-0.23	
2024-08	2.71	-0.22	
2024-09	2.46	-0.29	
2024-10	2.9	-0.16	
2024-11	2.92	-0.15	
2024-12	2.79	-0.19	
2025-01	2.56	-0.25	
