month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-12	1.01	0.4	
2016-01	0.9	0.25	
2016-02	0.81	0.12	
2016-03	0.83	0.17	
2016-04	0.82	0.15	
2016-05	0.82	0.15	
2016-06	0.85	0.2	
2016-07	0.91	0.28	
2016-08	0.96	0.35	
2016-09	0.95	0.34	
2016-10	0.95	0.34	
2016-11	0.98	0.38	
2016-12	1.01	0.4	
2017-01	1.02	0.42	
2017-02	1.07	0.47	
2017-03	1.08	0.48	
2017-04	1.08	0.46	
2017-05	1.11	0.48	
2017-06	1.15	0.53	
2017-07	1.22	0.61	
2017-08	1.31	0.7	
2017-09	1.33	0.73	
2017-10	1.36	0.74	
2017-11	1.35	0.71	
2017-12	1.38	0.75	
2018-01	1.64	1.05	
2018-02	1.69	1.09	
2018-03	1.53	0.87	
2018-04	1.43	0.72	
2018-05	1.43	0.72	
2018-06	1.34	0.6	
2018-07	1.31	0.54	
2018-08	1.36	0.6	
2018-09	1.37	0.59	
2018-10	1.4	0.61	
2018-11	1.36	0.55	
2018-12	1.31	0.49	
2019-01	1.31	0.47	
2019-02	1.41	0.57	
2019-03	1.41	0.55	
2019-04	1.48	0.63	
2019-05	1.4	0.52	
2019-06	1.46	0.57	
2019-07	1.51	0.61	
2019-08	1.47	0.55	
2019-09	1.47	0.53	
2019-10	1.52	0.58	
2019-11	1.51	0.56	
2019-12	1.5	0.53	
2020-01	1.49	0.51	
2020-02	1.39	0.39	
2020-03	1.35	0.35	
2020-04	1.32	0.31	
2020-05	1.33	0.3	
2020-06	1.33	0.3	
2020-07	1.4	0.36	
2020-08	1.36	0.31	
2020-09	1.35	0.29	
2020-10	1.39	0.32	
2020-11	1.44	0.36	
2020-12	1.44	0.35	
2021-01	1.44	0.33	
2021-02	1.54	0.41	
2021-03	1.6	0.45	
2021-04	1.57	0.41	
2021-05	1.52	0.36	
2021-06	1.47	0.3	
2021-07	1.4	0.24	
2021-08	1.35	0.18	
2021-09	1.4	0.22	
2021-10	1.39	0.21	
2021-11	1.35	0.16	
2021-12	1.35	0.15	
2022-01	1.4	0.2	
2022-02	1.43	0.21	
2022-03	1.4	0.18	
2022-04	1.43	0.19	
2022-05	1.39	0.15	
2022-06	1.39	0.15	
2022-07	1.39	0.14	
2022-08	1.34	0.09	
2022-09	1.36	0.1	
2022-10	1.35	0.09	
2022-11	1.32	0.06	
2022-12	1.37	0.09	
2023-01	1.38	0.1	
2023-02	1.38	0.09	
2023-03	1.45	0.13	
2023-04	1.52	0.19	
2023-05	1.62	0.26	
2023-06	1.56	0.2	
2023-07	1.55	0.19	
2023-08	1.57	0.2	
2023-09	1.61	0.23	
2023-10	1.7	0.29	
2023-11	1.66	0.26	
2023-12	1.68	0.26	
2024-01	1.74	0.3	
2024-02	1.83	0.36	
2024-03	1.81	0.34	
2024-04	1.86	0.37	
2024-05	1.86	0.36	
2024-06	1.88	0.36	
2024-07	2.05	0.46	
2024-08	2.16	0.53	
2024-09	2.03	0.43	
2024-10	2.24	0.56	
2024-11	2.2	0.52	
2024-12	2.33	0.6	
2025-01	2.36	0.59	
