month	ct_avg_Tdx收盘价	股东人数
2017-06	14.7	239796.5	
2017-09	22.23	108890	
2017-12	16.17	99506	
2018-03	13.23	90865	
2018-06	9.7	86072	
2018-09	6.93	91563	
2018-12	7.82	101658	
2019-03	11.31	114895	
2019-06	9.12	117082	
2019-09	9.01	109553	
2019-12	9.73	116963	
2020-03	11.04	114108	
2020-06	9.96	109227	
2020-09	15.37	207029	
2020-12	15.11	183738	
2021-02	12.92	173780	
2021-03	13.14	173358	
2021-06	12.79	179197	
2021-09	13.07	178323	
2021-12	13.1	168657	
2022-03	10.78	171169	
2022-06	10.91	173258	
2022-09	10.36	159513	
2022-12	10.28	154018	
2023-03	10.18	152627	
2023-06	9.95	144465	
2023-09	10.21	138767	
2023-12	10.68	145916	
2024-03	10.63	153557	
2024-06	11.08	169635	
2024-09	11.36	154948	
