month	ct_avg_Tdx收盘价	人均持股
2017-06	14.7	1415.5	
2017-09	22.23	3061	
2017-12	16.17	3350	
2018-03	13.23	3668	
2018-06	9.7	14041	
2018-09	6.93	13199	
2018-12	7.82	11888	
2019-03	11.31	10518	
2019-06	9.12	10322	
2019-09	9.01	11031	
2019-12	9.73	10333	
2020-03	11.04	10591	
2020-06	9.96	30518	
2020-09	15.37	17457	
2020-12	15.11	19670	
2021-02	12.92	20797	
2021-03	13.14	20847	
2021-06	12.79	20168	
2021-09	13.07	20267	
2021-12	13.1	22994	
2022-03	10.78	22657	
2022-06	10.91	22384	
2022-09	10.36	24313	
2022-12	10.28	25180	
2023-03	10.18	25410	
2023-06	9.95	26845	
2023-09	10.21	27947	
2023-12	10.68	26578	
2024-03	10.63	25256	
2024-06	11.08	22886	
2024-09	11.36	25061	
